intervencion_id,meeting_id,texto,etiqueta_v3,relevancia_v3,origen,miembros
RPM-2008-05-08:1828:2,RPM-2008-05-08,"La Ministro de Hacienda Subrogante señora María Olivia Recart comenta que esta situación tiene que ver también con los plazos, puesto que los créditos hipotecarios son largos y los créditos de consumo que obtienen la Pymes son más bien de corto plazo, por lo cual son de mayor riesgo.",neutral,1,base_v3,1|2|3|4
RPM-2008-08-14:1980:1,RPM-2008-08-14,"el señor Presidente ofrece la palabra al Gerente de Análisis Internacional don Sergio Lehmann Beresi, para que inicie su exposición de la parte internacional.",neutral,0,base_v3,1|2|3|5
RPM-2008-08-14:1994:1,RPM-2008-08-14,"El Presidente señor De Gregorio agrega que frente a la perspectiva de tasas, el ECB ablandó su posición.",neutral,1,base_v3,1|2|3|5
RPM-2008-08-14:2016:2,RPM-2008-08-14,"Señala el Consejero señor Claro que si efectivamente hubiera un efecto de demanda que se traspasó a los importados, tendría que haber una apreciación fuerte sobre el tipo de cambio real, lo que no se observa.",neutral,1,base_v3,1|2|3|5
RPM-2008-09-04:2050:3,RPM-2008-09-04,"El Presidente señor José De Gregorio, señala que en lo referido al crecimiento, no resulta evidente qué es lo que empuja su promedio, porque si bajan bastante Estados Unidos de América, la Zona Euro y Japón respecto al promedio 2000-2006, China, al igual que el resto de Asia en 2 décimas y América Latina han mostrado un mayor crecimiento.",neutral,1,base_v3,1|3|4|5
RPM-2008-09-04:2067:1,RPM-2008-09-04,"El Consejero señor Manuel Marfán sobre el mismo tema, comenta que existen numerosas inversiones de grandes empresas, pero que no son grandes proyectos, e indica que por ejemplo, la renovación de equipos de computación es también de empresas grandes, pero corresponde al tamaño de los proyectos.",neutral,1,base_v3,1|3|4|5
RPM-2008-09-04:2086:1,RPM-2008-09-04,"El Gerente de División Estudios señala que en la última Reunión de Política Monetaria, el Consejo acordó aumentar la Tasa de Interés de Política Monetaria en 50 puntos base, hasta 7,75% anual, dado el deterioro que había experimentado el panorama inflacionario, y para asegurar la convergencia de la inflación hacia el 3%. Asimismo, indica que se reafirmó el compromiso de conducir la política monetaria de manera de reducir la elevada inflación vigente hacia el 3% en el horizonte de política, señalando que ello resultaba esencial para alinear la dinámica inflacionaria con el objetivo de estabilidad de precios. Indica el Gerente de División Estudios señor García que en la Reunión pasada señaló que, en el escenario más probable, serían necesarios ajustes adicionales para asegurar la convergencia de la inflación a la meta. Agrega el señor Gerente de División Estudios, que desde dicha Reunión, las principales noticias que se han acumulado son las siguientes: • En el ámbito internacional, siguen las preocupaciones por la elevada inflación mientras las perspectivas de crecimiento mundial se mantienen sin cambios relevantes gracias al dinamismo de las economías emergentes. Indica que aunque el crecimiento de Estados Unidos de América en el segundo trimestre fue mayor que lo previsto, ello no altera significativamente el panorama de bajo crecimiento hacia el mediano plazo en esa economía. Las cifras coyunturales en la Euro Zona y Japón confirman un panorama de crecimiento debilitado. Con ello, se siguen descartando cambios evidentes en las políticas monetarias de las economías desarrolladas en el corto plazo y el dólar ha tendido a fortalecerse. • Señala el señor Gerente de División Estudios, que el precio del petróleo ha caído de manera importante en los días más recientes, pero los precios a futuro se mantienen más altos. Agrega que el resto de los productos básicos muestran algunas tendencias al alza. • Por su parte, los mercados financieros internacionales se han visto nuevamente tensionados, lo que ha afectado las valoraciones bursátiles y las primas por activos más riesgosos en diversos mercados. • Comenta el Gerente de División Estudios señor García que las cifras nacionales de actividad y demanda reafirman el panorama de un crecimiento para el año de entre 4% y 5%. De hecho, la proyección puntual contenida en las versiones preliminares del IPoM alcanza a 4,6%, dos décimas por encima de lo proyectado en el Informe de mayo. Asimismo, el empleo ha continuado creciendo a tasas elevadas. • El peso no ha mostrado tendencias evidentes después de la última Reunión de Política Monetaria, oscilando entre $ 525 y $ 510. • Menciona también, que la inflación de agosto estuvo cerca de lo previsto, incluyendo las cifras de inflación subyacente. Los salarios nominales crecieron a una tasa superior a la de meses anteriores. Las medidas de expectativas privadas previas a la divulgación del IPC y del IMACEC, consideran tendencias inflacionarias algo por debajo de las Encuestas de Expectativas Económicas y algo por encima (compensaciones) de las del escenario base contenido en las versiones preliminares del IPoM. Las expectativas de crecimiento de la Encuesta de Expectativas Económicas son en todo caso mayores para el 2009 y menores para el 2008. Señala el señor García que el principal antecedente tras las opciones de política, en esta ocasión, es el escenario central y sus riesgos asociados que se han discutido en versiones preliminares del IPoM. El panorama de corto y mediano plazo contenido en el escenario central de dicho Informe indica un escenario de crecimiento de la actividad y la demanda durante este año por encima de perspectivas previas, pero con una desaceleración durante los próximos dos años, principalmente en la demanda interna. De esta forma, hace presente el señor Gerente de División Estudios, que el crecimiento de la actividad en el bienio 2009-2010, llegaría a cifras hasta un punto por debajo del crecimiento de tendencia de la economía. Indica que proyecciones alternativas indican una desaceleración incluso mayor para el 2009. Comenta el señor Gerente de División Estudios que la ampliación de holguras vinculada a estas perspectivas de crecimiento son el ingrediente esencial para lograr la reducción de las tendencias inflacionarias y así alcanzar una variación del IPC de 3% en el horizonte habitual, en torno a dos años. Por el lado de los costos importados, señala que las perspectivas del escenario central no contienen fuerzas desinflacionarias relevantes como para reducir por sí mismas los registros inflacionarios actuales. A su vez, estima que de acuerdo con las visiones de consenso, el escenario internacional seguirá siendo relativamente benigno por el lado del crecimiento. Agrega que así, queda radicado en la política monetaria el generar el suficiente efecto en las holguras como para permitir una convergencia a la meta en el horizonte planteado de dos años. Manifiesta el señor García que en el escenario central, las proyecciones consideran alzas adicionales de la Tasa de Política Monetaria en éste y quizá el próximo trimestre, hasta niveles del orden de 8,75%-9,25%. Si bien esto es significativamente superior al nivel actual de la Tasa de Política Monetaria, es un nivel coherente con el carácter transitorio del aumento de la inflación, con expectativas de mediano plazo que contemplan un retorno a la meta en los horizontes habituales, y mayores holguras que apacigüen la propagación de los mayores costos y precios de meses recientes a la inflación. Comenta el señor Gerente de División Estudios, que de esta manera, en este escenario la dinámica inflacionaria comienza a ceder hacia fines del cuarto trimestre. Indica el señor Gerente de División Estudios que lo anterior lleva a que se considere, al igual que en Reuniones previas, como las opciones más plausibles alzas de 50 ó 75 puntos base. Indica que evidentemente, una secuencia de acciones de política monetaria puede contemplar ajustes sucesivos de una u otra magnitud, pero se debe considerar que el escenario base tiene como punto de referencia un nivel máximo para la Tasa de Política Monetaria del orden de 8,75%-9,25%. Indica el señor García que en ese sentido, y bajo el criterio de que los ajustes de la Tasa de Política Monetaria deberían converger de manera suave al nivel deseado. Hace presente que no le parece conveniente efectuar un aumento de 75 puntos base, ya que luego debería proseguirse, en el escenario base, con aumentos de menor magnitud. Agrega que esa implementación de la política monetaria resultaría, sin duda, confusa desde el punto de vista comunicacional. Por ello, el señor García considera que las razones para optar por un aumento de 75 puntos base radican en una ponderación relativamente mayor de los escenarios de riesgo posibles y una menor ponderación para el escenario base. Comenta que en los próximos meses pueden materializarse eventos que apunten a la necesidad de incrementar la Tasa de Política Monetaria por encima, quizá considerablemente, de los niveles implícitos en el escenario base. En primer lugar, cree que es posible que el reciente dinamismo de la actividad y la demanda continúe sorprendiendo, empujando el crecimiento del PIB más cerca de 5% para este año y presionando las holguras de capacidad. En segundo lugar, la dinámica inflacionaria puede no ceder como se anticipa, debido a presiones de costos laborales o costos importados mayores que los previstos. En este sentido, señala el Gerente de División Estudios señor García que las recientes cifras de salarios deben tomarse con cuidado. Aunque un aumento de la Tasa de Política Monetaria de 75 puntos base, en esta ocasión, difícilmente puede acotar la probabilidad de que estos riesgos se materialicen en el corto plazo, sí podría mitigar su impacto en las frágiles expectativas de mediano plazo, dejando a la política monetaria en un mejor pie para realizar los ajustes necesarios con el fin de conducir la inflación a la meta. Menciona el señor Gerente de División Estudios que al igual que en ocasiones anteriores, en este proceso de desinflación la comunicación global de la política monetaria es tan relevante como la decisión misma. Agrega que en términos del Comunicado, dado que el mercado considera un nivel de tasas aun superior al que se alcanzaría con alzas de 50 ó 75 puntos base, le parece que la exclusión de un sesgo sería muy sorpresiva. Con respecto a un alza de 75 puntos base, señala el señor García que algunos analistas no la descartan del todo, lo que junto con la inclusión de esta opción en minutas de Reuniones de Política Monetaria anteriores haría que un alza de esa magnitud fuese menos sorpresiva que en meses recientes. En todo caso, señala que dada la discusión anterior, una opción de ese tipo debería señalizar una preocupación mayor con las perspectivas inflacionarias de mediano plazo, lo que tendría que incluirse con un sesgo más preciso que en meses anteriores en el Comunicado. Indica que sin un mensaje nítido, un aumento de 75 puntos base puede ser confuso en cuanto a señalizar la dirección futura de la política monetaria. Finalmente, hace presente el señor Gerente de División Estudios que la divulgación del Informe de Política Monetaria de septiembre da la oportunidad de comunicar, en términos más precisos, la orientación general de la política monetaria, particularmente en la comparación de la trayectoria con lo que espera el mercado, el sesgo en las proyecciones y las trayectorias proyectadas de inflación y crecimiento.",hawkish,1,base_v3,1|3|4|5
RPM-2008-09-04:2095:1,RPM-2008-09-04,"El Vicepresidente señor Jorge Desormeaux señala que en las últimas tres Reuniones de Política Monetaria la decisión de política fue afectada de manera decisiva por novedades tanto en el plano interno como externo. Comenta que en el plano externo, el componente más significativo fue el shock que experimentaron los precios de los bienes primarios, y en el plano interno, y en parte como consecuencia de lo anterior, las novedades se relacionaron con inflaciones superiores a las esperadas. En el mes de agosto, se percibió asimismo un grado de propagación inflacionaria superior al estimado en meses previos, lo que dio lugar a tres ajustes sucesivos de 50 puntos base en la Tasa de Política Monetaria. Comenta el señor Vicepresidente que para esta Reunión, después de mucho tiempo, las noticias en materia inflacionaria no contienen sorpresas. Por el lado de los costos importados, los precios de los commodities han experimentado descensos, que en algunos casos han sido significativos, pero se mantienen en niveles elevados, y no se espera que se constituyan en un factor desinflacionario importante, no obstante la mayor debilidad que se observa en las economías desarrolladas. Indica que pese a esta ausencia de sorpresas, las opciones de política para esta Reunión son las de un aumento de 50 ó 75 puntos base. El Vicepresidente señor Desormeaux comenta que como lo señala la Minuta de Opciones, el principal antecedente para esta decisión es el escenario central del IPoM de septiembre, el cual se encuentra en elaboración. Indica que éste reconoce la necesidad de ampliar las holguras de capacidad de la economía chilena como ingrediente esencial para reducir la tendencia inflacionaria y converger a 3% en el horizonte de política. Señala que esta situación se ve dificultada porque en el presente año la actividad, y especialmente la demanda interna, están creciendo por encima de lo previsto y dado que no se espera una desaceleración significativa de la economía mundial, la tarea de la ampliación de las holguras queda entregada por entero a la Política Monetaria. Al respecto, señala que el escenario central del IPoM de septiembre sugiere que se requiere un aumento de entre 100 y 150 puntos base adicionales en la Tasa de Política Monetaria para generar dichas holguras y garantizar la convergencia inflacionaria. En consecuencia, y dada la preferencia por ajustes graduales, ello es plenamente coherente con la opción de aumentar la Tasa de Política Monetaria en 50 puntos base en esta Reunión. Agrega que esta decisión es además la que espera el mercado en forma generalizada. Sin embargo, manifiesta el Vicepresidente señor Desormeaux que la opción de aumentar la Tasa de Política Monetaria en 75 puntos base tiene algunas ventajas que es necesario ponderar. En primer lugar, para una adecuada evaluación, deben considerarse también los escenarios de riesgo, y aquí surge en primer lugar, la preocupación por el elevado dinamismo de la demanda interna y de la actividad, que podría seguir presionando las holguras de capacidad en los próximos meses, postergando así la convergencia inflacionaria. En segundo lugar, la evolución de las remuneraciones podría exacerbar las presiones de costos, especialmente dadas las escasas holguras en el mercado laboral. Por último y en tercer lugar, las expectativas del sector privado siguen anticipando una ampliación de holguras más gradual que la prevista en el escenario central del IPoM, y una inflación superior a la meta, al cabo de 24 meses, pese a contemplar una trayectoria similar para la Tasa de Política Monetaria. Comenta el señor Vicepresidente que en la medida que dichas expectativas persistan, éstas pueden transformarse en una profecía autocumplida, obligando a aumentar la dosis de ajuste contemplada en el escenario central, ya que resultará insuficiente para garantizar la convergencia inflacionaria. Indica que desde esa perspectiva, un ajuste de 75 puntos base puede entenderse como una anticipación del ajuste que contempla el escenario base, y que puede constituir un seguro, frente a la materialización de esos escenarios de riesgo. Ello, sin perjuicio que el escenario internacional aún presenta una elevada incertidumbre y representa un escenario de riesgo, pero que apunta en la dirección contraria. Agrega el Vicepresidente señor Desormeaux que la opción por un aumento de 75 puntos base no sería una sorpresa completa para el mercado, ya que esta opción ha sido mencionada en las Minutas de las Reuniones anteriores. En suma, señala el Vicepresidente señor Jorge Desormeaux que por las razones expuestas, tiene una preferencia por un ajuste de 75 puntos base en esta Reunión, pero señala que también valora, de manera especial, el hecho que la decisión de hoy cuente con un fuerte respaldo del Consejo. Por ello, su voto se sumará a la mayoría si ésta se inclina por la opción alternativa de 50 puntos base.",hawkish,1,base_v3,1|3|4|5
RPM-2008-11-13:2144:1,RPM-2008-11-13,"El Consejero señor Sebastián Claro comenta que la depreciación del peso se ha observado en muchas otras monedas y que, por ejemplo, se han apreciado también caídas fuertes en las tasas largas en el euro, el dólar australiano y el real.",neutral,1,base_v3,1|2|3|4|5
RPM-2008-11-13:2146:1,RPM-2008-11-13,El Gerente de Análisis Macroeconómico señor Claudio Soto señala que lo que se ha observado más recientemente es que los agregados monetarios han aumentado su tasa de crecimiento.,neutral,1,base_v3,1|2|3|4|5
RPM-2008-11-13:2155:1,RPM-2008-11-13,"El Presidente señor José De Gregorio señala que en el tema inflacionario existen grandes incertidumbres y que le gustaría que en las discusiones se afinaran más aún las sensibilidades de un escenario incierto, por ejemplo respecto de qué pasaría si el petróleo llegara a 30 dólares el barril, que no es una situación en absoluto descartable, producto de la caída de su precio y su relación con el tipo de cambio.",neutral,1,base_v3,1|2|3|4|5
RPM-2008-11-13:2171:1,RPM-2008-11-13,"El Presidente señor José De Gregorio manifiesta que en un escenario de alta incertidumbre, hay algunas tendencias relativamente claras en el ámbito externo e interno. En el primero, indica que está claro que las economías desarrolladas entrarán en un período de recesión, cuya duración es aún incierta. La extrema turbulencia en los mercados financieros internacionales ha amainado, pero siguen prevaleciendo condiciones muy estrechas. Las repercusiones de la crisis financiera global se están comenzando apreciar en los países emergentes. Señala que en este escenario de debilidad global, se observa una importante caída en los precios de los commodities, lo que anticipa un panorama de caída de la inflación en el mundo, lo cual unido a la fragilidad de sus economías, ha llevado a muchos bancos centrales a reducir sus tasas de interés. Por último, a juicio del Presidente señor De Gregorio, los riesgos en el ámbito internacional son de una mayor debilidad que la prevista hasta hoy. Señala el señor Presidente que en el ámbito interno ya se comienzan a observar algunos efectos reales de la actual crisis, los que comenzaron por transmitirse a través del estrechamiento de las condiciones de liquidez, las que fueron aliviadas por acciones de política económica, pero persiste una mayor percepción de riesgo, lo que ha resultado en un aumento de las tasas de colocación. Comenta que los reales efectos se sentirán también en una caída de la demanda por las exportaciones. Mención especial es la severa caída del precio del cobre. No obstante, señala que la economía está bien preparada para absorber este shock, principalmente por la conducción de la política fiscal y la flotación cambiaria. Desde el punto de vista de las perspectivas económicas, la buena noticia viene por la caída del precio del petróleo, la cual debiera aliviar la elevada inflación y resultar en una caída de costos para el sector productivo. Manifiesta el Presidente señor De Gregorio que la noticia inflacionaria del último mes fue algo por encima de las expectativas, aunque estima que se debe reconocer que sorprendió menos que al sector privado, pues en las estimaciones ya se ha contemplado algo más de propagación que la habitual. En este contexto, y con la inflación muy elevada, el desafío de la política monetaria es complejo. Señala que se debe asegurar que la propagación sea limitada y que la caída de la inflación mundial se transmita a la economía nacional. Indica que la elevada depreciación del peso, al igual que la de muchas otras monedas en el mundo, en especial en los países exportadores de materias primas, ha atenuado la caída de los precios internacionales, pero cree que se está todavía lejos de eliminar dichos efectos. Asimismo, indica que las cifras sobre la evolución de los salarios muestran que éstos no están causando persistencia inflacionaria y que de continuar su curso actual, debieran seguir una evolución coherente con una trayectoria de caída de la inflación y, por lo tanto, contribuir a suavizar el ajuste de la economía. El Presidente señor José De Gregorio indica que es por lo anterior, que en el escenario más probable se debiera observar una caída de la inflación algo más rápida que la prevista en el último IPoM, pues contrario a lo supuesto en dicho ejercicio, el mundo sí contribuirá a la reducción de la inflación, por su impacto directo en el precios de los commodities, así como por la probable ampliación de la brecha de capacidad causada por la severa caída de demanda externa. Indica que estos desarrollos tienen implicancias sobre la trayectoria de la política monetaria, necesaria para alinear la inflación con nuestra meta. El señor Presidente señala que ciertamente, la política monetaria debe ser menos restrictiva que la prevista en nuestro último IPoM, pues el ajuste está ocurriendo sin necesidad de subir la Tasa. Agrega que de hecho, las últimas proyecciones indican que la desaceleración de la demanda y de la actividad interna serán superiores a las previstas en septiembre. Con todo, la inflación sigue elevada y por ello hay que mantener un monitoreo cuidadoso de su propagación. Asimismo, comenta que la economía no tendrá un mejor desempeño si se descuida la convergencia de la inflación a la meta. Señala que es por ello, que aunque las señales de actividad y las externas pudieran sugerir la necesidad de bajar la tasa de interés, le parece mucho más apropiado, en esta oportunidad, mantener la Tasa de Política Monetaria a la espera de noticias que aseguren, con algo más de certeza, la caída de la inflación. Más aún, aunque le parece descartable subir la Tasa de Política en esta Reunión, tampoco estima prudente anunciar algún tipo de sesgo en el Comunicado, pues aún es necesario confirmar el escenario más débil de actividad que se ha discutido hoy y sus consecuencias inflacionarias.",neutral,1,base_v3,1|2|3|4|5
RPM-2009-01-08:2271:2,RPM-2009-01-08,"En cuanto al mercado laboral, informa el señor Claudio Soto que se aprecia un pequeño aumento en la tasa de desempleo desestacionalizada. La fuerza de trabajo sigue creciendo a las mismas tasas que venían observándose, no obstante que el empleo ha tendido a caer. Agrega que se aprecia una velocidad negativa en el empleo, por primera vez durante el año, desde fines de 2007. Asimismo, señala que en la tasa de crecimiento todavía no se ve reflejada la velocidad negativa del empleo, pero podría empezar a observarse tasas de crecimiento más bajas y salarios nominales que crecen a una velocidad que está en medio punto y con eso los salarios reales siguen creciendo a tasas negativas interanuales.",neutral,1,base_v3,1|2|3|4|5
RPM-2009-01-08:2280:2,RPM-2009-01-08,"El Gerente señor Claudio Soto sobre el particular comenta que debe considerarse otro supuesto que le parece importante destacar. Indica que cuando se hizo el anuncio de los cambios de los parámetros, en el fondo, el cambio en la reducción de impuesto específico a los combustibles, se supuso que parte de éste se devolvería si es que el promedio acumulado del precio del WTI bajaba desde un cierto nivel y eso se empezaría a devolver en la medida en que se acumule una cierta cantidad de meses con un precio promedio debajo de ese nivel. Agrega que de acuerdo a las estimaciones de la Gerencia de División de Estudios, esta situación comenzaría a ocurrir aproximadamente en el mes de junio.",neutral,1,base_v3,1|2|3|4|5
