intervencion_id,meeting_id,fold,etiqueta_ia,relevancia_ia,pred_a,pred_b_sin_mascara,pred,acierto,confusion_hd,texto,texto_identico_en_train
RPM-2008-07-10:1923:8,RPM-2008-07-10,1,neutral,1,1,neutral,neutral,True,False,"Agrega el señor Lehmann que las compensaciones inflacionarias que se muestran graficadas están relativamente estables, pero en el margen. Indica que si se observa la ajustada en particular, tiene una ligera tendencia hacia el alza en las últimas dos semanas. Menciona el señor Gerente que en el caso de Europa hubo bastante más ruido, incluso en algún momento hubo una expectativa de un ECS más hawkish, más duro en materia inflacionaria, pero tras el aumento de 25 puntos base de algunas semanas atrás, y a una lectura un poco más dovish de la actitud que pudiese tener el Banco Central Europeo en materia de tasas a propósito nuevamente de la incertidumbre en materia de actividad, la tasa tendió a devolverse 9 puntos base si uno compara con la cifra de hace un mes atrás. En el caso de Japón, comenta el señor Gerente que hay una marcada preocupación por actividad, lo que está en línea con lo que se presentó en algunas láminas anteriores, y que por ello la tasa ha tendido a caer. Indica el señor Gerente que las paridades han tenido también cierta volatilidad. En términos netos, se observa una cierta depreciación del Dólar, en línea con expectativas un poco más moderadas en materia de aumento de tasas, lo que ha sido relativamente generalizado particularmente en la Zona Euro. Señala que en el margen ha habido también una cierta depreciación respecto a monedas de economías emergentes. Indica que se tiene un promedio de una canasta más o menos amplia y que el Dólar ha tendido también en el margen a depreciarse. Menciona el señor Gerente que las bolsas han tendido a caer, en línea con la mayor preocupación por actividad y señala que también hay percepciones de un riesgo algo mayor en los mercados financieros. Indica que en la gráfica se muestran las bolsas emergentes que caen de manera muy pronunciada; las bolsas en economías desarrolladas han tenido alguna recuperación en el margen, pero probablemente la tendencia es bien marcada, bien clara durante el mes, y los spreads, particularmente los EMBI Global han aumentado, y los spreads de High Yield, de empresas con baja clasificación de riesgo en Estados Unidos de América, también han aumentado de manera importante. Comenta el señor Gerente que en la gráfica que se exhibe se observa que en materia de percepciones de riesgo respecto a los bancos, destaca el hecho que ha habido un aumento del riesgo percibido. El CDS de bancos en Estados Unidos de América aumenta claramente y lo mismo sucede para bancos del Reino Unido y Europa. Agrega el señor Gerente que, en términos de riesgo, no se está para nada todavía cercanos a los niveles que se percibían hace algún tiempo atrás, pero claramente ha habido un aumento importante. Los premios por liquidez, agrega el Gerente señor Lehmann, se mantienen estables en el caso de Estados Unidos de América, ayudados por cierto con las declaraciones del Presidente de la Reserva Federal y por el compromiso que dicha Institución ha manifestado en materia de ayuda a los mercados financieros, pero en el margen los spreads en términos de liquidez se observan algo más altos. En el caso de Europa han tendido más bien a moderarse, a bajar. Señala que la curva ha tenido de todas maneras algún movimiento importante durante el mes, de acuerdo a noticias que van verificándose. Señala el señor Gerente que los movimientos negativos que se aprecian son generalizados en las economías emergentes y desarrolladas. Comenta que hay bolsas que caen. La gráfica muestra el movimiento en bolsas desde el IPoM y en otra columna, desde la última Reunión de Política Monetaria, y claramente este movimiento ha sido negativo. Destaca especialmente el señor Lehmann la caída en la bolsa de Nueva Zelanda yen la bolsa China. Ante una consulta del Presidente señor José De Gregorio, el señor Lehmann indica que estas caídas son en moneda local. Agrega además, que los spreads CDS han tendido a aumentar de manera importante en prácticamente todas las economías emergentes. Menciona que la caída de los precios de activos en las economías emergentes responde a salidas de capital. Señala que la gráfica muestra los flujos acumulados en doce meses por región y en todas se aprecia, con la excepción de Europa emergente, que están bastante estables, pero se observan salidas de capital en Asia, en América Latina y en el grupo de economías emergentes. Respecto a los commodities, comenta el señor Gerente que sus precios han tendido a aumentar. Muestra en la gráfica aumentos en el precio del petróleo de 5%, cobre 8% y granos en torno a 10%. Respecto al mercado del petróleo, señala que éste continúa estrecho. El señor Gerente muestra en la gráfica el desbalance del mercado del petróleo. Destaca la columna que señala consumo menos producción y comenta que se ha ido acumulando sistemáticamente un desbalance. Por lo tanto, este déficit se ha estado supliendo fundamentalmente con inventarios. Esa situación ha estado detrás del empuje del precio del petróleo y el hecho que se haya sostenido en niveles relativamente altos se explica por una oferta mundial que ha tendido a caer. El último dato que se tiene disponible es a junio reciente, y por cierto, está por debajo de lo que se observaba hace algunos meses atrás. No obstante, la demanda también ha tendido a ajustarse, pero el balance sigue siendo muy estrecho, más bien cero si uno proyectara para 2009, lo que ha permitido sostener el precio en niveles inesperadamente altos. Los futuros, comenta el señor Gerente, apuntan hacia precios elevados, contrario a la convergencia a valores bajos que se indicaba hace algunos años atrás. Indica que la gráfica que se exhibe muestra la evolución del precio del petróleo dólar por barril desde 1984 hasta hoy día; y que también se muestra en el margen qué está pasando con los futuros que aparecen claramente estables. Comenta el señor Gerente que a mediados de la década, los precios futuros tendían más bien a converger. Señala que ese es un argumento que se ha observado por parte de algunos analistas: converger hacia niveles más bajos. Menciona el señor Gerente que hoy día se tiende a pensar en precios que se sostienen en niveles extraordinariamente elevados, probablemente porque hay factores de demanda que han estado detrás de esta evolución, tal vez menos marcadamente que en el pasado y que probablemente, si se observara en los años 90, se vería algo parecido. Indica el señor Gerente que la función de distribución del precio del petróleo en este contexto ha tendido a moverse hacia precios más altos y en línea con ese hecho, también los precios de largo plazo han tendido a aumentar. Comenta que lo que se exhibe son los precios de largo plazo que se recogen de Consensus Forecast, Deutsche Bank, Merril Lynch y Barclays.",False
RPM-2008-07-10:1959:1,RPM-2008-07-10,1,neutral,1,1,neutral,neutral,True,False,"El Gerente de Estudios señor Pablo García, en relación a la matriz solicitada por el Consejero señor Manuel Marfán, señala que si se observan los insumos que se consideran en el proceso analítico, que se puede discutir con algún grado de mayor detalle, la pregunta que se puede realizar presenta un aspecto académico con los niveles de inflación que se observan, en el sentido que esto consista en un shock adicional que se produjo en el último mes y eso explica que la proyección de inflación esté 200 puntos base por encima de lo que se apreciaba el mes pasado o bien que existan efectos de propagación que podrían afinarse aún más, pero no cree que el resultado de ese análisis sea de primer orden, atendida la magnitud del shock y las cifras de inflación que se están observando, versus otros ejercicios de proyección alternativos, que podrían realizarse y que suponen formas distintas, en el caso de un proceso inflacionario.",False
RPM-2008-12-11:2176:1,RPM-2008-12-11,1,neutral,0,0,neutral,neutral,True,False,"El Presidente señor José De Gregorio señala que el formato para esta Reunión de Política Monetaria será similar a la de la Reunión anterior y, por consiguiente, en primer término se efectuará la presentación, con algunas preguntas aclaratorias, para después tener una discusión más general de la coyuntura. Por otra parte, agrega el señor Presidente, que para dar cumplimiento al Reglamento del Consejo corresponde fijar la fecha de la próxima Reunión de Política Monetaria, la que se realizará el día martes 16 de junio de 2009. El Presidente señor José De Gregorio ofrece la palabra al Gerente de Análisis Internacional don Sergio Lehmann Beresi, para que inicie la exposición de la parte internacional.",False
RPM-2008-12-11:2187:1,RPM-2008-12-11,1,neutral,1,1,neutral,neutral,True,False,El Gerente de División Estudios señor Pablo García comenta que ello resulta equivalente usando los ponderadores para acumular el promedio que son los del comercio de Estados Unidos de América.,False
RPM-2009-09-08:2689:1,RPM-2009-09-08,1,neutral,0,0,neutral,neutral,True,False,"ACTA CORRESPONDIENTE A LA SESIÓN DE POLÍTICA MONETARIA N° 143 celebrada el 8 de septiembre de 2009 En Santiago de Chile, a 8 de septiembre de 2009, siendo las 11:30 horas, se reúne el Consejo del Banco Central de Chile bajo la presidencia del titular don José De Gregorio Rebeco, y con la asistencia del Vicepresidente, don Jorge Desormeaux Jiménez, y de los Consejeros don Manuel Marfán Lewis, don Enrique Marshall Rivera y don Sebastián Claro Edwards. Asisten también los señores: Ministro de Hacienda, don Andrés Velasco Brañes; Subsecretaría de Hacienda, doña María Olivia Recart Herrera; Gerente General, don Alejandro Zurbuchen Silva; Fiscal y Ministro de Fe, don Miguel Ángel Nacrur Gazali; Gerente de División Estudios, don Pablo García Silva; Gerente de División Operaciones Financieras, don Beltrán de Ramón Acevedo; Gerente de División Política Financiera, don Kevin Cowan Logan; Gerente de División Estadísticas, don Ricardo Vicuña Poblete; Gerente de Análisis Macroeconómico, don Claudio Soto Gamboa; Gerente de Análisis Internacional, don Sergio Lehmann Beresi; Gerente de Mercados Financieros Nacionales, don Matías Bernier Bórquez; Gerente de Investigación Económica, don Luis Felipe Céspedes Cifuentes; Gerente de Estabilidad Financiera Subrogante, don Dalibor Eterovic Maggio; Gerente Asesor de Comunicaciones, don Luis Alberto Álvarez Vallejos; Asesor del Ministerio de Hacienda, don Igal Magendzo Weinberger; Economista Sénior, doña Erika Arraño González; Economista Sénior, don Enrique Orellana Cifuentes; Asesora de la Presidencia, doña Mariana García Schmidt; y la Secretario General, doña Marlys Pabst Cortés.",False
RPM-2009-09-08:2699:4,RPM-2009-09-08,1,neutral,1,1,neutral,neutral,True,False,"El Gerente de Análisis Macroeconómico retoma su presentación, mencionando que la inflación del IPC fue de -0,4%, la del IPCX, de -0,6%, la del IPCX1 de 0% y la inflación sin alimentos y energía, de -0,1%. Con ello, la variación anual del IPC llegó a -1%. Destaca que hubo dos sorpresas importantes respecto de lo proyectado: primero, se esperaba una variación levemente positiva de las tarifas eléctricas y su variación fue de -18%, aproximadamente, lo cual tuvo una incidencia de casi medio punto de inflación; segundo, se contemplaba que el vestuario podía seguir cayendo y subió 5%, aproximadamente, que incidió en casi cuatro puntos en la inflación. De hecho, indica que el IPCX1 fue algo más alto que lo proyectado, ya que se estimó que sería -0,3% y fue 0%, y en el caso del IPCX, que constituyó la sorpresa más importante, el Banco proyectaba -0,2% y fue -0,6%. En cuanto a la tarifa eléctrica, el señor Claudio Soto explica que en noviembre se fijará el precio de nudo. Al respecto, el supuesto de trabajo es que experimentará un alza producto de lo que ha estado ocurriendo fundamentalmente con el precio del petróleo. Respecto de la caída de 18% en la tarifa eléctrica, el señor Soto señala que se debió fundamentalmente a la reliquidación de la fijación del precio de nudo de abril, y que durante mayo y junio estuvo por sobre lo que debió haber estado, por lo que la diferencia debió devolverse a los clientes. Agrega que la Gerencia supo que la devolución se habría concretado en julio, porque ese mes se observó efectivamente una baja en la tarifa eléctrica; no obstante, precisa que el Instituto Nacional de Estadísticas (INE) está informando que la tarifa de agosto fue la que reflejó esta reliquidación. Luego, la fuerte caída debiera devolverse a 15%, según cálculos algo más conservadores, considerando que la fijación del precio de nudo no cambiará la tarifa y desestimando estos movimientos por el término de la cuota del valor agregado. En resumen, se está suponiendo que la tarifa eléctrica no aumenta ni se reduce por la fijación del precio de nudo, mientras que sí se esperaría una caída en abril del próximo año, ya que habrá una nueva fijación de precios, con costos marginales que, se espera, sean más bajos en ese momento.",False
RPM-2009-09-08:2711:2,RPM-2009-09-08,1,dovish,1,1,dovish,dovish,True,False,"Finalmente, el Presidente, señor José De Gregorio, señala que las noticias más recientes no distan significativamente de lo previsto hace un mes atrás, de modo que no ve razones para cambios respecto de la decisión del mes pasado. La economía mundial muestra signos de una recuperación pausada, dejando atrás las severas caídas de actividad del último trimestre del año pasado y la primera mitad de este. La actividad de la economía chilena, por su parte, ha mostrado que la recuperación ya ha comenzado, y esta tendencia debiera seguir en el curso de este año y el próximo. Los registros de inflación, así como los de sus determinantes, muestran que está contenida en niveles muy bajos. Aunque en el próximo mes se observe un dato puntual inusualmente elevado y mayor que lo que el mercado pueda esperar, las perspectivas del horizonte de política indican que esta debiera ir convergiendo a la meta de manera gradual, después de pasar varios meses por territorio negativo. Con todo, estima que las expectativas son coherentes con la meta y sugieren que los registros bajos serán transitorios, en tanto que el mayor riesgo hoy día es que la inflación permanezca debajo de la meta más allá de lo deseado. Por lo anterior, el señor Presidente no ve razones para cambiar la actual política monetaria, votando, en consecuencia, por mantener la tasa, anunciar que seguirá baja por un tiempo prolongado y seguir con el apoyo de las medidas no convencionales. Asimismo, sugiere que el comunicado sea muy similar al del mes pasado.",False
RPM-2010-08-12:3281:1,RPM-2010-08-12,1,neutral,1,1,neutral,neutral,True,False,"El Consejero señor Sebastián Claro hace mención a una discusión que se sostuvo tiempo atrás sobre una serie bastante más larga del precio de las viviendas, que daba cuenta de cuál era eventualmente el tamaño de la burbuja o el alza de los precios inmobiliarios. Plantea que el hecho de no contar en estos momentos con la historia de los mismos, no permite tener una idea precisa acerca de la estabilidad actual de esos precios, en particular si ella es más o menos coherente con lo que sus fundamentales sugerirían y, por lo tanto, si hoy están o no estancados en un nivel razonable. En su opinión, resulta importante saber la respuesta, porque, al final, de la discusión de cuán sobreendeudados están los consumidores norteamericanos y de cuáles son las perspectivas futuras se puede determinar si justificaban el alza y posterior caída de los precios. Reitera, asimismo, que tampoco queda claro si los precios se están estabilizando en un nivel que es coherente con los fundamentos o si todavía queda un espacio sin explicar.",False
RPM-2010-08-12:3306:1,RPM-2010-08-12,1,neutral,0,1,neutral,neutral,True,False,"El Consejero señor Enrique Marshall, a propósito del accidente en la Mina San José, consulta por la participación de la pequeña y la mediana minería.",False
RPM-2012-11-13:5166:1,RPM-2012-11-13,1,neutral,1,1,neutral,neutral,True,False,"El Vicepresidente señor Manuel Marfán solicita incluir a Chile en este análisis comparativo de economías latinoamericanas, lo que se incorporará a contar de la próxima Reunión. Al concluir su análisis comparativo de las principales economías latinoamericanas, manifiesta que las colocaciones se desaceleran en Brasil, Colombia, México y Perú, mientras que Chile exhibe un patrón similar en este ámbito. Añade que la confianza de los consumidores se ubica en el área optimista y que las tasas de desempleo dan cuenta de mercados laborales relativamente estrechos. A continuación,",False
RPM-2012-11-13:5168:1,RPM-2012-11-13,1,neutral,1,1,neutral,neutral,True,False,"El Vicepresidente observa que Chile pasa del rango amarillo a naranjo en el cuarto trimestre del año en curso, por lo que conforme a ese gráfico comenzará a crecer por sobre su tendencia.",False
RPM-2012-11-13:5175:1,RPM-2012-11-13,1,neutral,1,1,neutral,neutral,True,False,"El Consejero señor Sebastián Claro se refiere en primer lugar a la situación por la que atraviesa Europa, advirtiendo la probabilidad de un resurgimiento de las tensiones en esa región, atendido que las últimas cifras de Alemania darían cuenta de una incipiente recesión en esa economía. En segundo término, solicita que se profundice acerca del mensaje de fondo en cuanto a China y el precio de los commodities, atendido que las últimas cifras dan cuenta de un grado de recuperación de esa economía como resultado de las políticas expansivas implantadas por sus autoridades, lo que contrasta con el retroceso que exhiben dichos precios. Por último, hace referencia a la contradicción que se observa hoy entre los niveles de inflación que exhiben los países desarrollados y la magnitud de sus brechas, cercanas a 10%.",False
RPM-2012-11-13:5217:1,RPM-2012-11-13,1,neutral,1,1,dovish,dovish,False,False,"El Consejero señor Enrique Marshall inicia su intervención agradeciendo al staff por el apoyo proporcionado en esta Reunión de Política Monetaria y manifiesta que aun cuando las noticias acumuladas en el último mes no han estado exentas de novedades, no cambian sustancialmente el panorama. Hace presente que la preocupación que ronda en los mercados financieros ha adquirido mayor intensidad en el último tiempo, debido, entre otros factores, al riesgo de un ajuste fiscal severo en Estados Unidos de América si no se producen los acuerdos políticos necesarios para evitarlo, como asimismo, a la continua dilación en la búsqueda de soluciones más permanentes a la crisis financiera de Europa. En materia de actividad, expresa que se mantiene la visión sobre un lento crecimiento en los países desarrollados, pero que ello se ve matizado por indicaciones acerca de que la desaceleración en China se habría detenido. Con todo, evaluado en su conjunto, el escenario externo sigue presentando riesgos significativos y que es por ello que no sorprende que los precios de las materias primas hayan tendido a bajar en el último mes. En lo concerniente al frente interno, destaca que la actividad continúa mostrando un crecimiento por sobre su ritmo de tendencia, y que la demanda mantiene también un elevado dinamismo y sigue observando un crecimiento por sobre el del PIB, con el consiguiente efecto sobre la posición de la cuenta corriente de la balanza de pagos. A su juicio, el comportamiento de la demanda encuentra apoyo en la evolución del empleo, las remuneraciones y las expectativas de consumidores y empresarios, los que siguen exhibiendo bastante fortaleza. Sostiene que todo ello ha llevado a que las proyecciones de crecimiento de los analistas privados se ajusten al alza para este año. Hace notar que donde sí se observa moderación es en el comportamiento de los agregados de crédito, lo que parece responder a la aplicación de estándares y políticas algo más restrictivas por parte de los bancos. Asimismo, resalta que la inflación de corto plazo sigue observando bastante variabilidad. En este sentido, comenta que si bien la cifra del último mes resultó sorpresivamente alta, los registros anuales permanecen dentro de rangos acotados. Agrega que llama la atención que un cuadro de brechas tan cerradas no se haya traducido hasta ahora en presiones inflacionarias. Asimismo, indica que el elevado dinamismo de la demanda ha encontrado canalización por el lado de las importaciones, sin comprometer la trayectoria inflacionaria. Con todo, manifiesta que las cifras más recientes llevan a pensar que se ha reducido la probabilidad de observar registros anuales muy bajos por tiempo prolongado. Sin perjuicio de lo anterior, estima que el panorama inflacionario sigue presentando riesgos relevantes en el mediano plazo, teniendo presente que la economía ha seguido exhibiendo un crecimiento por sobre su ritmo de tendencia. Señala que el mercado reconoce lo anterior y mantiene expectativas alrededor de la meta para el mediano plazo, y que para la Tasa de Política Monetaria sigue proyectando una trayectoria bastante plana por tiempo prolongado. El Consejero señor Enrique Marshall manifiesta que con estos antecedentes, la opción que vuelve a predominar ampliamente es la de mantener la tasa rectora y que, en tal sentido, coincide con lo planteado en la minuta de la Gerencia de División Estudios. En su opinión, como la Tasa de Política Monetaria se ubica en una posición que se debe considerar como neutral y el balance de riesgos se mantiene equilibrado, resulta difícil plantear una opción distinta de la ya mencionada. Destaca que un antecedente importante que refuerza la opción indicada es el comportamiento del sistema bancario, que si bien ha seguido brindando apoyo al crecimiento de la economía, parece haber introducido elementos de prudencia en sus decisiones de crédito. En virtud de lo expuesto, expresa que su voto es por mantener la Tasa de Política Monetaria en su actual nivel de 5% anual y no introducir cambios en el tenor del Comunicado.",False
RPM-2013-08-13:5703:1,RPM-2013-08-13,1,neutral,1,1,neutral,neutral,True,False,"El señor Sergio Lehmann inicia su intervención refiriéndose a las principales noticias que han tenido efectos en el plano económico desde la Reunión de Política Monetaria, RPM, precedente. En primer término, indica que en Estados Unidos de América, el señor Lawrence Summers y la señora Janet Yellen figuran como los postulantes favoritos para asumir la presidencia de la Reserva Federal, FED; y que entre ellos, la señora Yellen contaría con el apoyo de varios congresistas, fundamentalmente demócratas, mientras que al señor Summers lo respaldaría el Presidente señor Barack Obama. Agrega que las primeras propuestas en materia fiscal en dicho país se enfocan en una discusión compleja prevista para el mes de septiembre en lo concerniente al techo de la deuda y al presupuesto público; y que, por otra parte, la ciudad de Detroit se declaró en bancarrota y busca reestructurar una deuda ascendente a US$20 billones. En lo atinente a la Zona Euro, destaca la disminución de la tensión política en Portugal y España; que el Fondo Monetario Internacional, FMI, y el Fondo de Estabilización Europeo, EFSF, aprobaron el desembolso del tercer tramo de ayuda a Grecia; que el FMI ha planteado que el Banco Central Europeo podría verse en la necesidad de recortar las tasas de interés y proporcionar ayuda financiera para alentar el crecimiento del bloque monetario; y, por último, que la Canciller alemana señora Angela Merkel ha desestimado la posibilidad de un alza de impuestos en caso de ser reelegida en el mes de septiembre próximo. En cuanto a Japón, señala que la coalición de gobierno se impuso en las elecciones parlamentarias de la Cámara Alta y que con ello, el Primer Ministro señor Shinzo Abe podrá continuar con el programa de estímulo económico de ese país. Hace presente que en China, las autoridades han dado señales que apuntan a un crecimiento no inferior a 7% para este año, generando reacciones positivas en el mercado. Añade que en Italia, la Corte Suprema ratificó la condena penal impuesta al ex Primer Ministro señor Silvio Berlusconi por fraude fiscal, lo que podría debilitar a la coalición de gobierno y generar tensiones. A título de última noticia relevante en esta materia, comenta que en México, el Presidente señor Enrique Peña Nieto anunció reformas estructurales en los sectores petróleo, gas y electricidad, que permitirían la participación de privados. A continuación, el señor Sergio Lehmann menciona los hechos destacados en materia de mercados financieros. En primer término, indica que las condiciones financieras internacionales mostraron leves mejoras, ya que los índices de las bolsas de valores han aumentado y los premios por riesgo han caído levemente. Asimismo, consigna que las tasas de interés de largo plazo en Estados Unidos de América han mostrado relativa estabilidad, anticipando una próxima disminución en el ritmo de compra de activos por parte de la FED, que se iniciaría en el próximo mes de septiembre. Además, el dólar estadounidense se depreció levemente frente a las monedas de otras economías desarrolladas. Por otra parte, señala que el Banco Popular de China inyectó liquidez al sistema financiero a través de operaciones repos, que constituyen las primeras de este tipo desde el mes de febrero último, reflejando cierta preocupación por evitar una disrupción y reestimular la economía de ese país. / - Además, menciona que se ha moderado la salida de capitales desde economías emergentes, mientras que en las desarrolladas continúan los ingresos de ellos. Indica que esta información presenta un rezago de diez días aproximadamente, pero que sobre la base de lo reflejado en las bolsas de valores en los últimos días, particularmente en las economías emergentes, es posible confirmar que se ha registrado un retorno de los flujos de capitales. En materia de política monetaria, destaca el predominio de las decisiones de mantener las tasas rectoras, lideradas por la FED, el Banco Central Europeo, el Banco de Inglaterra y el Banco de Canadá, mientras que el Banco de la Reserva de Australia la redujo en 25 puntos base. Por último, consigna que Perú, Brasil y Turquía volvieron a aplicar medidas tendientes a contener la depreciación de sus monedas. A continuación, el señor Sergio Lehmann exhibe el heat map financiero que se contiene en la lámina N° 5 de la presentación, que permite visualizar el comportamiento de los mercados financieros en materia bursátil; volatilidad; spreads corporativos; spreads soberanos; CDS spreads y condiciones financieras respecto del promedio correspondiente al período comprendido entre el mes de abril de 2004 y el mes de agosto del año en curso. Sobre el particular, resalta un ligero avance en las condiciones financieras, particularmente en Estados Unidos de América; la caída que exhiben los CDS en las economías desarrollas, de Europa periférica y Brasil; como asimismo, la estabilidad de los premios por riesgo en Australia y Nueva Zelanda. En materia de volatilidades, destaca su disminución en las bolsas de valores, particularmente, en las economías emergentes; caídas más moderadas en las bolsas estadounidenses, pero manteniéndose en niveles relativamente bajos en términos históricos. Hace notar, además, la reducción de los spreads corporativos en Estados Unidos de América, así como el incremento de los premios soberanos en América Latina y la relativa estabilidad en las economías emergentes. Menciona, asimismo, el alza experimentada por la mayoría de los centros bursátiles, en especial, en Perú, Colombia y Brasil, en cambio, la bolsa de valores chilena, si bien registró un aumento en el mes de julio último, fue menor que en el resto de los países latinoamericanos. Por su parte, las bolsas de valores estadounidenses tuvieron un rendimiento acotado en el mes pasado, pero acumulan un alza significativa en el transcurso del año. A continuación, el señor Sergio Lehmann hace referencia a la moderación del estímulo monetario por parte de la FED, cuyo inicio se espera para el mes de septiembre próximo, y para tal efecto exhibe los gráficos que se contienen en la lámina N° 9 de la presentación, que dan cuenta de la proyección del stock de activos de la FED como porcentaje del PIB, como también, los activos y exceso de reservas de las empresas bancarias. En primer término, señala que sobre la base de las cifras de los últimos meses y bajo el supuesto que la FED mantendría la compra de activos por montos similares a los actuales hasta el mes de septiembre de este año, los activos de ese Organismo alcanzarían al 23% del PIB en esa fecha. A partir de entonces y en el supuesto que tales compras se reducen a US$43 billones mensuales, el tamaño de sus activos continuaría incrementándose hasta alcanzar al 25% del PIB, alrededor de un año más. Posteriormente, a partir del último trimestre del próximo año, la FED suspendería la compra de activos, pero dado el crecimiento del PIB, se observaría una reducción gradual y lenta de ellos en términos de proporción del Producto Interno Bruto. / Por otra parte, indica que el gráfico de la lámina 9 titulado “FED: Activos y exceso de reservas”, da cuenta de que junto con la compra de activos por parte de la FED, se ha producido también un aumento en el exceso de reservas que mantienen las empresas bancarias estadounidenses.",False
