intervencion_id,meeting_id,fecha,actor,cargo,anio,flag_texto_danado,topico_humano,keywords_humano,orden_habla,subindice,pred_miembro_1,pred_miembro_2,pred_miembro_3,pred_miembro_4,pred_miembro_5,prediccion_v3,prob_h_no_calibrada,prob_d_no_calibrada,prob_n_no_calibrada,score_hd_continuo,pred_relevancia_v3,prob_relevancia_no_calibrada,acuerdo_relevancia_miembros,acuerdo_miembros,usado_en_entrenamiento,rol
RPM-2014-03-13:6098:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,debate,debate,6098,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00017247911079333763,0.00018861336707578984,0.9996389075221309,-1.6134256282452215e-05,0,0.0066310397248212916,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6099:1,RPM-2014-03-13,2014-03-13,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,2014,False,escenario_internacional,escenario_internacional,6099,1,dovish,dovish,dovish,dovish,dovish,dovish,0.05140721164530321,0.8828135556354425,0.06577923271925432,-0.8314063439901394,1,0.9877419561203767,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6100:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,debate,debate,6100,1,neutral,neutral,neutral,neutral,neutral,neutral,0.000757074616811886,0.00465174944661109,0.9945911759365771,-0.003894674829799204,0,0.039937058837858516,unanime,unanime,False,evaluacion_ciega
RPM-2014-03-13:6101:1,RPM-2014-03-13,2014-03-13,Matías Bernier Bórquez,Gerente de Mercados Nacionales,2014,False,opciones_tpm,opciones_tpm,6101,1,neutral,neutral,neutral,neutral,neutral,neutral,0.05572311634785385,0.21068201917557014,0.733594864476576,-0.1549589028277163,1,0.981194750613674,unanime,unanime,False,evaluacion_ciega
RPM-2014-03-13:6102:1,RPM-2014-03-13,2014-03-13,Matías Bernier Bórquez,Gerente de Mercados Nacionales,2014,False,opciones_tpm,opciones_tpm,6102,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0802990652184616,0.2531853995329977,0.6665155352485408,-0.1728863343145361,1,0.9809732502046062,unanime,unanime,False,evaluacion_ciega
RPM-2014-03-13:6103:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,debate,debate,6103,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00040831752532252154,0.0010273164757340387,0.9985643659989435,-0.0006189989504115171,0,0.02794450141686432,unanime,unanime,False,evaluacion_ciega
RPM-2014-03-13:6103:2,RPM-2014-03-13,2014-03-13,Alberto Arenas de Mesa,Ministro de Hacienda,2014,False,debate,debate,6103,2,neutral,neutral,neutral,neutral,neutral,neutral,0.007165490687613097,0.04000956208532657,0.9528249472270603,-0.032844071397713476,0,0.3260383814387412,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6104:1,RPM-2014-03-13,2014-03-13,Alberto Arenas de Mesa,Ministro de Hacienda,2014,False,decision_tpm,decision_tpm,6104,1,dovish,dovish,dovish,dovish,dovish,dovish,0.10256263211648149,0.8060089553006916,0.09142841258282679,-0.7034463231842101,1,0.9972646089597742,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6104:2,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,decision_tpm,decision_tpm,6104,2,neutral,neutral,neutral,neutral,neutral,neutral,0.0015016338335122436,0.004550589567356664,0.9939477765991309,-0.0030489557338444205,0,0.04135002397711269,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6105:1,RPM-2014-03-13,2014-03-13,Pablo García Silva,Consejero,2014,False,acuerdo_comunicado,acuerdo_comunicado,6105,1,dovish,dovish,dovish,dovish,dovish,dovish,0.1259622642642389,0.6890376056621622,0.18500013007359897,-0.5630753413979233,1,0.9895114646483261,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6106:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,debate,debate,6106,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00040728715616187856,0.0003197635140828604,0.9992729493297553,8.752364207901815e-05,0,0.02317468657990184,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6107:1,RPM-2014-03-13,2014-03-13,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,acuerdo_comunicado,acuerdo_comunicado,6107,1,dovish,dovish,dovish,dovish,dovish,dovish,0.1294285199690143,0.5112444945287821,0.3593269855022037,-0.3818159745597678,1,0.9909009326235625,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6108:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,debate,debate,6108,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0006207337054869336,0.0004931106040436722,0.9988861556904693,0.00012762310144326134,0,0.02080913215905767,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6109:1,RPM-2014-03-13,2014-03-13,Sebastián Claro Edwards,Consejero,2014,False,acuerdo_comunicado,acuerdo_comunicado,6109,1,dovish,dovish,dovish,dovish,dovish,dovish,0.11696240689070261,0.554258930455661,0.3287786626536364,-0.4372965235649584,1,0.9963862703032065,unanime,unanime,False,evaluacion_ciega
RPM-2014-03-13:6110:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,debate,debate,6110,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0003655449303644378,0.0007573356276937375,0.9988771194419419,-0.0003917906973292997,0,0.01721769388565566,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6111:1,RPM-2014-03-13,2014-03-13,Enrique Marshall Rivera,Vicepresidente del Banco Central,2014,False,acuerdo_comunicado,acuerdo_comunicado,6111,1,dovish,dovish,dovish,dovish,dovish,dovish,0.12637712602477985,0.7578793632410965,0.11574351073412355,-0.6315022372163166,1,0.9907141433234831,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6112:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,escenario_internacional,escenario_internacional,6112,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02767739646760099,0.07626269113677067,0.8960599123956283,-0.04858529466916968,1,0.9610018945842154,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6113:1,RPM-2014-03-13,2014-03-13,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,acuerdo_comunicado,acuerdo_comunicado,6113,1,dovish,dovish,dovish,dovish,dovish,dovish,0.04219778593586054,0.9276719983389594,0.030130215725179925,-0.8854742124030989,1,0.9881358446643305,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6113:2,RPM-2014-03-13,2014-03-13,Pablo Mattar Oyarzún,Fiscal y Ministro de Fe (S),2014,False,acuerdo_comunicado,acuerdo_comunicado,6113,2,neutral,neutral,neutral,neutral,neutral,neutral,0.0068422252281232065,0.019533352152912097,0.9736244226189648,-0.01269112692478889,0,0.35170522615701827,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6113:3,RPM-2014-03-13,2014-03-13,Consejo del Banco Central de Chile,Consejo,2014,False,acuerdo_comunicado,acuerdo_comunicado,6113,3,dovish,dovish,dovish,dovish,dovish,dovish,0.09623886971843398,0.8031253866079947,0.10063574367357134,-0.7068865168895607,1,0.9808603921367094,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-03-13:6114:1,RPM-2014-03-13,2014-03-13,Consejo del Banco Central de Chile,Consejo,2014,False,acuerdo_comunicado,apertura_cierre,6114,1,neutral,neutral,neutral,neutral,neutral,neutral,0.001271140643404368,0.0020584518716808315,0.9966704074849148,-0.0007873112282764634,0,0.025110264709630133,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6115:1,RPM-2014-04-17,2014-04-17,Consejo del Banco Central de Chile,Consejo,2014,False,apertura_cierre,apertura_cierre,6115,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0006236471243931562,0.0032328180507740028,0.9961435348248328,-0.0026091709263808467,0,0.019382982048920368,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6116:1,RPM-2014-04-17,2014-04-17,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,escenario_internacional,escenario_internacional,6116,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0004736937521392532,0.0007809860011084677,0.9987453202467522,-0.0003072922489692145,0,0.016224452441380908,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6117:1,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,acuerdo_comunicado,acuerdo_comunicado,6117,1,neutral,neutral,neutral,neutral,neutral,neutral,0.026156875074187756,0.07798313401343218,0.8958599909123801,-0.051826258939244425,1,0.9771745008108299,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6118:1,RPM-2014-04-17,2014-04-17,Sebastián Claro Edwards,Consejero,2014,False,escenario_internacional,escenario_internacional,6118,1,neutral,neutral,neutral,neutral,neutral,neutral,0.013944045792410223,0.021625533293728284,0.9644304209138616,-0.007681487501318061,1,0.7495505361379994,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6118:2,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,escenario_internacional,escenario_internacional,6118,2,neutral,neutral,neutral,neutral,neutral,neutral,0.012507530575143097,0.015393866193586653,0.9720986032312702,-0.0028863356184435553,1,0.9285136309975396,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6119:1,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,acuerdo_comunicado,acuerdo_comunicado,6119,1,neutral,neutral,neutral,neutral,neutral,neutral,0.012198471674728317,0.04551352319874613,0.9422880051265257,-0.033315051524017814,1,0.9946143741096114,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6120:1,RPM-2014-04-17,2014-04-17,Sebastián Claro Edwards,Consejero,2014,False,actividad_interna,actividad_interna,6120,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009720356855127357,0.007901807826377266,0.9823778353184954,0.0018185490287500918,1,0.5912859097579524,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6121:1,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,inflacion,inflacion,6121,1,neutral,neutral,neutral,neutral,neutral,neutral,0.010635412522682141,0.01007412148291222,0.9792904659944057,0.0005612910397699202,1,0.872929645491013,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6122:1,RPM-2014-04-17,2014-04-17,Luis Óscar Herrera Barriga,Gerente de División Estudios,2014,False,escenario_internacional,escenario_internacional,6122,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01516150918266706,0.013762882524139384,0.9710756082931935,0.0013986266585276769,1,0.8703839295628548,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6122:2,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,escenario_internacional,escenario_internacional,6122,2,neutral,neutral,neutral,neutral,neutral,neutral,0.014815666738875286,0.02936352678564654,0.9558208064754782,-0.014547860046771253,1,0.995961131891802,unanime,unanime,True,entrenamiento
RPM-2014-04-17:6123:1,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,acuerdo_comunicado,acuerdo_comunicado,6123,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01283679682106513,0.021581536339303643,0.9655816668396312,-0.008744739518238513,1,0.9916026222916864,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6124:1,RPM-2014-04-17,2014-04-17,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,escenario_internacional,escenario_internacional,6124,1,neutral,neutral,neutral,neutral,neutral,neutral,0.00014196109954958853,0.0001440931370433856,0.999713945763407,-2.132037493797061e-06,0,0.01469946161949497,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6125:1,RPM-2014-04-17,2014-04-17,Sebastián Claro Edwards,Consejero,2014,False,acuerdo_comunicado,acuerdo_comunicado,6125,1,neutral,neutral,neutral,neutral,neutral,neutral,0.066723754292878,0.07256545784088422,0.8607107878662378,-0.005841703548006227,1,0.9314339291514863,unanime,unanime,True,entrenamiento
RPM-2014-04-17:6125:2,RPM-2014-04-17,2014-04-17,Pablo García Silva,Consejero,2014,False,acuerdo_comunicado,acuerdo_comunicado,6125,2,neutral,neutral,neutral,neutral,neutral,neutral,0.015582286751702132,0.023217826743719895,0.9611998865045781,-0.007635539992017763,1,0.9358279854273708,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6126:1,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,escenario_internacional,escenario_internacional,6126,1,neutral,neutral,neutral,neutral,neutral,neutral,0.031271200576510234,0.0399484668240861,0.9287803325994037,-0.008677266247575866,1,0.9673726940554678,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6127:1,RPM-2014-04-17,2014-04-17,Enrique Marshall Rivera,Vicepresidente del Banco Central,2014,False,debate,debate,6127,1,neutral,neutral,neutral,neutral,neutral,neutral,0.04021353545724417,0.08977439226386989,0.870012072278886,-0.049560856806625725,1,0.8908253854871024,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6128:1,RPM-2014-04-17,2014-04-17,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,acuerdo_comunicado,acuerdo_comunicado,6128,1,neutral,neutral,neutral,neutral,neutral,neutral,0.022889040637572904,0.07818648748087956,0.8989244718815476,-0.055297446843306654,1,0.9352513260775261,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6129:1,RPM-2014-04-17,2014-04-17,Claudio Raddatz Kiefer,Gerente de División Política Financiera,2014,False,acuerdo_comunicado,acuerdo_comunicado,6129,1,neutral,neutral,neutral,neutral,neutral,neutral,0.03004083896599946,0.04870871713843148,0.9212504438955691,-0.01866787817243202,1,0.9483457466188051,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6130:1,RPM-2014-04-17,2014-04-17,Luis Óscar Herrera Barriga,Gerente de División Estudios,2014,False,mercados_financieros,mercados_financieros,6130,1,neutral,neutral,neutral,neutral,neutral,neutral,0.04260690958175961,0.08437974630864348,0.8730133441095969,-0.041772836726883866,1,0.9675924561812236,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6131:1,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,escenario_internacional,escenario_internacional,6131,1,neutral,neutral,neutral,neutral,neutral,neutral,0.008793876163714942,0.03482206716316084,0.9563840566731242,-0.026028190999445894,1,0.9560474537748307,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6132:1,RPM-2014-04-17,2014-04-17,Luis Óscar Herrera Barriga,Gerente de División Estudios,2014,False,escenario_internacional,escenario_internacional,6132,1,neutral,neutral,neutral,neutral,neutral,neutral,0.010879649337252084,0.025594328177262603,0.9635260224854854,-0.01471467884001052,1,0.9134936911961766,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6132:2,RPM-2014-04-17,2014-04-17,Sergio Lehmann Beresi,Gerente de Análisis Internacional,2014,False,escenario_internacional,escenario_internacional,6132,2,neutral,neutral,neutral,neutral,neutral,neutral,0.024136412390872868,0.10092842117156157,0.8749351664375655,-0.0767920087806887,1,0.9883292234522749,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6132:3,RPM-2014-04-17,2014-04-17,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,escenario_internacional,escenario_internacional,6132,3,neutral,neutral,neutral,neutral,neutral,neutral,0.0005272515259526428,0.000770299402536588,0.9987024490715107,-0.00024304787658394522,0,0.06400429014169,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6133:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,inflacion,inflacion,6133,1,neutral,neutral,neutral,neutral,neutral,neutral,0.02970244651727912,0.07624289856302083,0.8940546549197,-0.04654045204574171,1,0.9444326991435062,unanime,unanime,True,entrenamiento
RPM-2014-04-17:6134:1,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,debate,debate,6134,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01782689133441211,0.029431277389240278,0.9527418312763476,-0.011604386054828168,1,0.8689753151516891,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6135:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,debate,debate,6135,1,neutral,neutral,neutral,neutral,neutral,neutral,0.031472482529880365,0.02658555510985288,0.9419419623602667,0.004886927420027484,1,0.9263772504069987,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6135:2,RPM-2014-04-17,2014-04-17,Claudio Soto Gamboa,Asesor del Ministro de Hacienda,2014,False,debate,debate,6135,2,neutral,neutral,neutral,neutral,neutral,neutral,0.006473464440045348,0.006827136532907877,0.986699399027047,-0.0003536720928625286,1,0.6232335853022616,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6135:3,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,debate,debate,6135,3,neutral,neutral,neutral,neutral,neutral,neutral,0.010369133743200715,0.014250966683524588,0.9753798995732748,-0.0038818329403238726,1,0.8072361802110029,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6135:4,RPM-2014-04-17,2014-04-17,Ricardo Vicuña Poblete,Gerente de División Estadísticas,2014,False,debate,debate,6135,4,neutral,neutral,neutral,neutral,neutral,neutral,0.017581284695339188,0.04256458217319352,0.9398541331314674,-0.02498329747785433,1,0.9360806821615218,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6135:5,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,debate,debate,6135,5,neutral,neutral,neutral,neutral,neutral,neutral,0.017028862933606493,0.024569608246910762,0.9584015288194829,-0.007540745313304269,1,0.9510312410544361,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6136:1,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,debate,debate,6136,1,neutral,neutral,neutral,neutral,neutral,neutral,0.012613365555138404,0.009912273856311032,0.9774743605885506,0.002701091698827372,1,0.6710534454039304,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6137:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercado_laboral,mercado_laboral,6137,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01110765645319233,0.014672377427021589,0.974219966119786,-0.003564720973829259,1,0.7126888920665018,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6137:2,RPM-2014-04-17,2014-04-17,Claudio Soto Gamboa,Asesor del Ministro de Hacienda,2014,False,mercado_laboral,mercado_laboral,6137,2,neutral,neutral,neutral,neutral,neutral,neutral,0.01128424362914961,0.012542238996815613,0.9761735173740348,-0.0012579953676660031,1,0.8838610133960548,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6137:3,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercado_laboral,mercado_laboral,6137,3,neutral,neutral,neutral,neutral,neutral,neutral,0.015100395568490943,0.024483617294813707,0.9604159871366953,-0.009383221726322765,1,0.9781286468063397,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6138:1,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,debate,debate,6138,1,neutral,neutral,neutral,neutral,neutral,neutral,0.0208980959963077,0.024652963795325375,0.9544489402083668,-0.0037548677990176735,1,0.9041692770982305,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6139:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercado_laboral,mercado_laboral,6139,1,neutral,neutral,neutral,neutral,neutral,neutral,0.011035839713275732,0.027162871631498536,0.9618012886552256,-0.016127031918222803,1,0.9862102412126926,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6140:1,RPM-2014-04-17,2014-04-17,Sebastián Claro Edwards,Consejero,2014,False,actividad_interna,actividad_interna,6140,1,neutral,neutral,neutral,neutral,neutral,neutral,0.014745311741779604,0.038522306964827835,0.9467323812933925,-0.02377699522304823,1,0.9094988913679286,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6141:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,politica_fiscal,politica_fiscal,6141,1,neutral,neutral,neutral,neutral,neutral,neutral,0.015014086429821471,0.024452590482526466,0.9605333230876522,-0.009438504052704995,1,0.9625755749076218,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6142:1,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,debate,debate,6142,1,neutral,neutral,neutral,neutral,neutral,neutral,0.021596149794544293,0.03407527391789346,0.9443285762875624,-0.012479124123349165,1,0.9451012761612967,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6143:1,RPM-2014-04-17,2014-04-17,Claudio Soto Gamboa,Asesor del Ministro de Hacienda,2014,False,debate,debate,6143,1,neutral,neutral,neutral,neutral,neutral,neutral,0.014471464380227807,0.03659980052575285,0.9489287350940195,-0.022128336145525045,1,0.9398977849022652,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6144:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercados_financieros,mercados_financieros,6144,1,neutral,neutral,neutral,neutral,neutral,neutral,0.011203833463889186,0.04412766786192154,0.9446684986741893,-0.032923834398032356,1,0.9932193523193706,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6145:1,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,mercado_laboral,mercado_laboral,6145,1,neutral,neutral,neutral,neutral,neutral,neutral,0.019485015342932864,0.019502130781325466,0.9610128538757416,-1.7115438392601573e-05,1,0.9083255033796075,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6146:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercado_laboral,mercado_laboral,6146,1,neutral,neutral,neutral,neutral,neutral,neutral,0.010608066338008742,0.03605015536959107,0.9533417782924001,-0.02544208903158233,1,0.9667342790822995,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6147:1,RPM-2014-04-17,2014-04-17,Pablo García Silva,Consejero,2014,False,mercado_laboral,mercado_laboral,6147,1,neutral,neutral,neutral,neutral,neutral,neutral,0.03968843384675195,0.018411377840001904,0.9419001883132461,0.021277056006750044,1,0.9549621833426798,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6148:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercado_laboral,mercado_laboral,6148,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01193810138170126,0.019172539242843834,0.9688893593754548,-0.007234437861142574,1,0.954203336126651,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6149:1,RPM-2014-04-17,2014-04-17,Luis Óscar Herrera Barriga,Gerente de División Estudios,2014,False,acuerdo_comunicado,acuerdo_comunicado,6149,1,neutral,neutral,neutral,neutral,neutral,neutral,0.01830971310508651,0.020427508142933794,0.9612627787519796,-0.002117795037847283,1,0.8898402306356946,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6149:2,RPM-2014-04-17,2014-04-17,Joaquín Vial Ruiz-Tagle,Consejero,2014,False,acuerdo_comunicado,acuerdo_comunicado,6149,2,neutral,neutral,neutral,neutral,neutral,neutral,0.05332624076673363,0.03243733513946019,0.9142364240938063,0.02088890562727344,1,0.9589079915516157,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6150:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,mercados_financieros,mercados_financieros,6150,1,neutral,neutral,neutral,neutral,neutral,neutral,0.059751794024120244,0.07158878846105525,0.8686594175148246,-0.011836994436935006,1,0.9887162625233644,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6151:1,RPM-2014-04-17,2014-04-17,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,mercados_financieros,mercados_financieros,6151,1,neutral,neutral,neutral,neutral,neutral,neutral,0.011562115162162843,0.024901867880360334,0.9635360169574767,-0.013339752718197491,1,0.775108398519625,unanime,unanime,True,entrenamiento
RPM-2014-04-17:6152:1,RPM-2014-04-17,2014-04-17,Claudio Raddatz Kiefer,Gerente de División Política Financiera,2014,False,actividad_interna,actividad_interna,6152,1,neutral,neutral,neutral,neutral,neutral,neutral,0.022712858881881116,0.04019504722101776,0.9370920938971011,-0.01748218833913664,1,0.8500328042784204,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6153:1,RPM-2014-04-17,2014-04-17,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,2014,False,debate,debate,6153,1,neutral,neutral,neutral,neutral,neutral,neutral,0.009723823099456085,0.015752550460216484,0.9745236264403274,-0.006028727360760398,1,0.7900978518876643,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6154:1,RPM-2014-04-17,2014-04-17,Enrique Marshall Rivera,Vicepresidente del Banco Central,2014,False,inflacion,inflacion,6154,1,neutral,neutral,neutral,neutral,neutral,neutral,0.026704213170164127,0.07976724568910334,0.8935285411407324,-0.05306303251893922,1,0.917873431009758,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6155:1,RPM-2014-04-17,2014-04-17,Enrique Orellana Cifuentes,Gerente de Estrategia y Comunicación de Política Monetaria,2014,False,mercados_financieros,mercados_financieros,6155,1,neutral,neutral,neutral,neutral,neutral,neutral,0.019963449277471432,0.04310192351470373,0.9369346272078248,-0.0231384742372323,1,0.980430146151004,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6156:1,RPM-2014-04-17,2014-04-17,Matías Bernier Bórquez,Gerente de Mercados Nacionales,2014,False,mercados_financieros,mercados_financieros,6156,1,neutral,neutral,neutral,neutral,neutral,neutral,0.002750891329818896,0.004576943537166942,0.992672165133014,-0.0018260522073480462,1,0.7669526499284449,unanime,unanime,False,inferencia_no_etiquetada
RPM-2014-04-17:6156:2,RPM-2014-04-17,2014-04-17,Rodrigo Vergara Montes,Presidente del Banco Central,2014,False,mercados_financieros,mercados_financieros,6156,2,neutral,neutral,neutral,neutral,neutral,neutral,0.007151088295052446,0.017706063649337606,0.9751428480556099,-0.01055497535428516,0,0.24939128650398734,unanime,unanime,False,inferencia_no_etiquetada
