intervencion_id,meeting_id,etiqueta,fold,pred_a,pred_b,pred,condicion,prob_b_dovish,prob_b_hawkish,prob_b_neutral
RPM-2005-01-11:28:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:28:2,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:29:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:2:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:30:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:31:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:32:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:33:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:34:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:35:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:36:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:37:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:38:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:39:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:3:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:40:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:41:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:42:1,RPM-2005-01-11,neutral,3,1,dovish,dovish,control,,,
RPM-2005-01-11:43:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:44:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:46:1,RPM-2005-01-11,hawkish,3,1,neutral,neutral,control,,,
RPM-2005-01-11:47:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:49:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:4:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:50:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:51:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:52:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:53:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:54:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:55:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:56:1,RPM-2005-01-11,hawkish,3,1,neutral,neutral,control,,,
RPM-2005-01-11:57:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:5:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2005-01-11:6:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:7:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:8:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-01-11:9:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2005-10-11:437:1,RPM-2005-10-11,neutral,3,0,neutral,neutral,control,,,
RPM-2006-09-07:838:1,RPM-2006-09-07,neutral,3,1,neutral,neutral,control,,,
RPM-2006-09-07:866:1,RPM-2006-09-07,neutral,3,0,neutral,neutral,control,,,
RPM-2006-09-07:867:1,RPM-2006-09-07,dovish,3,1,hawkish,hawkish,control,,,
RPM-2006-12-14:1001:1,RPM-2006-12-14,neutral,3,1,neutral,neutral,control,,,
RPM-2006-12-14:1003:4,RPM-2006-12-14,neutral,3,1,neutral,neutral,control,,,
RPM-2006-12-14:1010:5,RPM-2006-12-14,neutral,3,1,neutral,neutral,control,,,
RPM-2006-12-14:1014:3,RPM-2006-12-14,neutral,3,1,neutral,neutral,control,,,
RPM-2006-12-14:1019:1,RPM-2006-12-14,hawkish,3,1,dovish,dovish,control,,,
RPM-2006-12-14:1021:1,RPM-2006-12-14,neutral,3,0,neutral,neutral,control,,,
RPM-2006-12-14:989:1,RPM-2006-12-14,neutral,3,0,neutral,neutral,control,,,
RPM-2007-01-11:1023:1,RPM-2007-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2007-01-11:1043:1,RPM-2007-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2007-01-11:1045:1,RPM-2007-01-11,neutral,3,1,neutral,neutral,control,,,
RPM-2007-01-11:1047:3,RPM-2007-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2007-01-11:1050:1,RPM-2007-01-11,dovish,3,1,dovish,dovish,control,,,
RPM-2007-01-11:1054:1,RPM-2007-01-11,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2007-01-11:1057:1,RPM-2007-01-11,dovish,3,1,hawkish,hawkish,control,,,
RPM-2007-01-11:1058:1,RPM-2007-01-11,neutral,3,0,neutral,neutral,control,,,
RPM-2008-01-10:1618:1,RPM-2008-01-10,neutral,3,1,neutral,neutral,control,,,
RPM-2008-01-10:1628:1,RPM-2008-01-10,neutral,3,0,neutral,neutral,control,,,
RPM-2008-01-10:1629:1,RPM-2008-01-10,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2008-01-10:1636:1,RPM-2008-01-10,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2008-01-10:1637:1,RPM-2008-01-10,hawkish,3,1,hawkish,hawkish,control,,,
RPM-2009-08-13:2656:1,RPM-2009-08-13,neutral,3,0,neutral,neutral,control,,,
RPM-2009-08-13:2660:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2665:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2668:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2674:3,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2674:5,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2677:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2679:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,control,,,
RPM-2009-08-13:2680:3,RPM-2009-08-13,neutral,3,0,neutral,neutral,control,,,
RPM-2009-08-13:2681:1,RPM-2009-08-13,dovish,3,1,dovish,dovish,control,,,
RPM-2009-08-13:2688:1,RPM-2009-08-13,dovish,3,1,dovish,dovish,control,,,
RPM-2010-06-15:3132:2,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3134:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3135:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3147:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3151:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3188:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2010-06-15:3192:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,control,,,
RPM-2011-08-18:4216:1,RPM-2011-08-18,neutral,3,0,neutral,neutral,control,,,
RPM-2011-08-18:4234:2,RPM-2011-08-18,neutral,3,1,neutral,neutral,control,,,
RPM-2011-08-18:4252:2,RPM-2011-08-18,neutral,3,1,neutral,neutral,control,,,
RPM-2011-08-18:4267:2,RPM-2011-08-18,neutral,3,0,neutral,neutral,control,,,
RPM-2011-08-18:4267:3,RPM-2011-08-18,neutral,3,0,neutral,neutral,control,,,
RPM-2011-08-18:4280:1,RPM-2011-08-18,neutral,3,1,hawkish,hawkish,control,,,
RPM-2012-04-17:4743:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,control,,,
RPM-2012-04-17:4749:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,control,,,
RPM-2012-04-17:4770:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,control,,,
RPM-2012-04-17:4771:1,RPM-2012-04-17,neutral,3,1,neutral,neutral,control,,,
RPM-2012-04-17:4778:3,RPM-2012-04-17,neutral,3,0,neutral,neutral,control,,,
RPM-2012-04-17:4779:1,RPM-2012-04-17,neutral,3,0,neutral,neutral,control,,,
RPM-2012-04-17:4788:2,RPM-2012-04-17,neutral,3,1,neutral,neutral,control,,,
RPM-2012-04-17:4790:2,RPM-2012-04-17,neutral,3,1,dovish,dovish,control,,,
RPM-2013-01-17:5279:2,RPM-2013-01-17,neutral,3,1,neutral,neutral,control,,,
RPM-2013-01-17:5283:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,control,,,
RPM-2013-01-17:5302:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,control,,,
RPM-2013-01-17:5322:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,control,,,
RPM-2014-03-13:6063:1,RPM-2014-03-13,neutral,3,1,neutral,neutral,control,,,
RPM-2014-03-13:6087:1,RPM-2014-03-13,neutral,3,1,neutral,neutral,control,,,
RPM-2014-03-13:6093:2,RPM-2014-03-13,neutral,3,0,neutral,neutral,control,,,
RPM-2014-03-13:6112:1,RPM-2014-03-13,neutral,3,1,neutral,neutral,control,,,
RPM-2014-07-15:6319:3,RPM-2014-07-15,neutral,3,1,neutral,neutral,control,,,
RPM-2014-07-15:6325:1,RPM-2014-07-15,dovish,3,1,neutral,neutral,control,,,
RPM-2014-07-15:6337:1,RPM-2014-07-15,neutral,3,0,neutral,neutral,control,,,
RPM-2014-07-15:6340:1,RPM-2014-07-15,dovish,3,1,dovish,dovish,control,,,
RPM-2014-07-15:6340:3,RPM-2014-07-15,dovish,3,1,dovish,dovish,control,,,
RPM-2014-07-15:6341:1,RPM-2014-07-15,neutral,3,0,neutral,neutral,control,,,
RPM-2014-08-14:6368:3,RPM-2014-08-14,neutral,3,1,neutral,neutral,control,,,
RPM-2014-08-14:6369:1,RPM-2014-08-14,neutral,3,1,neutral,neutral,control,,,
RPM-2014-08-14:6386:1,RPM-2014-08-14,dovish,3,1,dovish,dovish,control,,,
RPM-2015-03-19:6664:1,RPM-2015-03-19,neutral,3,1,neutral,neutral,control,,,
RPM-2015-03-19:6671:1,RPM-2015-03-19,neutral,3,1,neutral,neutral,control,,,
RPM-2015-03-19:6682:1,RPM-2015-03-19,neutral,3,0,neutral,neutral,control,,,
RPM-2005-01-11:24:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.040960907436430945,0.04692931862187652,0.9121097739416926
RPM-2005-01-11:45:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.08515679514793255,0.09763995795696642,0.8172032468951009
RPM-2005-01-11:48:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.16007728015213366,0.18556793812632974,0.6543547817215366
RPM-2005-10-11:405:1,RPM-2005-10-11,neutral,3,0,neutral,neutral,ampliado_59,0.047558625247807705,0.03171178804031881,0.9207295867118734
RPM-2005-10-11:436:1,RPM-2005-10-11,neutral,3,0,neutral,neutral,ampliado_59,0.0363352286541171,0.04768954674186228,0.9159752246040206
RPM-2006-09-07:835:1,RPM-2006-09-07,neutral,3,1,neutral,neutral,ampliado_59,0.051319196896749734,0.03204104752941596,0.9166397555738344
RPM-2006-09-07:857:1,RPM-2006-09-07,neutral,3,1,neutral,neutral,ampliado_59,0.05175992767103825,0.0357828872650941,0.9124571850638676
RPM-2006-09-07:873:1,RPM-2006-09-07,dovish,3,1,dovish,dovish,ampliado_59,0.47065916548326286,0.30921399041308417,0.22012684410365282
RPM-2006-12-14:1017:1,RPM-2006-12-14,neutral,3,1,dovish,dovish,ampliado_59,0.5028330015026686,0.32645115522038215,0.17071584327694928
RPM-2007-01-11:1030:1,RPM-2007-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.05042507064079312,0.02129539108598275,0.9282795382732242
RPM-2007-01-11:1047:5,RPM-2007-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.03154541817480647,0.04849574424036852,0.919958837584825
RPM-2007-01-11:1049:3,RPM-2007-01-11,dovish,3,1,dovish,dovish,ampliado_59,0.4494913947759916,0.25051343823375916,0.2999951669902492
RPM-2008-01-10:1619:2,RPM-2008-01-10,neutral,3,1,neutral,neutral,ampliado_59,0.026262265407821728,0.020247246807505906,0.9534904877846724
RPM-2008-01-10:1628:2,RPM-2008-01-10,neutral,3,0,neutral,neutral,ampliado_59,0.1239123292009789,0.13315621780585793,0.7429314529931632
RPM-2009-08-13:2659:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.06633028863965755,0.030298442214981344,0.9033712691453611
RPM-2010-06-15:3137:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.19974601947807008,0.06609544016520558,0.7341585403567243
RPM-2010-06-15:3166:1,RPM-2010-06-15,neutral,3,1,neutral,neutral,ampliado_59,0.03960718350563524,0.0536979106487955,0.9066949058455693
RPM-2010-06-15:3199:1,RPM-2010-06-15,hawkish,3,1,hawkish,hawkish,ampliado_59,0.3672541832665894,0.491304205687674,0.14144161104573666
RPM-2011-08-18:4224:2,RPM-2011-08-18,neutral,3,1,neutral,neutral,ampliado_59,0.05700566378779058,0.06021064785571014,0.8827836883564993
RPM-2011-08-18:4263:1,RPM-2011-08-18,neutral,3,1,neutral,neutral,ampliado_59,0.04683121837882978,0.0492481224328849,0.9039206591882853
RPM-2011-08-18:4272:1,RPM-2011-08-18,dovish,3,1,hawkish,hawkish,ampliado_59,0.3910904190912843,0.3938865711783502,0.21502300973036556
RPM-2013-01-17:5306:1,RPM-2013-01-17,neutral,3,1,neutral,neutral,ampliado_59,0.087177780849933,0.05955399566349463,0.8532682234865724
RPM-2014-03-13:6057:1,RPM-2014-03-13,neutral,3,0,neutral,neutral,ampliado_59,0.1136282990337029,0.03359869340628394,0.8527730075600132
RPM-2014-03-13:6075:1,RPM-2014-03-13,neutral,3,0,neutral,neutral,ampliado_59,0.024692850841890122,0.012678029845094382,0.9626291193130154
RPM-2014-03-13:6103:2,RPM-2014-03-13,neutral,3,1,neutral,neutral,ampliado_59,0.15407795880965197,0.039637648018723146,0.8062843931716248
RPM-2014-08-14:6389:3,RPM-2014-08-14,dovish,3,1,dovish,dovish,ampliado_59,0.6622496726238216,0.09359307477450242,0.2441572526016758
RPM-2015-03-19:6680:1,RPM-2015-03-19,neutral,3,0,neutral,neutral,ampliado_59,0.08862623071622824,0.020101725799368666,0.8912720434844031
RPM-2015-03-19:6681:1,RPM-2015-03-19,dovish,3,1,dovish,dovish,ampliado_59,0.49298777581838493,0.22064706840242515,0.28636515577919003
RPM-2005-01-11:10:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.09249919591832712,0.05272679183420692,0.8547740122474659
RPM-2005-01-11:11:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.07745055635164279,0.05483161259998443,0.8677178310483729
RPM-2005-01-11:12:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.05427456571663197,0.04732348809537857,0.8984019461879894
RPM-2005-01-11:13:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.06853729705505154,0.04388298137334954,0.887579721571599
RPM-2005-01-11:14:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.07999329938805345,0.04473745643910015,0.8752692441728464
RPM-2005-01-11:15:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.07878187601525982,0.04749419131631629,0.873723932668424
RPM-2005-01-11:16:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.028002009539749337,0.021476653752929915,0.9505213367073206
RPM-2005-01-11:17:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.05003084887663341,0.03897306915010207,0.9109960819732645
RPM-2005-01-11:18:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.08759840896253461,0.04084744973492573,0.8715541413025395
RPM-2005-01-11:19:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.05595629653450781,0.050659118205077076,0.8933845852604152
RPM-2005-01-11:1:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.08220174310686147,0.048880121007115154,0.8689181358860233
RPM-2005-01-11:20:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.06220231961215128,0.027492668266429193,0.9103050121214196
RPM-2005-01-11:21:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.0754375537803533,0.053561651596189565,0.871000794623457
RPM-2005-01-11:22:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.05911438371327091,0.052303934591551096,0.888581681695178
RPM-2005-01-11:23:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.07572077751504809,0.06229172029740248,0.8619875021875494
RPM-2005-01-11:25:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.07313306377078692,0.04448218037513446,0.8823847558540786
RPM-2005-01-11:26:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.0721609192479803,0.04949823352402679,0.878340847227993
RPM-2005-01-11:27:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.05011107669959719,0.03965488732073792,0.9102340359796648
RPM-2005-01-11:28:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.035336870049510596,0.046918837592781995,0.9177442923577074
RPM-2005-01-11:28:2,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.1997580126557858,0.09645211089810315,0.703789876446111
RPM-2005-01-11:29:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.251972264147183,0.10361801855045691,0.6444097173023601
RPM-2005-01-11:2:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.10392309849282276,0.06602547442189478,0.8300514270852825
RPM-2005-01-11:30:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.26924142906262594,0.22639644404691972,0.5043621268904543
RPM-2005-01-11:31:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.10861598316054545,0.057570987745557786,0.8338130290938968
RPM-2005-01-11:32:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.20419695903629279,0.12550388425343947,0.6702991567102677
RPM-2005-01-11:33:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.20747517067558624,0.1290537744573878,0.663471054867026
RPM-2005-01-11:34:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.15955846027329915,0.1269814831025569,0.713460056624144
RPM-2005-01-11:35:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.20854255567990013,0.12310922646104584,0.6683482178590541
RPM-2005-01-11:36:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.22049676926863696,0.11218119063369313,0.6673220400976699
RPM-2005-01-11:37:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.10983072522675702,0.16949233686701334,0.7206769379062297
RPM-2005-01-11:38:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.10110205679389911,0.8520396973745498,0.046858245831551175
RPM-2005-01-11:39:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.13248754901488238,0.5788567273197386,0.288655723665379
RPM-2005-01-11:3:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.21952602130206,0.29171472943788407,0.48875924926005604
RPM-2005-01-11:40:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.038333759916927945,0.037809417310227425,0.9238568227728446
RPM-2005-01-11:41:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.08989425960127612,0.8571347925095127,0.052970947889210966
RPM-2005-01-11:42:1,RPM-2005-01-11,neutral,3,1,dovish,dovish,ampliado_59,0.4344416934838822,0.157805287457907,0.4077530190582108
RPM-2005-01-11:43:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.17319508761136335,0.14851529751654458,0.678289614872092
RPM-2005-01-11:44:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.19588915370930493,0.18000773974605142,0.6241031065446436
RPM-2005-01-11:46:1,RPM-2005-01-11,hawkish,3,1,neutral,neutral,ampliado_59,0.11893030375583019,0.07210738598717888,0.808962310256991
RPM-2005-01-11:47:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.03095053707951005,0.03277157151766734,0.9362778914028227
RPM-2005-01-11:49:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.06817516932477843,0.05832770035152292,0.8734971303236987
RPM-2005-01-11:4:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.1339552567023667,0.21990151342415043,0.6461432298734828
RPM-2005-01-11:50:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.13574906773447828,0.8418690095907212,0.02238192267480052
RPM-2005-01-11:51:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.15338885987429285,0.8084668075945508,0.038144332531156386
RPM-2005-01-11:52:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.21288076977977266,0.7242392273667502,0.06288000285347728
RPM-2005-01-11:53:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.18388762555758933,0.5361642324353562,0.27994814200705453
RPM-2005-01-11:54:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.2502608477923136,0.7127813109140415,0.0369578412936449
RPM-2005-01-11:55:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.07243210765152429,0.34094251910879697,0.5866253732396787
RPM-2005-01-11:56:1,RPM-2005-01-11,hawkish,3,1,neutral,neutral,ampliado_59,0.14201760944466807,0.40592095817366364,0.4520614323816683
RPM-2005-01-11:57:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.10016116775709183,0.7759799964605588,0.12385883578234923
RPM-2005-01-11:5:1,RPM-2005-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.1958848314876568,0.5073315068758708,0.29678366163647246
RPM-2005-01-11:6:1,RPM-2005-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.017831723949266413,0.01468451373900539,0.9674837623117281
RPM-2005-01-11:7:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.06683909460847202,0.03108624271199894,0.9020746626795291
RPM-2005-01-11:8:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.03173510065031401,0.022803430572974674,0.9454614687767113
RPM-2005-01-11:9:1,RPM-2005-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.04205689220185961,0.025232625297047662,0.9327104825010928
RPM-2005-10-11:437:1,RPM-2005-10-11,neutral,3,0,neutral,neutral,ampliado_59,0.1239123292009789,0.13315621780585793,0.7429314529931632
RPM-2006-09-07:838:1,RPM-2006-09-07,neutral,3,1,neutral,neutral,ampliado_59,0.10942424898500212,0.12705482320541214,0.7635209278095858
RPM-2006-09-07:866:1,RPM-2006-09-07,neutral,3,0,neutral,neutral,ampliado_59,0.06337582736136758,0.06796700171954319,0.8686571709190892
RPM-2006-09-07:867:1,RPM-2006-09-07,dovish,3,1,hawkish,hawkish,ampliado_59,0.19379442978903103,0.6272140173993317,0.17899155281163723
RPM-2006-12-14:1001:1,RPM-2006-12-14,neutral,3,1,neutral,neutral,ampliado_59,0.07047768917987138,0.024761434133774803,0.9047608766863539
RPM-2006-12-14:1003:4,RPM-2006-12-14,neutral,3,1,neutral,neutral,ampliado_59,0.05560060560367252,0.030100931265623344,0.9142984631307041
RPM-2006-12-14:1010:5,RPM-2006-12-14,neutral,3,1,neutral,neutral,ampliado_59,0.0772887125907026,0.07664749558280479,0.8460637918264926
RPM-2006-12-14:1014:3,RPM-2006-12-14,neutral,3,1,neutral,neutral,ampliado_59,0.1344319933714373,0.04233353469500981,0.8232344719335528
RPM-2006-12-14:1019:1,RPM-2006-12-14,hawkish,3,1,dovish,dovish,ampliado_59,0.6069330429784824,0.3063795365852568,0.08668742043626088
RPM-2006-12-14:1021:1,RPM-2006-12-14,neutral,3,0,neutral,neutral,ampliado_59,0.06627475461335502,0.05860905409446246,0.8751161912921825
RPM-2006-12-14:989:1,RPM-2006-12-14,neutral,3,0,neutral,neutral,ampliado_59,0.10508510414280792,0.07676297495352159,0.8181519209036705
RPM-2007-01-11:1023:1,RPM-2007-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.10638876163354566,0.07916028345727714,0.8144509549091772
RPM-2007-01-11:1043:1,RPM-2007-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.14698973993161835,0.08846189850675713,0.7645483615616246
RPM-2007-01-11:1045:1,RPM-2007-01-11,neutral,3,1,neutral,neutral,ampliado_59,0.08824250290032565,0.08480272373475806,0.8269547733649163
RPM-2007-01-11:1047:3,RPM-2007-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.06337582736136758,0.06796700171954319,0.8686571709190892
RPM-2007-01-11:1050:1,RPM-2007-01-11,dovish,3,1,dovish,dovish,ampliado_59,0.4191353621112602,0.38918874698236444,0.19167589090637532
RPM-2007-01-11:1054:1,RPM-2007-01-11,hawkish,3,1,hawkish,hawkish,ampliado_59,0.3282245321004994,0.5598501930810262,0.11192527481847436
RPM-2007-01-11:1057:1,RPM-2007-01-11,dovish,3,1,hawkish,hawkish,ampliado_59,0.3557507622174163,0.5194636300591293,0.12478560772345433
RPM-2007-01-11:1058:1,RPM-2007-01-11,neutral,3,0,neutral,neutral,ampliado_59,0.06593151552983524,0.0586862246730745,0.8753822597970903
RPM-2008-01-10:1618:1,RPM-2008-01-10,neutral,3,1,neutral,neutral,ampliado_59,0.10711413469563134,0.10717316633198036,0.7857126989723884
RPM-2008-01-10:1628:1,RPM-2008-01-10,neutral,3,0,neutral,neutral,ampliado_59,0.057707763619689115,0.03166636119655063,0.9106258751837601
RPM-2008-01-10:1629:1,RPM-2008-01-10,hawkish,3,1,hawkish,hawkish,ampliado_59,0.1388417319370204,0.7901003863884694,0.0710578816745102
RPM-2008-01-10:1636:1,RPM-2008-01-10,hawkish,3,1,hawkish,hawkish,ampliado_59,0.23222134794736934,0.6919059376068608,0.07587271444576993
RPM-2008-01-10:1637:1,RPM-2008-01-10,hawkish,3,1,hawkish,hawkish,ampliado_59,0.2247050645938376,0.700548564578485,0.07474637082767749
RPM-2009-08-13:2656:1,RPM-2009-08-13,neutral,3,0,neutral,neutral,ampliado_59,0.11342595192045439,0.05186417726707556,0.83470987081247
RPM-2009-08-13:2660:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.06836400758361019,0.05361636746525077,0.878019624951139
RPM-2009-08-13:2665:1,RPM-2009-08-13,neutral,3,1,neutral,neutral,ampliado_59,0.05984298305414816,0.036595928890048694,0.903561088055803
