fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,senal_decision,subestrato,fase
2008-11-13,3002,RPM-2008-11-13:2164:1,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,actividad_interna,actividad_interna,"El Gerente de Análisis Macroeconómico señor Claudio Soto señala que en la Reunión de la mañana presentó una proyección de 4,1% de crecimiento para este año. Menciona que en el IPoM se planteó el problema de dar proyecciones del segundo y tercer trimestre. Comenta el señor Claudio Soto, que se efectuaron las revisiones correspondientes y puede informar que ello significa una décima más de crecimiento para este año, respecto a la proyección que presentó. Con la revisión para el segundo y tercer trimestre podría ser un 4,2% y la demanda presenta una revisión de dos décimas para el año, hacia arriba.",,RPM-2008-11-13,2164,1,True,2008,603,101,False,False,12,False,resto_sin_señal,2008_crisis_alza
2012-03-15,6672,RPM-2012-03-15:4720:1,Rodrigo Vergara Montes,Presidente del Banco Central,opciones_tpm,opciones_tpm,"El Presidente señor Rodrigo Vergara agradece la presentación del Gerente de Análisis Macroeconómico señor Claudio Soto y al no haber preguntas ni comentarios adicionales, suspende la presente Reunión hasta las 16:00 horas.",,RPM-2012-03-15,4720,1,True,2012,222,32,False,False,12,False,resto_sin_señal,2012_13_mantiene
2014-05-15,8449,RPM-2014-05-15:6189:1,Sebastián Claro Edwards,Consejero,escenario_internacional,escenario_internacional,"El Consejero señor Sebastián Claro plantea en relación con lo manifestado en los IPoM, que sigue presente el rebalanceo desde algunas economías desarrolladas que se han ido fortaleciendo a otras economías emergentes que han comenzado a debilitarse, pero su velocidad ha variado. A título ejemplar, indica que la economía de Estados Unidos de América da muestras de fortaleza, pero en forma acotada, dentro de rangos previsibles; Europa también exhibe mejores resultados, pero tampoco se encuentra en una senda de crecimiento sostenido; y en las economías emergentes, la situación es matizada. A su juicio, las condiciones de acceso al financiamiento externo, el comportamiento de las monedas, y los precios de los commodities y de los activos, sugieren que el rebalanceo se está produciendo, pero a una velocidad distinta de la anticipada, ya que no se observa una corrección tan rápida en los países emergentes, ni una recuperación tan acelerada en los desarrollados. En razón de lo expresado, consulta por la visión de la Gerencia de División Estudios sobre este aspecto, especialmente lo que dice relación con la debilidad de las economías emergentes. En segundo término, alude a las expectativas inflacionarias en las economías emergentes y consulta por las razones que explican su alza en América Latina y su corrección a la baja en Europa emergente y Asia emergente.",,RPM-2014-05-15,6189,1,True,2014,1372,217,False,False,12,True,autoridad_señal,2013_14_bajas
2007-09-13,1910,RPM-2007-09-13:1449:2,Andrés Velasco Brañes,Ministro de Hacienda,debate,debate,El señor Ministro señala que si la demora es predecible entiende que la cifra resultante es menor y no mayor.,,RPM-2007-09-13,1449,2,True,2007,109,20,False,False,12,False,resto_sin_señal,2007_mixto
2007-03-15,1536,RPM-2007-03-15:1167:1,Vittorio Corbo Lioi,Presidente del Banco Central,decision_tpm,decision_tpm,"El Presidente señor Vittorio Corbo, agradece al staff el análisis de los acontecimientos ocurridos desde la última Reunión de Política Monetaria. Señala el Presidente señor Corbo que el escenario externo continúa favorable en cuanto a actividad, especialmente por la fortaleza que muestra la zona euro y Japón, pero han surgido riesgos a la baja en el crecimiento y al alza en la inflación de Estados Unidos de América y turbulencias en los mercados financieros internacionales, estas últimas alimentadas por problemas en los mercados de hipotecas de menor clasificación de riesgo y por el aumento de los riesgos a la baja en el crecimiento de Estados Unidos de América. Indica el señor Corbo que la volatilidad ha afectado el precio de acciones, paridades cambiarias, tasas de interés de largo plazo y mercados hipotecarios y de derivados de crédito tanto en países industriales como emergentes. Indica que estos efectos en los mercados financieros chilenos han sido acotados y lo más probable es que esta volatilidad siga presente hasta que no se disipen las dudas sobre el curso futuro de la actividad económica en Estados Unidos de América y sobre los efectos que terminen teniendo los problemas en el mercado de hipotecas de más riesgo en los mercados hipotecarios, financieros y de la vivienda. Agrega que, en contraste, el precio del cobre repunta. En el frente interno, la actividad económica de enero estuvo, a grandes rasgos, en línea con las proyecciones del último IPoM y la sorpresa inflacionaria de enero en el IPCX1 no se repitió, pero tampoco se revirtió. Así, el escenario central del IPoM se mantiene vigente. Sin embargo, el señor Corbo señala que desde el IPoM han surgido una serie de noticias que le imponen un sesgo al alza a las proyecciones de inflación del escenario central de ese informe: (1) un aumento sostenido en el índice de remuneraciones del INE, el que muestra variaciones en 12 meses cercanas al 6%, remuneraciones reales de la ACHS que crecen en torno al 3% anual; precios de no-transables y de servicios creciendo sobre el 5% en 12 meses; y, precios de transables y de bienes creciendo levemente sobre 0%. Esta dinámica de remuneraciones y precios es consistente con cifras de un mercado laboral más estrecho. Sin embargo, las cifras de costos de la mano de obra se mantienen relativamente estables. (2) crédito retomó tendencia al alza, esta vez empujado principalmente por créditos a empresas. (3) repunte en precios internacionales de productos primarios de origen agrícola, trigo, aceites y otros, con potenciales efectos en los precios a los consumidores internos. (4) precios del petróleo algo por encima de lo proyectado en el IPoM. En paralelo, indica el señor Corbo que el programa de estímulo a la inversión y al crecimiento recientemente anunciado por el Ejecutivo, debiera fortalecer la demanda interna y el crecimiento. En actividad, la revisión de cuentas nacionales va a permitir reevaluar el estado en que se encuentra la economía y en particular, la magnitud de la brecha del producto y sus implicancias sobre inflación proyectada. En estas circunstancias, manifiesta el señor Presidente, lo más prudente es dilucidar la dirección final que terminen teniendo los desarrollos en los mercados financieros internacionales y las implicancias de esos desarrollos y de las noticias en el frente inflacionario interno para la inflación proyectada, antes de decidir si es aconsejable retomar el curso de política, considerado como más probable en enero, curso este último que aún es parte de nuestro escenario central. Por lo anterior su voto es por mantener la tasa de política monetaria en 5%.",,RPM-2007-03-15,1167,1,True,2007,3643,592,False,False,12,True,autoridad_señal,2007_mixto
2009-04-09,3513,RPM-2009-04-09:2494:1,Andrés Velasco Brañes,Ministro de Hacienda,acuerdo_comunicado,acuerdo_comunicado,"El Ministro de Hacienda señor Andrés Velasco señala que al igual que los señores Consejeros, quisiera comenzar felicitando a la Gerencia de División Estudios, por la Minuta de Opciones y por su buen trabajo. Sin embargo, indica que a lo anterior, quisiera agregar un matiz. En su opinión, la Minuta de Opciones que se presentó en esta Reunión, se centra, en exceso, en asuntos tácticos y no suficientemente en aspectos de fondo. Al respecto, el señor Ministro señala que, sin perjuicio de la importancia de la relación entre las decisiones que toma el Banco y lo que espera el mercado, considera más importante aún, contar con un diagnóstico acerca de cuáles son las consideraciones de fondo de lo que la política monetaria debería hacer y ajustar. La táctica al fondo y no el fondo a la táctica. En dicho sentido, agrega que echa de menos un análisis algo más detallado de dos asuntos que a su juicio son medulares. En primer lugar, dada la información adicional sobre la economía mundial y nacional de que hoy se dispone y que no se tenía treinta días atrás, cabe preguntarse sobre la tasa de interés a la que se debería llegar a fines de este ciclo, para que la brecha sea congruente con la meta del Banco Central. Al respecto, se pregunta si dicha tasa debe ser igual, mayor o menor que la que se tenía en mente hace treinta días. En su opinión y, dado lo que sabemos hoy, esa tasa es menor, ya que el cambio en las condiciones nacionales e internacionales es abrumadoramente más negativo que lo que en un momento se pudo prever. Agrega el señor Ministro de Hacienda, que la segunda pregunta de fondo es si lo expuesto es correcto, entendiendo que podemos o no estar de acuerdo, pero suponiendo que la hipótesis es correcta, existen argumentos de fondo de política monetaria y no de táctica o estrategia de comunicaciones, que sugieren que la trayectoria donde estamos hoy hasta ese punto debe ser necesariamente gradual o puede ser más bien abrupta. El señor Ministro señala que, insistentemente piensa en los argumentos de una política monetaria óptima, tratando de encontrar alguno que pueda sugerir que la trayectoria debe ser gradual y no abrupta. Al respecto, indica que debe confesar que no encuentra tales argumentos, aunque quizás se le ha olvidado alguno. Por lo tanto, indica que si efectivamente la tasa a la cual queremos converger es más baja que la que se estimaba hace treinta días - y a su juicio sí lo es esa trayectoria debería ser rápida aunque no necesariamente de un salto, pero de pocos saltos, lo que debería estar implícito y ojalá explícito en la decisión que se adopte en esta Reunión. Por lo tanto, precisa que su juicio es más bien hacia un recorte más audaz que un recorte menos audaz en la Tasa de Política Monetaria. Señala que una vez dicho lo anterior, desea efectuar un par de consideraciones tácticas que, aunque secundarias, no son irrelevantes. En su opinión, existe el peligro de casarse demasiado o poner demasiado énfasis en la ilusión que se va hacer algo que calce con los patrones históricos, ya que las afirmaciones que se hacen en ese sentido son contingentes con la información disponible en el momento en que se hace la afirmación y, a su juicio, la información que se tiene hoy es distinta a la que se tenía en ese momento. Indica que si esa fuese una restricción y, por lo tanto, lo que se hace hoy tiene que ceñirse a no romper dicho estándar, cabría preguntarse cómo definirlo, ya que no es un estándar que esté definido científicamente sino que se presta para interpretaciones. Por ello, considera que una reducción de 50 puntos o menos, corre el riesgo de definir “50 puntos” como estándar de patrón histórico, y si el día de mañana, por alguna razón, el Banco Central reduce la tasa de interés en más de 50 puntos, se estaría saliendo del patrón histórico. Por lo expuesto, el señor Ministro de Hacienda considera que en ello hay un asunto táctico, respecto del cual al Banco le convendría tener una mayor y no una menor flexibilidad. En conclusión, su sugerencia es acordar la reducción más grande que propone la Minuta de Opciones o, en su defecto, si se optara por 50 puntos base, comunicar que efectivamente hay información que puede llevar a que las reducciones futuras sean algo mayores de las que estaban implícitas en el último comunicado.",,RPM-2009-04-09,2494,1,True,2009,4306,753,False,False,12,True,staff_señal,2009_bajas
2008-11-13,2982,RPM-2008-11-13:2147:3,Claudio Soto Gamboa,Gerente de Análisis Macroeconómico,actividad_interna,actividad_interna,"El Gerente señor Soto señala que el mercado se ha ido corrigiendo lentamente, desde un 4,3% que consideraba el Banco Central de Chile hasta un 4%. Indica que a mediados de agosto, el mercado consideraba un 3,7% y que cuando se conoció el IMACEC favorable, inmediatamente el mercado corrigió la proyección en torno a un 4%. Agrega que ahora lentamente se han ido corrigiendo a la baja, más o menos en línea con lo que observaba el Banco Central de Chile.",,RPM-2008-11-13,2147,3,True,2008,453,81,False,False,12,True,staff_señal,2008_crisis_alza
2011-02-17,5568,RPM-2011-02-17:3813:3,Consejo del Banco Central de Chile,Consejo,acuerdo_comunicado,acuerdo_comunicado,"En virtud de lo anterior, el Consejo adoptó el siguiente Acuerdo: 166-01-110217 - Tasa de Política Monetaria En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 0,25% hasta 3,5% anual. Comunicado “En su reunión mensual de política monetaria, acordó aumentar la tasa de interés de política monetaria en 0,25% hasta 3,5% anual. En el ámbito externo, las perspectivas de crecimiento para las economías desarrolladas han mejorado, y se mantiene el dinamismo de las economías emergentes. Persisten las preocupaciones respecto del riesgo financiero de algunas economías europeas. Con todo, las dificultades en la recuperación de los países desarrollados sigue siendo un factor importante de primas, especialmente alimentos, continúan aumentando, A nivel global, la inflación efectiva y la esperada han aumentado y un número creciente de economías ha estado reduciendo su impulso monetario. En el plano interno, las cifras de actividad, demanda y empleo continúan evolucionando positivamente, en línea con las proyecciones del último Informe de Política Monetaria. La inflación se ha comportado de acuerdo con lo esperado y los registros de inflación subyacente se mantienen acotados. Las expectativas inflacionarias privadas muestran aumentos, particularmente en el corto plazo. El peso se ha apreciado desde la última reunión. El Consejo reitera que será necesario continuar reduciendo el estímulo monetario en los meses venideros, en línea con lo anticipado en el último IPoM. El ritmo de dicho proceso dependerá de la evolución de las condiciones macroeconómicas internas y externas. Con ello, seguirá usando sus políticas con flexibilidad para que la inflación proyectada se ubique en 3% en el horizonte de política.”",,RPM-2011-02-17,3813,3,True,2011,1806,272,False,False,12,True,autoridad_señal,2011_alza
2013-11-19,8086,RPM-2013-11-19:5900:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,opciones_tpm,opciones_tpm,"El Vicepresidente señor Manuel Marfán inicia su presentación agradeciendo al staff por la información y análisis entregados en esta oportunidad, y señala que hace suyos los nuevos antecedentes acumulados desde la Reunión anterior que se contienen al comienzo de la minuta de opciones, a los que agrega los siguientes elementos y comentarios. En lo concerniente a la economía internacional, alude a las discusiones sostenidas desde hace algunos meses acerca del retiro de los estímulos monetarios en Estados Unidos de América, el que tiene dos etapas. La primera de ellas, la constituye el retiro de una política monetaria no convencional, es decir, aquella consistente en compras importantes de títulos por parte de la Reserva Federal a cambio de incorporar dinero en la economía; y, luego, una vez concluida dicha etapa, el retorno a la política monetaria convencional que se efectúa a través de la tasa de política monetaria. En su opinión, las expectativas de mercado apuntan a que la tasa de política monetaria de Estados Unidos de América se mantendrá en este nivel mínimo durante un período prolongado, por lo menos hasta el año 2015. En China, en tanto, se consolida un escenario de largo plazo de un crecimiento en torno a un 7%, cifra que era impensablemente baja hace solo unos pocos meses atrás. Por su parte, la Zona Euro se mantiene vulnerable y la discusión interna no solo se vincula con la superación de la crisis financiera, sino que también en cómo otorgar mayores estímulos para la demanda de corto plazo. En ese sentido, plantea que la reciente baja de la tasa rectora y la agudización de la política monetaria no convencional en la Zona Euro auguran también que las tasas de interés se mantendrán durante un período extenso en aquella región. En síntesis, las perspectivas de mediano plazo de la economía internacional no dan cuenta de un dinamismo, y en su visión de más corto plazo, algunas tasas de interés se mantendrían bajas durante un período prolongado, lo cual entrega señales importantes sobre la decisión que se debe adoptar en esta oportunidad. En cuanto a los nuevos antecedentes de la economía nacional, considera que lo más relevante se relaciona con la revisión de las cuentas nacionales publicadas por el Banco, así como también con los antecedentes de esas cuentas y de la balanza de pagos correspondientes al tercer trimestre del presente año, ya que reflejan que la demanda interna se ha venido desacelerando desde antes de lo que se había previsto. Además, al contrario de lo considerado internamente, esa desaceleración se ha concentrado mayormente en el sector resto, que es el que más interesa para efectos de la política monetaria, que en los sectores productores de recursos naturales. Asimismo, la cuenta corriente ha tenido una revisión hacia un déficit menor, corrección que a su juicio va en la dirección correcta y deseada, y que es lo suficientemente relevante para considerarla. En otro plano, señala que el peso chileno se ha depreciado de manera importante, lo que constituye un movimiento que si bien resulta complejo de explicar, no se puede desconocer que converge en la dirección deseada. En su opinión, todo ello apunta en la dirección de recomendar una nueva baja de la tasa rectora. Entre los acontecimientos no deseados, plantea que el mercado del trabajo sigue estrecho. A su juicio, es un elemento que debiera observar el Consejo con algún grado de preocupación, ya que puede ser fuente de presiones inflacionarias futuras. Añade que las mismas cuentas nacionales muestran una reducción importante de inventarios, correspondiendo una fracción significativa a la de inventarios de bienes no exportables. Se trataría, en principio, de una reducción que normalmente anticiparía reaceleraciones del gasto interno y de la demanda, por lo que constituye un elemento al que debiera efectuarse su seguimiento por parte del Banco.",,RPM-2013-11-19,5900,1,True,2013,3887,632,False,False,12,True,autoridad_señal,2013_14_bajas
2006-03-16,804,RPM-2006-03-16:621:1,Manuel Marfán Lewis,Consejero,decision_tpm,decision_tpm,"El Consejero señor Manuel Marfán agradece el análisis del staff. Indica que en
términos gruesos la coyuntura actual se enmarca dentro del escenario central contemplado en
el último IPoM.
En lo externo, se confirma que el menor crecimiento observado en las
anteriores cifras de los Estados Unidos de América fue transitorio.
Las perspectivas de
crecimiento mundial han mejorado en el margen respecto de la Reunión de Política Monetaria
anterior, más allá de lo señalado para los Estados Unidos de América.
Los precios
Internacionales del cobre y del petróleo, en tanto, mantienen una tendencia alcista por sobre el
escenario central. Sin embargo, aún no se ha acumulado evidencia que llegue a corregir los
precios de mediano plazo al cual se espera que converjan, especialmente el del petróleo.
El escenario interno también ha estado en lo grueso dentro de lo previsto. La
evidencia reciente confirma la hipótesis que la desaceleración del segundo semestre del 2005
fue transitoria, mientras el gasto interno se ha desacelerado aún más, aunque más en la
Inversión que en el consumo.
La inflación de febrero estuvo por debajo de lo esperado hace un mes, aunque
por factores que se perciben como transitorios. A pesar de la reciente alza inesperada de las
gasolinas, en lo interno hay evidencias que permiten sustentar la hipótesis que su precio
convergerá rápidamente al contemplado en el escenario central. Agrega que, por ahora, las
expectativas a mediano plazo permanecen bien ancladas y no se aprecian razones para
corregir el escenario central.
El Consejero señor Manuel Marfán, señala que coincide con la exposición de la
División Estudios, respecto de las opciones para esta reunión. La información acumulada, la
confirmación del grueso del escenario central y la percepción actual de los riesgos, pueden
sostener tanto una pausa, como un alza de 25 puntos base en esta ocasión. A favor de esta
última, cabe señalar las mejores perspectivas de la economía mundial y la desaceleración del
consumo menor a lo esperado.
En ese contexto, señala que perfectamente podría
aprovecharse la ocasión para dar un paso oportuno en la normalización de la política
monetaria.
De hecho, cualquiera de las dos opciones que sean mayoritarias en el Consejo
contará con su apoyo. Pese a lo señalado, se inclina más por una nueva pausa que por un
alza, por el sólo hecho que sorprendería menos al mercado el que mayoritariamente espera
que la tasa de política monetaria permanezca en el 4,75% actual.
Un alza podría ser
interpretada como un cambio de escenario, que sería difícil de descartar en el breve
comunicado que acompañaría a esta decisión, provocando efectos no deseados sobre la curva
forward, las tasas de interés y el tipo de cambio.
En tal sentido, su voto es por mantener la tasa de política monetaria en su nivel
actual.",,RPM-2006-03-16,621,1,True,2006,2820,460,False,False,12,True,autoridad_señal,2006_alza_fin
2010-12-16,5314,RPM-2010-12-16:3598:1,Manuel Marfán Lewis,Vicepresidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Vicepresidente señor Manuel Marfán hace presente que, de acuerdo con el Financial Times, Bélgica está empezando a contagiarse, y solicita que se verifique esta noticia. Agrega que otro titular informa que España podría volver a tener un out/ook negativo, después de que se redujo su calificación.",,RPM-2010-12-16,3598,1,True,2010,299,47,False,False,12,True,autoridad_señal,2010_alza_emergencia
2010-10-14,5106,RPM-2010-10-14:3435:1,Sebastián Claro Edwards,Consejero,escenario_internacional,escenario_internacional,"El Consejero señor Sebastián Claro menciona que en el IPoM de septiembre se supuso un crecimiento para un grupo de países - no recuerda si correspondía al conjunto de socios comerciales de Chile o, principalmente, Estados Unidos, Europa y Japón- medio punto inferior al de Consensus Forecasts. Señala que,con ese antecedente, no le queda claro si los actuales datos de Consensus se están acercando, de alguna manera, hacia la proyección del Banco, es decir, si acaso ese delta se ha ido eliminando por una corrección a la baja, como sería el caso de Estados Unidos y no tanto de Europa.",,RPM-2010-10-14,3435,1,True,2010,586,100,False,False,12,True,autoridad_señal,2010_alza_emergencia
2010-08-12,4964,RPM-2010-08-12:3337:1,Felipe Larraín Bascuñán,Ministro de Hacienda,acuerdo_comunicado,acuerdo_comunicado,"El señor Felipe Larraín indica que, desde la última Reunión de Política Monetaria, las cifras de actividad económica han superado las expectativas. Precisa que el Imacec de junio registró un aumento interanual de 6,8%, llevando a los analistas privados a corregir al alza sus proyecciones de crecimiento para este año y a situarlas en 5%, de acuerdo con la Encuesta de Expectativas Económicas del Banco Central. Hace presente que si bien estas son noticias alentadoras para la economía, se debe recordar que el dato de junio consideró una muy baja base de comparación, efecto que se irá diluyendo en los próximos meses, a medida que la base se vaya haciendo más exigente. En particular, señala que a partir de julio se ve un cambio de base, que se observará más claramente entre agosto y septiembre y, por supuesto, aún más fuerte en la última parte del año, es decir, los meses de noviembre y diciembre de 2009, que registraron aumentos importantes de actividad. En cuanto a la situación internacional, el señor Ministro de Hacienda enfatiza que continúa siendo un foco de incertidumbre, ya que si bien la posición fiscal en varios países europeos sigue generando algún grado de incertidumbre externa, las preocupaciones han comenzado a trasladarse a Estados Unidos, cuyas últimas cifras dan cuenta de que esa economía no está logrando recuperarse con la rapidez que se esperaba. Advierte, en consecuencia, que la materialización de un escenario internacional adverso podría poner en riesgo la recuperación y provocar alta volatilidad en los precios de los commodities. Al proseguir, el señor Felipe Larraín menciona que, en junio, y considerando utilizar los datos referenciales con base 2009, las remuneraciones crecieron 3,7% en doce meses y que el costo de la mano de obra lo hizo en 4,8, mientras que, en términos mensuales, aumentaron 0,2 y 0,3%, respectivamente, moderando así las alzas de abril y mayo. Por otra parte, destaca que el peso se ha apreciado respecto del dólar desde la reunión de julio, en línea con la debilidad internacional de la moneda, por lo que este factor debería contribuir a disminuir la presión sobre el nivel agregado de precios. En materia de inflación, manifiesta que el registro de julio fue de 0,6% mensual y de 2,3% en doce meses, levemente bajo lo esperado e impulsado por ciertas alzas específicas. Hace presente que el factor fundamental en el resultado del mes fue la reposición del impuesto de timbres y estampillas a partir del 1 de julio, lo que provocó un alza de 20,1% en el ítem de gastos financieros, con una incidencia de 0,51 puntos porcentuales sobre la tasa de inflación del mes. Sin embargo, subraya que este efecto se revertirá, ya que la ley de financiamiento fue publicada el día 31 de julio pasado, con lo que se concreta la disminución permanente de este impuesto desde 1,2 a 0,6% con efecto retroactivo para aquellos préstamos contraídos entre el 1 y el 31 de julio. Adicionalmente, destaca también el alza de 7,9% mensual del servicio de transporte multimodal, que tiene una incidencia de 0,18 puntos en la inflación, debido al incremento de $20 que entró en vigencia el 17 de junio último. El señor ministro de Hacienda agrega que las cifras de inflación subyacente se mantienen aún acotadas, particularmente el dato de IPCX1. De hecho, precisa que el IPCX subió 0,6% mensual, mientras que el IPCX1 anotó una caída de 0,3%, con lo que las mediciones en doce meses se ubican en 1,4 y -0,5%, respectivamente. En razón de lo expuesto, hace notar que aun cuando la inflación acumulada a julio de 2010 es de 2,4%, el IPCX1 lleva acumulado -0,1% en el año. El señor Felipe Larraín comenta, además, que la Encuesta de Expectativas Económicas de agosto indica que las expectativas de inflación continúan dentro del rango de tolerancia del Banco Central, esperándose que la inflación para el año 2010 sea de 3,6% y de 3,3% el próximo año, mientras que las expectativas de inflación usando tasas de mercado, esto es, las de los BCP y BCU a 5 años, arrojan un valor de 3,5%. En su opinión, de estos datos se desprende que las expectativas de inflación siguen contenidas, aunque acercándose al techo del rango, incluso a plazos más largos. En este contexto, el señor Felipe Larraín manifiesta que, como Ministerio de Hacienda, entiende que el proceso de recuperación de la economía se encuentra en curso, con datos de inflación recientes influidos por elementos transitorios que se revertirán en el mes de agosto, y aún en línea con el rango meta del Banco Central a mediano plazo. Añade que existe también incertidumbre externa que podría poner en riesgo la recuperación y que, en este contexto, lo más adecuado sería continuar con el proceso paulatino y gradual de normalización de la política monetaria.",,RPM-2010-08-12,3337,1,True,2010,4758,800,False,False,12,True,staff_señal,2010_alza_emergencia
2007-09-13,1940,RPM-2007-09-13:1468:1,Vittorio Corbo Lioi,Presidente del Banco Central,decision_tpm,decision_tpm,"El Presidente señor Vittorio Corbo agradece el análisis del staff y menciona que la inflación anual del IPC se ha incrementado por sobre el 4%, debido a shocks inesperados en precios de alimentos y de combustibles. Shocks estos últimos que se han incrementado en el margen, especialmente por alzas adicionales en los precios de alimentos perecibles y de los combustibles. En paralelo, las distintas medidas de tendencia inflacionaria han seguido aumentando y algunas ya se ubican en torno al 4% anual. Señala que las condiciones financieras internas siguen favorables y los costos laborales toman más dinamismo. En el lado de la demanda, los indicadores parciales de consumo y de inversión mantienen un importante dinamismo y a pesar de la volatilidad habitual de los datos mensuales, las últimas cifras de actividad son consistentes con el escenario base del IPoM. Indica el señor Presidente que los desarrollos en el entorno externo han estado dominados por la intensificación de los problemas en los mercados monetarios y crediticios de los países industriales, desatados a partir de la crisis del mercado hipotecario subprime. Aunque evaluaciones de su extensión y sus eventuales consecuencias en las economías reales son aún prematuras, se argumenta que sus efectos en el crecimiento de Estados Unidos y de la economía mundial, no serían marginales. En el caso de Estados Unidos, la transmisión sería a través de una profundización del ajuste en la construcción de viviendas, menor dinamismo del consumo privado, y una más aguda restricción crediticia. El resto del mundo sufriría los efectos del menor crecimiento de Estados Unidos, de mayores primas por riesgo y una mayor restricción crediticia. En contraste, hasta ahora los precios de los productos primarios no han sido mayormente afectados por las turbulencias financieras, e incluso el precio del petróleo alcanza niveles de precio récord en dólares. Agrega el Presidente señor Corbo que con una inflación por encima del límite superior del rango de tolerancia, con un nivel de producto que prácticamente no difiere del producto de tendencia, con un crecimiento proyectado del PIB por encima del crecimiento de PIB de tendencia, y con proyecciones de inflación anual que continuarían aumentando en los próximos meses, sigue siendo necesario evitar una eventual propagación no habitual de esta alza en la inflación anual a otros precios y a las expectativas de inflación de mediano y largo plazo. Señala el señor Presidente que el reciente IPoM proyecta que en el escenario más probable será necesario continuar reduciendo el estímulo monetario, especialmente en el horizonte cercano, para que la inflación se mantenga en 3% en el horizonte de política. Por lo anterior, lo más adecuado es subir la tasa de política monetaria en 25 puntos base. Sin embargo, indica el señor Presidente, que con el deterioro de los mercados financieros internacionales y el resultante aumento en el riesgo a la baja en el crecimiento mundial, lo más prudente en esta ocasión es condicionar el curso futuro de la política monetaria a la evolución de la economía internacional y sus implicancias para la inflación proyectada. Por lo anterior, el Presidente señor Vittorio Corbo señala que su voto es por un aumento de 25 puntos base en la Tasa de Política Monetaria.",,RPM-2007-09-13,1468,1,True,2007,3308,529,False,False,12,True,autoridad_señal,2007_mixto
2007-06-14,1720,RPM-2007-06-14:1305:1,Manuel Marfán Lewis,Consejero,acuerdo_comunicado,acuerdo_comunicado,"El Consejero señor Manuel Marfán señala que, como es habitual, agradece el análisis del staff. Menciona el citado Consejero, que el escenario externo de hoy día presenta diferencias significativas, respecto del de hace solo un mes. En lo positivo, destaca una menor probabilidad de que la economía de los Estados Unidos caiga en recesión, a la vez que se aprecia un fortalecimiento de la demanda interna en los principales mercados internacionales. En lo negativo, destaca el fuerte e inesperado aumento de las tasas de interés de largo plazo en las principales economías, especialmente en los Estados Unidos. Indica que aunque la economía chilena es más resistente a los eventos externos que en el pasado, no puede ni debe desentenderse de esa evolución de las tasas externas. Agrega, que el grado de desacoplamiento de Chile no puede sustraerse a eventos comunes en la economía internacional. Con todo, señala el señor Consejero que aún es prematuro desentrañar si el cambio en las tasas de largo plazo es consecuencia de un fenómeno transitorio, por ejemplo un sell off, o si se trata de un cambio más duradero. En este último evento, los actuales precios financieros anticipan alzas en las tasas de política en todas las principales economías del mundo en el curso de este año. Señala que también es significativo, aunque con menor relevancia que lo anterior, que ha continuado aumentando el precio internacional de alimentos relevantes para los precios internos de Chile y que el precio del petróleo sería superior al que se percibía. En estos casos, le parece que lo importante es la trayectoria de corto plazo de estos precios, ya que no hay indicios que los principales precios internacionales a fines del horizonte de proyección, serían distintos a los contemplados en el escenario base. En lo interno, comenta el Consejero Marfán que los mayores precios internacionales señalados, y un aparente realineamiento del precio interno de los remedios, parecen estar disipando el evento que se preveía en cuanto a que la inflación anual se ubicaría por debajo del 2% en el corto plazo. Señala que por la aplicación simple del principio de Taylor, de confirmarse esta evolución, se requeriría de un ajuste de la tasa de política monetaria a corto andar. La actividad, y particularmente la demanda interna, en tanto, han evolucionado con más dinamismo que el previsto. Por último, indica que no se observan elementos de presión inflacionaria en la evolución de las remuneraciones. Menciona el señor Consejero, que las tasas de interés de largo plazo internas han seguido una evolución parecida a las internacionales, aunque con algo de menor fuerza debido a los efectos del sell off interno, que parece ya haber concluido. Agrega que todo lo anterior apunta de manera no ambigua a que el próximo movimiento de tasas en Chile debiera ser al alza. En este plano, señala que coincide con la Gerencia de División Estudios en que las opciones a evaluar en esta oportunidad son mantener o elevar la Tasa de Política Monetaria. Señala que los eventos que apuntan en la dirección de aumento son muy recientes, y falta aún evaluar su permanencia en el tiempo. Las expectativas de inflación, en su medición más reciente, aparecen bien ancladas en torno a la meta en el horizonte de política. Le parece al Consejero señor Marfán, que un aumento de tasas en esta oportunidad, sólo podría justificarse por un cambio muy profundo en el escenario base y le parece también que, a menos de un mes de haber presentado el IPoM, se deberían incorporar o evaluar más antecedentes para tomar una decisión tan fuerte como esa. Por esta razón, cree conveniente mantener en esta oportunidad la tasa de política monetaria tal como por lo demás espera la mayor parte del mercado, pero introducir claramente un sesgo al alza en el Comunicado. Por estas razones, el Consejero señor Manuel Marfán manifiesta que su voto es por mantener la Tasa de Política Monetaria en su nivel actual de 5,0%.",,RPM-2007-06-14,1305,1,True,2007,3964,659,False,False,12,True,autoridad_señal,2007_mixto
