fecha,id_original,intervencion_id,actor,cargo,topico,keywords,texto,detalle_cotejo,meeting_id,orden_habla,subindice,regex_ok,anio,largo_caracteres,largo_palabras,flag_cotejo,flag_texto_danado,tanda,fase
2014-06-12,8539,RPM-2014-06-12:6261:1,Sebastián Claro Edwards,Consejero,debate,debate,El Consejero señor Sebastián Claro consulta por las razones que sustentan la corrección al alza del sector construcción.,,RPM-2014-06-12,6261,1,True,2014,120,18,False,False,8,2013_14_bajas
2014-10-16,8780,RPM-2014-10-16:6451:2,Miguel Ricaurte Bermúdez,Economista Senior,escenario_internacional,escenario_internacional,"A título de comentario final, el señor Miguel Ricaurte señala que el escenario actual debe ser analizado con cautela, ya que ha sido muy afectado por los acontecimientos de las últimas dos semanas. De hecho, plantea que una semana atrás, el panorama internacional habría diferido significativamente del reportado en esta Reunión.",,RPM-2014-10-16,6451,2,True,2014,329,51,False,False,8,2013_14_bajas
2015-08-13,9409,RPM-2015-08-13:6965:1,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,escenario_internacional,escenario_internacional,"El Gerente de División Operaciones Financieras señor Beltrán de Ramón presenta sus reflexiones a propósito de la discusión sobre el riesgo de desanclaje que se desarrolló en la Sesión de esta mañana. Recuerda que en el episodio inflacionario del año 2008 era usual que las autoridades del Banco Central manifestaran que la inflación era un fenómeno transitorio, que se iba a revertir muy pronto; y se sabe ex post que ello no ocurrió, produciendo un daño a la credibilidad del Banco Central. Lo expresado, porque lo que para Chile constituía un shock de oferta, para el mundo era un exceso de demanda liderado por la mayor demanda de China y otras economías emergentes, que presionó los precios de una infinidad de commodities por más tiempo que el esperado y terminó desanclando significativamente las expectativas de inflación en Chile. En su opinión, el escenario actual es distinto, ya que de los cuatro bloques económicos externos solo uno se está expandiendo y a una tasa que no es alta, a lo que se suma la significativa caída de los precios de los commodities, incluyendo el del petróleo, que incide directamente en la inflación. En Chile, en tanto, los salarios se están desacelerando por tercer mes consecutivo — lo que dejaría de ser un dato de una vez y pareciera ser una tendencia— y la brecha de PIB y uso de capacidad están en terreno negativo. De esta forma, plantea que el único factor importante de riesgo que queda, y que presiona los precios, es la depreciación cambiaria, pero que finalmente es la forma de ajustar todo lo anterior a nuestro esquema de política de flotación. Indica que el mercado lo sabe, y es por ello que las expectativas de inflación están ancladas, a pesar de que la inflación spot se ha mantenido por encima de 4% por largo tiempo. A su juicio, si el mercado le cree al Banco Central es porque también hay una justificación macroeconómica para ello. Señala que es por este motivo que la opción de subir la tasa es confusa y se justificaría únicamente en un contexto de desanclaje, que hoy no está presente. Con todo, le parece muy legítimo que las autoridades del Banco, encabezadas por su Presidente, mencionen en entrevistas y discursos que están “incómodos” con la inflación headline. En su opinión, ello no solo es legítimo, sino que va en la dirección correcta de mostrar preocupación por nuestro mandato constitucional, que es la estabilidad de la moneda. Sin embargo, estima que si bien es correcto mostrar preocupación por la inflación, el mencionar el riesgo de desanclaje y considerar un alza de tasa como opción representa un desafío comunicacional muy complejo en esta coyuntura. También lo es la publicación de los antecedentes de esta Reunión, que contiene numerosas láminas referidas a expectativas de inflación, que llevarán al mercado a concluir algo sobre dicho riesgo.",,RPM-2015-08-13,6965,1,True,2015,2831,478,False,False,8,2015_quiebre
2015-05-14,9172,RPM-2015-05-14:6774:1,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,mercado_laboral,mercado_laboral,"El señor Miguel Fuentes prosigue con su presentación haciendo referencia al mercado laboral. Consigna que la tasa de desempleo se mantiene en 6,1%, en un contexto de baja creación de empleo y de la fuerza de trabajo. Agrega que en términos sectoriales, se observa alguna recuperación del empleo asalariado, gracias a la contribución del empleo público y del sector agro.",,RPM-2015-05-14,6774,1,True,2015,370,60,False,False,8,2015_quiebre
2015-08-13,9358,RPM-2015-08-13:6921:1,Rodrigo Vergara Montes,Presidente del Banco Central,debate,debate,"El Presidente señor Rodrigo Vergara agradece la presentación del señor Diego Gianelli y, a continuación, concede la palabra para consultas y comentarios.",,RPM-2015-08-13,6921,1,True,2015,153,22,False,False,8,2015_quiebre
2015-10-15,9585,RPM-2015-10-15:7110:1,Consejo del Banco Central de Chile,Consejo,acuerdo_comunicado,acuerdo_comunicado,"Conforme a la votación efectuada por los señores Consejeros, el Consejo adoptó el siguiente Acuerdo: N° 227-01-151015 - Tasa de Política Monetaria En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base, hasta 3,25%. Al concluir la Reunión, se procede a dar lectura al texto del Comunicado, que es del siguiente tenor: Comunicado “En su reunión mensual de política monetaria, el Consejo del Banco Central de Chile acordó aumentar la tasa de interés de política monetaria en 25 puntos base, hasta 3,25%. En el ámbito externo, tras la reunión de la Reserva Federal, el dólar se depreció multilateralmente y el precio de la mayoría de los activos más riesgosos se recuperó. No obstante, la volatilidad de los mercados permanece alta. Además, persisten los riesgos en torno a la evolución de la economía china y se han acrecentado las dudas sobre el desempeño de América Latina, en particular de Brasil. Los precios de las materias primas tuvieron movimientos mixtos en el mes. En lo interno, el IPC de septiembre fue menor que lo previsto, aunque se espera que la inflación anual —total y subyacente—siga en niveles elevados, en línea con lo previsto en el último IPoM. Las expectativas de inflación a dos años plazo están en 3%. Su evolución se seguirá monitoreando con especial atención. En agosto, la actividad estuvo por debajo de lo esperado, con una sorpresa que se concentró en el sector minero. Los indicadores de demanda siguen débiles. Los índices de confianza mejoraron en el margen, aunque se mantienen en niveles pesimistas. La creación de empleo privado sigue dinámica y el crecimiento anual de los salarios ha descendido. La trayectoria futura de la TPM contempla ajustes adicionales para asegurar la convergencia de la inflación a la meta, a un ritmo que dependerá de la nueva información que se acumule y de sus implicancias sobre la inflación. El Consejo reafirma su compromiso de conducir la política monetaria con flexibilidad, de manera que la inflación proyectada se ubique en 3% en el horizonte de política.”",,RPM-2015-10-15,7110,1,True,2015,2130,352,False,False,8,2015_quiebre
2015-06-11,9272,RPM-2015-06-11:6854:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,mercados_financieros,mercados_financieros,"El señor Alberto Naudon expresa que los datos conocidos desde el cierre estadístico del IPoM de junio estuvieron en línea con lo previsto, de modo que las perspectivas para la economía local y externa no han sufrido cambios relevantes. En lo concerniente a la economía internacional, destaca los movimientos en los mercados financieros. A este respecto, comenta que las tasas de interés de largo plazo siguen al alza en las principales economías desarrolladas, al tiempo que las curvas de rendimiento se empinan, y que si bien parte de estos comportamientos pueden ser atribuidos a las mejores perspectivas macro de mediano plazo, todo indica que la descompresión de premios por plazo ha jugado también un rol fundamental. En este contexto, señala que la mayoría de las monedas de mercados emergentes se han depreciado frente al dólar, al tiempo que las tasas largas y premios por riesgo han aumentado; que el valor de otros activos riesgosos también ha disminuido y se han observado salidas de flujos de capitales desde la mayoría de los mercados emergentes. Plantea que estos desarrollos dan cuenta de la alta sensibilidad de los mercados financieros a cambios en las percepciones sobre el panorama macroeconómico en las economías desarrolladas, especialmente respecto de la evolución de sus respectivas políticas monetarias, pero también de que la divergencia entre las políticas monetarias de esas economías puede ser manejada sin alteraciones mayores en el funcionamiento de los mercados, como se asume en el escenario base de proyección. No obstante lo anterior, advierte que los riesgos asociados a eventos disruptivos en los mercados financieros siguen presentes y es esperable que se siga observando alta volatilidad en los mercados financieros, y, en particular, que el tipo de cambio tenga fluctuaciones importantes en los meses venideros. En lo referente al escenario local, consigna que los datos de inflación y de actividad no presentaron desvíos relevantes respecto de lo asumido en las proyecciones del último IPoM. En este sentido, menciona que el Imacec, las diferentes mediciones de expectativas y los datos de comercio exterior, entre otros, confirman que la actividad tendrá un repunte más lento que lo esperado hace algunos meses atrás. Por su parte, si bien la inflación anual volvió al rango de tolerancia en mayo, las proyecciones indican que esta debería subir por sobre el 4% en los meses que siguen y que fluctuará por sobre ese nivel durante algunos meses más. Anticipa que el movimiento del tipo de cambio hacia niveles por sobre los observados al cierre estadístico del IPoM retrasará en algo la convergencia al 3%, pero, reitera, es muy probable que durante los próximos meses se observen fluctuaciones importantes en el valor de la divisa que alterarán esta proyección. Manifiesta que en este contexto, es esperable que la inflación también sea algo más volátil, por lo que será particularmente importante la comunicación respecto de la trayectoria esperada en el mediano plazo para esta variable. En este sentido, deja constancia que la Gerencia de División Estudios no advierte cambios importantes respecto de la trayectoria de mediano plazo de la inflación planteada en el último IPoM. Consecuentemente, plantea que la opción de política monetaria preferida por el staff tampoco difiere de la presentada en dicho Informe. Recuerda que en esa ocasión se estimó que el menor dinamismo de la actividad hacía necesario que el actual impulso monetario se mantuviera por un tiempo mayor al estimado previamente; en particular, que para asegurar la convergencia de la inflación en el horizonte usual sería necesario mantener la tasa en 3% hasta al menos fines de este año. En relación con las opciones alternativas para la política monetaria, señala que, a juicio de la Gerencia de División Estudios, la opción de recortes adicionales debe ser descartada nuevamente, ya que, como se ha mencionado con anterioridad, en un contexto donde la inflación ha estado en el límite superior del rango de tolerancia o por sobre él por más de un año, y donde se proyecta que siga en torno a ese valor por algunos meses más, no parece prudente ampliar el ya significativo impulso monetario, especialmente si se considera que, en la medida que la confianza suba, la economía debería crecer con mayor intensidad hacia fines de este año. En cuanto a un aumento de la tasa de instancia, reitera lo señalado en la Reunión pasada, esto es, que a pesar de que el riesgo para el anclaje de expectativas que representa una inflación que ha sido alta por varios meses existe, una serie de argumentos también aconsejan descartar dicha opción. Hace notar que en esta ocasión se agrega que los salarios mostraron una clara reducción en su tasa de expansión, la que si bien está asociada en parte a ciertos elementos puntuales que deberían revertirse, da muestra de que los efectos de la indexación ya comienzan a disminuir. Por otra parte, las expectativas de agentes económicos siguen sin dar indicios de recuperación, lo que genera mayores dudas respecto de este supuesto clave para la recuperación de la actividad y, por lo tanto, para la evolución de la inflación en el mediano plazo. En razón de los fundamentos expuestos, el Gerente de División Estudios señor Alberto Naudon propone como única opción relevante mantener la TPM en 3% y el sesgo neutral.",,RPM-2015-06-11,6854,1,True,2015,5361,872,False,False,8,2015_quiebre
2015-12-17,9650,RPM-2015-12-17:7162:1,Beltrán de Ramón Acevedo,Gerente de División Operaciones Financieras,escenario_internacional,escenario_internacional,"El señor Beltrán de Ramón consulta por las causas detrás del ajuste tan menor en la proyección de inflación de la Reserva Federal para el año 2016, desde 1,7 a 1,6%, en un contexto de una caída significativa del precio del petróleo y una eventual apreciación del dólar.",,RPM-2015-12-17,7162,1,True,2015,269,48,False,False,8,2015_quiebre
2015-10-15,9571,RPM-2015-10-15:7097:2,Consejo del Banco Central de Chile,Consejo,opciones_tpm,opciones_tpm,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 227, incorporándose a esta Sesión el Ministro de Hacienda señor Rodrigo Valdés.",,RPM-2015-10-15,7097,2,True,2015,145,24,False,False,8,2015_quiebre
2015-09-15,9473,RPM-2015-09-15:7021:1,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,mercado_laboral,mercado_laboral,"El señor Miguel Fuentes retoma su exposición mencionando que el escenario base contempla una desaceleración de la masa salarial en el segundo semestre del año, tanto en el componente de salarios reales, que cae como consecuencia de la alta inflación, como por una desaceleración de los salarios nominales, que crecerían en torno a 6% hacia fines de año. Asimismo, consigna que el crecimiento del consumo privado está por debajo del aumento de los ingresos laborales, lo que es coherente con expectativas más pesimistas de los consumidores, quienes están siendo más cautelosos en sus decisiones de compra. En especial, resalta que el consumo de durables ha registrado tasas de crecimiento negativas durante el año, situación que se mantendría hacia fines del horizonte de corto plazo.",,RPM-2015-09-15,7021,1,True,2015,783,124,False,False,8,2015_quiebre
2015-08-13,9362,RPM-2015-08-13:6925:1,Rodrigo Vergara Montes,Presidente del Banco Central,escenario_internacional,escenario_internacional,"El Presidente señor Rodrigo Vergara plantea que China es clave para los próximos desarrollos. A su juicio, es preciso contar con un análisis más profundo sobre esta economía y sobre las medidas adoptadas en los últimos días, y su impacto sobre el crecimiento mundial y los precios de los commodities. Manifiesta no compartir lo expresado por el Consejero Pablo García en cuanto a que el crecimiento mundial será menor atendida la revisión a la baja de los precios de los commodities, porque las correlaciones entre ambas variables son más complejas. En su opinión, fijar nuestra proyección de crecimiento mundial para 2016 sobre la base de la evolución esperada de los precios de los commodities implicaría atribuir demasiada relevancia a este mercado per se, cuya evolución está determinada por factores de naturaleza diversa que no necesariamente se asocian a una mayor debilidad mundial. Concuerda en que estamos ante un escenario externo con riesgos que hoy son claramente más altos que tiempo atrás, lo que obviamente debe ser incorporado en nuestras proyecciones. A su juicio, los riesgos más importantes para Chile provienen de China, no así de Europa y Estados Unidos de América, a pesar de que el crecimiento de este último sería algo menor que el previsto.",,RPM-2015-08-13,6925,1,True,2015,1266,206,False,False,8,2015_quiebre
2015-01-15,8906,RPM-2015-01-15:6550:1,Rodrigo Vergara Montes,Presidente del Banco Central,debate,debate,"El Presidente señor Rodrigo Vergara da inicio a la Reunión de Política Monetaria N° 218, comunicando que de conformidad con el Reglamento que rige estas Sesiones, ha resuelto que la Reunión de Política Monetaria correspondiente al mes de julio de 2015 se celebre el día martes 14 de ese mes. A continuación, el Presidente señor Rodrigo Vergara ofrece la palabra al Gerente de Análisis Macroeconómico señor Miguel Fuentes para efectos de que presente el escenario externo.",,RPM-2015-01-15,6550,1,True,2015,471,76,False,False,8,2015_quiebre
2015-12-17,9693,RPM-2015-12-17:7194:2,Alberto Naudon Dell'Oro,Gerente de División Estudios,debate,debate,"A este respecto, el señor Alberto Naudon comenta que, a juicio de personeros de la Cámara Chilena de Construcción, el Banco Central estaría sobreestimando el crecimiento de esa industria, lo que abre un cuestionamiento acerca de las implicancias macroeconómicas de esta cifra; de hecho, esa entidad proyecta un crecimiento de -0,5% del sector construcción este año, muy inferior al 3% proyectado internamente.",,RPM-2015-12-17,7194,2,True,2015,409,62,False,False,8,2015_quiebre
2015-05-14,9170,RPM-2015-05-14:6772:1,Miguel Fuentes Díaz,Gerente de Análisis Macroeconómico,escenario_internacional,escenario_internacional,"El señor Miguel Fuentes continúa con su presentación destacando que los servicios empresariales aumentarían su tasa de variación anual en el segundo trimestre, impulsados por el dinamismo de las actividades jurídicas y contables, y por la recuperación de las actividades inmobiliarias, que se estarían anticipando a los cambios asociados a la reforma tributaria. Por su parte, las líneas ligadas al arriendo de maquinarias y a servicios de consultoría e ingeniería muestran un bajo dinamismo y seguirían cayendo en términos desestacionalizados. En cuanto a la evolución del PIB de recursos naturales en el primer trimestre, informa de un registro menos dinámico que el anticipado en el sector minería, que se traspasaría al segundo trimestre del año debido a que los efectos de los temporales del mes de marzo pasado se extendieron hasta abril. En particular, se esperaba que la producción de cobre fuera cercana a 1,5 millones de toneladas en el trimestre, pero solo alcanzó a 1,4 millones de toneladas debido a los efectos del temporal, que significaron la paralización de varias faenas, y mantenciones no programadas en yacimientos importantes. Hace presente que los menores niveles de producción no se recuperarían en lo que resta del año y se traducirían en menores envíos en los meses de abril y mayo. A continuación, anticipa que el IMACEC crecería en torno a 2,2% anual en los meses de abril y mayo, mientras que en junio sería más cercano a 3%.",,RPM-2015-05-14,6772,1,True,2015,1453,237,False,False,8,2015_quiebre
2015-07-14,9317,RPM-2015-07-14:6888:1,Pablo García Silva,Consejero,actividad_interna,actividad_interna,"El Consejero señor Pablo García hace notar la significativa corrección a la baja que exhiben las cifras de comercio exterior en el segundo trimestre, lo que permitiría anticipar que tanto exportaciones como importaciones registrarán caídas anuales en términos de volumen. Asimismo, indica que el paro portuario del mes de mayo quedará reflejado en el Imacec de junio. Atendido lo expresado, consulta si se está sobreestimando el efecto de la caída de comercio exterior del mes de mayo en la proyección del año o si hay algún elemento adicional detrás de esta significativa revisión.",,RPM-2015-07-14,6888,1,True,2015,582,93,False,False,8,2015_quiebre
2015-09-15,9446,RPM-2015-09-15:6996:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,escenario_internacional,escenario_internacional,"El Gerente de División Estudios señor Alberto Naudon comenta que algunos bancos de inversión, como Goldman Sachs, estiman que el precio del petróleo podría registrar una fuerte caída en los próximos seis meses, porque, históricamente, cuando el nivel de inventarios ha sido excesivo, la única forma de ajuste ha sido la de llevar el precio a su costo marginal, que se estima en torno a los 20 dólares el barril.",,RPM-2015-09-15,6996,1,True,2015,411,70,False,False,8,2015_quiebre
2015-11-12,9627,RPM-2015-11-12:7145:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,debate,debate,"El Gerente de División Estudios señor Alberto Naudon recuerda que con ocasión del IPoM del mes de septiembre, la División fue criticada por su grado de optimismo. Al respecto, hace notar que las cifras conocidas desde entonces han estado más bien en línea con el escenario previsto y, de hecho, justificaron la decisión de reducir el estímulo monetario. En todo caso, si bien los últimos datos han sido buenos, los riesgos respecto de las proyecciones internas siguen siendo más a la baja que al alza.",,RPM-2015-11-12,7145,1,True,2015,501,85,False,False,8,2015_quiebre
2015-04-16,9130,RPM-2015-04-16:6741:3,Consejo del Banco Central de Chile,Consejo,opciones_tpm,opciones_tpm,"A las 16:00 horas, se reanuda la Reunión de Política Monetaria N° 221, incorporándose el Periodista señor Jaime Troncoso en representación del Gerente de Comunicaciones señor Luis Álvarez.",,RPM-2015-04-16,6741,3,True,2015,188,28,False,False,8,2015_quiebre
2015-12-17,9714,RPM-2015-12-17:7211:2,Alejandro Micco,Ministro de Hacienda (S),acuerdo_comunicado,acuerdo_comunicado,"El señor Alejandro Micco inicia su intervención señalando que las novedades más importantes para esta Reunión provienen del plano internacional. Resalta que en el día anterior se produjo la esperada alza de la tasa de interés política por parte de la Reserva Federal y Brasil sufrió una nueva rebaja en la clasificación crediticia, dejando al país fuera del rango de investment grade. Expresa que ambos eventos apuntan a condiciones financieras que pueden tornarse menos favorables para las economías emergentes, ya que si bien el alza de tasas en Estados Unidos de América era bastante predecible, su concreción puede gatillar ajustes indeseados en precios de los activos financieros; por otra parte, la situación de Brasil puede generar repercusiones hacia toda la región, por cuanto muchos inversionistas tienden a agrupar a nuestras economías en clases de activos similares. A ello se agrega que el precio del cobre ha seguido disminuyendo. Por el lado positivo para nuestra economía, destaca la reciente caída del precio del petróleo, que, de persistir, puede significar una atenuación del impacto en nuestros términos de intercambio de la caída en el precio del cobre. Manifiesta que las implicancias para Chile de las noticias en el ámbito financiero internacional pueden significar, en el corto plazo, algo de mayor presión en el tipo de cambio. Acota que, hasta ahora, en el breve lapso transcurrido desde el alza de tasas por parte de la Reserva Federal, no se aprecian efectos relevantes. En su opinión, en el mediano plazo, condiciones financieras más estrechas por el propio aumento de la tasa de la Reserva Federal o por eventuales alzas en las primas por riesgo para las economías emergentes podrían incidir de manera negativa en la evolución de la actividad, con los consiguientes impactos deflacionarios. El señor Alejandro Micco consigna que los últimos datos de actividad han vuelto a sorprender a la baja y que las perspectivas para el próximo año también se han ajustado a la baja. La inflación, por el contrario, ha estado en línea con lo que se esperaba y muestra una trayectoria descendente. Añade que los salarios han moderado su ritmo de expansión, y que la reciente negociación del reajuste del sector público resta presiones por el lado de los costos laborales. A su juicio, es posible que en los próximos meses veamos alzas en el IPC por factores puntuales; no obstante, esas alzas, que pueden hacer que la inflación anual aumente por algunos meses, no significan que se estén incubando presiones inflacionarias persistentes y que requieran una acción de política. Añade que la reciente aprobación del presupuesto da inicio a un gradual proceso de consolidación fiscal, donde el balance público no contribuirá a darle dinamismo a la economía. El señor Alejandro Micco señala que dado el marco de política macroeconómica del país, donde la política fiscal juega un rol más bien pasivo por la lógica de la meta del balance estructural y la política monetaria se orienta hacia un objetivo inflacionario no de corto plazo, sino que de mediano plazo, es esta última la encargada de impulsar la actividad económica para que sea coherente con su potencial de mediano y largo plazo. Por último, manifiesta que en la coyuntura, dado el bajo dinamismo que muestra la actividad, las peores condiciones externas relevantes para la economía chilena, y las perspectivas de que el crecimiento en el país se mantenga durante un buen tiempo por debajo de su potencial, sugieren que la política monetaria tiene amplio espacio para mantenerse acomodativa.",,RPM-2015-12-17,7211,2,True,2015,3565,578,False,False,8,2015_quiebre
2015-06-11,9253,RPM-2015-06-11:6839:2,Joaquín Vial Ruiz-Tagle,Consejero,mercado_laboral,mercado_laboral,"En opinión del Consejero señor Joaquín Vial, si bien podría haber un efecto horas trabajadas, todos los indicadores de empleo exhiben algún grado de recuperación. A título ejemplar, recuerda que a mediados del año pasado se observó una pérdida de alrededor de 50.000 puestos de trabajo, situación que se revirtió posteriormente.",,RPM-2015-06-11,6839,2,True,2015,328,51,False,False,8,2015_quiebre
2015-12-17,9690,RPM-2015-12-17:7192:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,debate,debate,"El señor Alberto Naudon explica que estos datos se incorporan en el cálculo del indicador sintético, que corresponde al dato oficial.",,RPM-2015-12-17,7192,1,True,2015,133,21,False,False,8,2015_quiebre
2015-05-14,9171,RPM-2015-05-14:6773:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,actividad_interna,actividad_interna,"El señor Alberto Naudon precisa que el dato de producción minera que se publicará próximamente considera el efecto de los temporales y las paralizaciones en faenas, y que su incidencia total sobre el IMACEC de marzo, incluyendo las mermas ocasionadas en minería, comercio y otros sectores, fue de entre 0,4 y 0,5 puntos porcentuales en el PIB de dicho mes.",,RPM-2015-05-14,6773,1,True,2015,356,60,False,False,8,2015_quiebre
2015-03-19,9048,RPM-2015-03-19:6671:1,Rodrigo Vergara Montes,Presidente del Banco Central,otros,otros,El Presidente señor Rodrigo Vergara se suma a lo señalado precedentemente y expresa que el ajuste que se está produciendo es el esperado y es relativamente moderado si se lo compara con episodios anteriores.,,RPM-2015-03-19,6671,1,True,2015,207,34,False,False,8,2015_quiebre
2015-07-14,9354,RPM-2015-07-14:6917:1,Consejo del Banco Central de Chile,Consejo,acuerdo_comunicado,apertura_cierre,El Consejo aprueba el texto del Comunicado. Se levanta la Sesión a las 17:00 horas.,,RPM-2015-07-14,6917,1,True,2015,83,15,False,False,8,2015_quiebre
2015-09-15,9454,RPM-2015-09-15:7003:2,Rodrigo Vergara Montes,Presidente del Banco Central,escenario_internacional,escenario_internacional,"No habiendo más consultas ni comentarios en lo concerniente al escenario internacional, el Presidente señor Rodrigo Vergara da paso a la exposición del escenario interno.",,RPM-2015-09-15,7003,2,True,2015,170,25,False,False,8,2015_quiebre
2015-05-14,9203,RPM-2015-05-14:6800:1,Rodrigo Vergara Montes,Presidente del Banco Central,acuerdo_comunicado,acuerdo_comunicado,"El Presidente agradece la presentación del Consejero señor Pablo García y, a continuación, ofrece la palabra al Consejero señor Joaquín Vial.",,RPM-2015-05-14,6800,1,True,2015,141,21,False,False,8,2015_quiebre
2015-08-13,9376,RPM-2015-08-13:6937:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,actividad_interna,actividad_interna,"El Gerente de la División Estudios señor Alberto Naudon informa que los datos presentaron mucha volatilidad, lo que dificultó su interpretación y la realización de los cálculos. Además, con la revisión de Cuentas Nacionales, los Imacec cambiaron bastante, lo que dificultó la comparación entre las proyecciones efectuadas en los meses de julio y agosto. Por tanto, se enfatizó la comparación respecto de las cifras contempladas en el último IPoM, en cuyo caso las explicaciones y diferencias en las proyecciones están más afinadas y resultan ser más coherentes. Manifiesta que en el segundo trimestre, el crecimiento interanual del PIB Resto fue más negativo de lo esperado — 2,2% en vez de 2,5%—, lo que incide en los crecimientos anuales de los trimestres siguientes. A ello se agrega una baja en las velocidades de expansión, especialmente en el cuarto trimestre, que es el momento en que los modelos consideran que se produce el mayor efecto de la actual discrepancia entre las expectativas, lo que lleva a una corrección importante de la velocidad de expansión del cuarto trimestre, desde 0,9 a 0,4. Añade que la incorporación de los datos efectivos de agosto, junto con la menor velocidad de expansión en el cuarto trimestre, redundan en una caída del crecimiento interanual del PIB Resto desde 2,7 a 2,3% para el año 2015, que si bien es importante, no es demasiado significativa respecto de lo consignado en el mes de julio. No obstante, a ello se agrega una revisión a la baja de la proyección del PIB de Recursos Naturales bastante más negativa que la contemplada en el IPoM —desde 3,2 a 1,1%—, llevando a anticipar un crecimiento del PIB de 2,1% para este año, menor que el 2,7% proyectado en dicho Informe. Acota que esta corrección, comparada con la del último IPoM, no es tan significativa y, en su opinión, es la comparación más segura de hacer.",,RPM-2015-08-13,6937,1,True,2015,1860,313,False,False,8,2015_quiebre
2015-06-11,9236,RPM-2015-06-11:6824:1,Rodrigo Vergara Montes,Presidente del Banco Central,debate,debate,"El Presidente señor Rodrigo Vergara agradece la presentación del señor Diego Gianelli y, a continuación, concede la palabra para consultas y comentarios.",,RPM-2015-06-11,6824,1,True,2015,153,22,False,False,8,2015_quiebre
2015-12-17,9657,RPM-2015-12-17:7169:1,Joaquín Vial Ruiz-Tagle,Consejero,debate,debate,"El Consejero señor Joaquín Vial hace notar que la estimación del precio promedio del próximo año supone un 40% de aumento respecto del nivel actual, lo que no considera una proyección conservadora.",,RPM-2015-12-17,7169,1,True,2015,197,32,False,False,8,2015_quiebre
2015-10-15,9551,RPM-2015-10-15:7080:1,Alberto Naudon Dell'Oro,Gerente de División Estudios,mercados_financieros,mercados_financieros,"El señor Alberto Naudon precisa que el aumento de la inflación se explica mayormente por la evolución del tipo de cambio, que es lo que está detrás de la inflación de bienes. Por su parte, las menores holguras de capacidad que se derivan de una visión de PIB potencial menor explican, en alguna medida, que la inflación de servicios no se haya ajustado tan rápido, a diferencia de otros periodos. Por lo tanto, la contribución por el lado de la brecha y, por lo tanto, su impacto a través de los servicios va a ser algo menor, mientras que la estabilización del tipo de cambio será el elemento principal en la desinflación y debería contribuir a que la inflación de los bienes retorne a 0%, o incluso sea levemente negativa, según evolucionen los precios en dólares. Destaca que detrás de la evolución de la inflación del componente servicios está el efecto indexación, que si bien ha sido menor que en los años noventa, sigue siendo relevante y ha incidido en el crecimiento de los salarios. Acota que el efecto indexación se rompe probablemente en periodos donde el ajuste de actividad es importante. Asimismo, que en un contexto de desaceleración gradual, como el actual, la inflación de servicios ha respondido con menor fuerza a la desaceleración cíclica, contribuyendo en menor grado a desacelerar la inflación.",,RPM-2015-10-15,7080,1,True,2015,1317,224,False,False,8,2015_quiebre
2015-10-15,9578,RPM-2015-10-15:7103:1,Rodrigo Vergara Montes,Presidente del Banco Central,decision_tpm,decision_tpm,"El Presidente señor Rodrigo Vergara agradece la opinión del Ministro de Hacienda señor Rodrigo Valdés y, conforme al orden de esta Sesión, da paso al proceso de votación de las opciones planteadas por la Gerencia de División Estudios, ofreciendo la palabra al Consejero señor Pablo García.",,RPM-2015-10-15,7103,1,True,2015,289,46,False,False,8,2015_quiebre
