intervencion_id,meeting_id,fold,etiqueta_v3,pred_mrbert,logit_hawkish,logit_dovish,logit_neutral
RPM-2012-05-17:4822:1,RPM-2012-05-17,5,neutral,neutral,-3.9003906,-1.9746094,7.2773438
RPM-2012-05-17:4825:1,RPM-2012-05-17,5,neutral,neutral,-4.1289062,-0.09564209,8.3125
RPM-2012-09-13:5044:1,RPM-2012-09-13,5,neutral,neutral,-6.4492188,-1.6425781,9.765625
RPM-2012-09-13:5060:1,RPM-2012-09-13,5,neutral,neutral,-5.171875,-2.2910156,8.4296875
RPM-2012-09-13:5068:1,RPM-2012-09-13,5,neutral,neutral,-5.0234375,0.041900635,10.1015625
RPM-2012-09-13:5075:1,RPM-2012-09-13,5,neutral,neutral,-2.9199219,0.2536621,7.5625
RPM-2012-09-13:5084:2,RPM-2012-09-13,5,neutral,neutral,-1.6416016,3.0449219,3.9472656
RPM-2012-09-13:5086:1,RPM-2012-09-13,5,neutral,neutral,-3.8183594,-2.7910156,7.6835938
RPM-2012-09-13:5089:1,RPM-2012-09-13,5,neutral,neutral,-0.25048828,2.2734375,3.7207031
RPM-2014-01-16:5968:1,RPM-2014-01-16,5,neutral,neutral,-2.8652344,-0.09515381,7.1054688
RPM-2014-01-16:5971:1,RPM-2014-01-16,5,neutral,neutral,-3.7167969,-2.6953125,8.265625
RPM-2014-01-16:5972:1,RPM-2014-01-16,5,neutral,neutral,-1.9257812,-0.7470703,6.4257812
RPM-2014-01-16:5975:1,RPM-2014-01-16,5,neutral,neutral,-2.8105469,-0.14282227,7.75
RPM-2014-01-16:5977:1,RPM-2014-01-16,5,neutral,neutral,-3.0761719,1.21875,7.0742188
RPM-2014-01-16:5987:1,RPM-2014-01-16,5,neutral,neutral,-0.6425781,-0.3322754,5.484375
RPM-2014-01-16:5990:1,RPM-2014-01-16,5,neutral,neutral,-2.140625,-0.27783203,6.9570312
RPM-2014-01-16:5991:2,RPM-2014-01-16,5,neutral,neutral,-3.6074219,-1.3486328,9.21875
RPM-2014-01-16:5999:1,RPM-2014-01-16,5,neutral,neutral,-5.1523438,-2.546875,7.5664062
RPM-2014-01-16:6006:3,RPM-2014-01-16,5,dovish,neutral,0.5473633,1.3027344,3.1191406
RPM-2014-05-15:6181:1,RPM-2014-05-15,5,neutral,neutral,-2.9785156,-1.5625,6.1601562
RPM-2014-05-15:6189:1,RPM-2014-05-15,5,neutral,neutral,-3.2851562,-0.5698242,8.7578125
RPM-2014-05-15:6193:1,RPM-2014-05-15,5,neutral,neutral,-3.2949219,0.023269653,7.1992188
RPM-2014-05-15:6195:3,RPM-2014-05-15,5,neutral,neutral,-4.734375,0.15966797,9.1484375
RPM-2014-05-15:6202:1,RPM-2014-05-15,5,neutral,neutral,-5.1132812,-0.5961914,9.640625
RPM-2014-05-15:6207:1,RPM-2014-05-15,5,neutral,neutral,-4.9257812,-0.8417969,8.0546875
RPM-2014-05-15:6212:1,RPM-2014-05-15,5,neutral,neutral,-1.5009766,-0.025039673,7.59375
RPM-2014-05-15:6214:1,RPM-2014-05-15,5,neutral,neutral,-2.1445312,-1.7763672,6.3046875
RPM-2014-05-15:6218:1,RPM-2014-05-15,5,neutral,neutral,-3.4589844,-1.0742188,8.3515625
RPM-2014-05-15:6220:1,RPM-2014-05-15,5,neutral,neutral,-4.3125,-2.4628906,10.6171875
RPM-2014-05-15:6221:1,RPM-2014-05-15,5,neutral,neutral,-5.0898438,-1.5195312,7.2460938
RPM-2014-05-15:6229:1,RPM-2014-05-15,5,neutral,neutral,-3.8183594,-2.7910156,7.6835938
RPM-2014-05-15:6233:1,RPM-2014-05-15,5,neutral,neutral,-0.47705078,0.16723633,5.2851562
RPM-2014-05-15:6234:1,RPM-2014-05-15,5,dovish,dovish,2.2167969,4.0039062,1.1269531
RPM-2015-02-12:6620:1,RPM-2015-02-12,5,neutral,neutral,-2.4980469,-0.515625,7.5703125
RPM-2015-02-12:6624:1,RPM-2015-02-12,5,neutral,neutral,0.68603516,-1.0283203,5.375
RPM-2015-08-13:6921:1,RPM-2015-08-13,5,neutral,neutral,-2.9902344,-1.9804688,7.2695312
RPM-2015-08-13:6925:1,RPM-2015-08-13,5,neutral,neutral,-2.1210938,-0.7963867,8.453125
RPM-2015-08-13:6937:1,RPM-2015-08-13,5,neutral,neutral,-3.5644531,0.91503906,6.21875
RPM-2015-08-13:6955:1,RPM-2015-08-13,5,neutral,neutral,-0.67871094,0.5234375,5.546875
RPM-2015-08-13:6962:1,RPM-2015-08-13,5,neutral,neutral,-4.8203125,-1.6464844,7.296875
RPM-2015-08-13:6965:1,RPM-2015-08-13,5,dovish,hawkish,3.4707031,1.0068359,1.6298828
RPM-2015-08-13:6969:1,RPM-2015-08-13,5,dovish,hawkish,3.7871094,1.2441406,0.81689453
RPM-2015-09-15:6980:1,RPM-2015-09-15,5,neutral,neutral,-2.8144531,-1.609375,5.9882812
RPM-2015-09-15:6990:1,RPM-2015-09-15,5,neutral,neutral,-5.4570312,-2.9882812,11.0546875
RPM-2015-09-15:6996:1,RPM-2015-09-15,5,neutral,neutral,-4.3046875,-0.74658203,9.5078125
RPM-2015-09-15:7003:2,RPM-2015-09-15,5,neutral,neutral,-3.5097656,-2.5644531,8.53125
RPM-2015-09-15:7011:1,RPM-2015-09-15,5,neutral,neutral,-2.5898438,-0.19055176,7.2304688
RPM-2015-09-15:7015:1,RPM-2015-09-15,5,neutral,neutral,-4.5664062,-0.50927734,9.9609375
RPM-2015-09-15:7021:1,RPM-2015-09-15,5,neutral,neutral,-2.78125,-0.28979492,7.6210938
RPM-2015-09-15:7045:1,RPM-2015-09-15,5,hawkish,neutral,0.5444336,1.765625,2.9648438
