frag_id,fecha_ficticia,clase_origen,etiqueta_normalizada,tema,lote_inferido,sha256_texto,grupo_texto_normalizado,texto_duplicado_exacto_normalizado,n_repeticiones_texto,es_representante_texto_unico,cita_literal_espacios_normalizados,cita_coincide_solo_ignorando_mayusculas,n_oraciones_largas_repetidas,max_frecuencia_oracion_larga,contiene_caracter_no_ascii,n_caracteres_texto,n_caracteres_cita
SYNTH_00809,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en voto dividido,518_1018,db579b3c6f183c3d1fec8082a5ee6875d93b1b9fc18423069bada37ff2151093,55c70d85f30d0581,true,2,false,false,false,4,25,false,790,193
SYNTH_00810,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,0e5749094c06f51f60eb328c083993cccc663661ac933c4e767468b34e917e6f,ac49351eff31e2dc,false,1,true,false,false,2,13,false,801,182
SYNTH_00811,2022-12-14,Hawkish,hawkish,Persistencia del IPCSAE y desanclaje de expectativas EEE/EOF a 2 anos,518_1018,3fc8de077d4b74b110602d2de287619f216eaf16b7e254e6dc30b44c9e147c79,1e1d2614d12cc092,false,1,true,false,false,3,5,false,815,167
SYNTH_00812,2024-01-30,Neutral,neutral,Balance de riesgos neutral con sesgo futuro condicionado a convergencia a 24 meses,518_1018,1c1e08d32eefdad2129c5d482e8d97780a1380cbe4e617177104167b2caace8a,c72d709e36248cb9,false,1,true,false,true,4,10,false,728,166
SYNTH_00813,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en forward guidance,518_1018,f1c25861e9b7b232c4fa1edda3ae30ba3863a258a331859a3180a918cbdb89b6,939bb9738c49647c,true,2,true,false,false,4,16,false,758,208
SYNTH_00814,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,8194a913f2da89b6c8bcbb98c992f6d4172b8bdc81656a07d6b8d8c37149d9aa,3dd5cdaff2214ab3,true,3,false,true,false,3,12,false,780,262
SYNTH_00815,2022-10-12,Hawkish,hawkish,Presiones cambiarias y pass-through pese a debilidad de la actividad,518_1018,3310cb0a20f150b004581ce67278cd4a3b43f750d37586fe8a5b36d9449a11a8,303db00227aa2f15,false,1,true,false,false,2,19,false,811,202
SYNTH_00816,2022-07-27,Hawkish,hawkish,Presiones cambiarias y pass-through aconsejan sesgo contractivo,518_1018,be391216ba4f9c1231772fbd67ac09605e89271a5cecd845b360f39f5f2b432e,50ace3d0396e0530,true,3,false,true,false,5,12,false,887,169
SYNTH_00817,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en forward guidance,518_1018,37ffa4399833b3367993425d19e8563dbcf1e8876ee2d5fdc70309f66914891e,5e4459f1990c798f,false,1,true,false,false,3,16,false,766,212
SYNTH_00818,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,02ffe6217a7c8d206fe7a4b7f82b693a228389c6305dbae9b49cdf0cdb070534,78c046f3b09f97aa,false,1,true,false,false,2,6,false,752,156
SYNTH_00819,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,2c4067edcdb4924dbba6849334fa49d083e11f1d160dd92a45ba9b22e08b3a45,3a53ae28962f0236,false,1,true,false,false,3,12,false,792,171
SYNTH_00820,2023-12-19,Dovish,dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion",518_1018,8ea878c500fe0200d9396328d7cc2b09facc4b3c8873776ebf13365148cb35a4,9b6eb13e071bc09f,false,1,true,false,false,3,14,false,771,189
SYNTH_00821,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,a53dacbe357f0fee5a29ae2a01f6dfa818eadd85564992e7538e12544cb5581a,f652302004aa8043,false,1,true,false,false,1,2,false,741,246
SYNTH_00822,2024-06-18,Dovish,dovish,Voto minoritario por recorte de mayor tamano para proteger la reactivacion,518_1018,026772ce5ad9fe815dd71fa0761b2660d51582c6a1058f54d36f2bd1bb324a8f,0b8379ef183f44e6,false,1,true,false,false,3,5,false,817,245
SYNTH_00823,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,1bfa355c9f72cc616e79aa85276f6676139f37768006d41123895a1db507585c,71214fcc59d2f990,true,2,false,false,false,3,8,false,699,166
SYNTH_00824,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,518_1018,05258f6eb5e41439777634f11dae884039fcec162e75cea73469b58bd683c6b2,3d9ac09491ef916a,false,1,true,false,false,2,28,false,810,130
SYNTH_00825,2024-04-03,Dovish,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb pese a riesgos inflacionarios,518_1018,ec83b6c3efa20802a7bc32a3061bf9ce84fd8832d6c3797db75d41a67564b775,2c766683dd51b0ca,true,2,true,false,false,3,6,false,795,192
SYNTH_00826,2022-07-27,Hawkish,hawkish,Presiones cambiarias y pass-through en forward guidance,518_1018,526f91e52bfca2dc61e3a6367a0eae5b0dcfac19a84d000066ce78fcb868e0ac,ed809b0af16cc39c,false,1,true,false,true,3,12,false,840,218
SYNTH_00827,2023-09-05,Hawkish,hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,518_1018,7f539ab71d6b0a5b0f07764933036b51900053ef7b7eadade016c2a16042169f,819b61f72d5d3170,false,1,true,false,false,4,8,false,751,227
SYNTH_00828,2023-12-19,Dovish,dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion",518_1018,c9b9e8f771f543f6b464722de0463542bfb1b955fe1b4cff2900ed71a118efa8,ebedc52b764ced14,true,2,true,false,true,4,9,false,823,174
SYNTH_00829,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en forward guidance,518_1018,b651a51be3c9316b70ba79a1824db92a58a1348cd69e82b5bf9a4387ada1ca37,92755232054e7531,true,2,false,false,true,4,12,false,799,159
SYNTH_00830,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en forward guidance,518_1018,3a614194dd8026795ffaf724855b4e6c158cab1435c148bc3ce795b78748a7b9,d1f4b27fff0d14fc,true,3,false,false,true,4,12,false,804,159
SYNTH_00831,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en voto dividido,518_1018,d682c0ef1156c556280839f323acef9ff85f19870b6785b431b49f383c25787e,60c18277a6cac3f9,false,1,true,false,false,2,18,false,695,146
SYNTH_00832,2023-12-19,Dovish,dovish,Apertura acelerada de brecha de actividad negativa en forward guidance,518_1018,3f2169efbe7cacdbcebdc58b4769fe36a09a31a6419dd636ed7452fae807d2bf,7285a3a936c39aac,false,1,true,false,true,2,7,false,706,184
SYNTH_00833,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,2ed66ff8d4647441c4e01423c099c08942b5e28feb23994e6e3a86a1e0668622,5d2396281bdbaec7,false,1,true,false,true,3,21,false,759,173
SYNTH_00834,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,518_1018,cfd6a6773cdec2597545e89c1fb9cdc61fa7e0019db12bbe272ebf13195f63c1,6ca1afc8e933013b,false,1,true,false,false,2,28,false,850,150
SYNTH_00835,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,518_1018,60e5040b611eb66467376830112982a8bcb227c00089b0bf8aa0fb3d3505b0d9,219764325aac89e9,true,4,false,false,false,4,28,false,838,145
SYNTH_00836,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en forward guidance,518_1018,42bb000803f23034f83e61504fbcbebe86499909b601894ee68fa8c76ee44aed,60aeebc30415adba,false,1,true,false,true,4,12,false,814,159
SYNTH_00837,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,3561a6f19d6168ee14965c414ec0a2250bcad7ac3443f0ba07ae3ae6e1d39c95,50b92b1098e28e81,true,2,false,false,false,4,18,false,694,166
SYNTH_00838,2024-01-30,Neutral,neutral,Balance de riesgos neutral con sesgo futuro condicionado a convergencia a 24 meses,518_1018,e8cd0a1dc3e7ff9d9ecca429f859d1daae309f855a3fbb042b1eb1f2521b6106,7aa8190379577e9f,false,1,true,false,true,4,10,false,745,183
SYNTH_00839,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,518_1018,5b090107b66abb11211bf8e3b790631dc65673b67a206036739d07049c0af8a4,2d36baa1752ffd4c,true,2,false,false,false,4,8,false,831,217
SYNTH_00840,2022-10-12,Hawkish,hawkish,Persistencia del IPCSAE y desanclaje de expectativas en transmision financiera,518_1018,8ff61a61cb34f96eb59b067a09f0c0d8af79408682a60b4edc8a33154dcdcfb6,c4d9448bb4a14f38,false,1,true,false,false,2,4,false,802,169
SYNTH_00841,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en voto dividido,518_1018,c6cb03d03664d84235b37d5d985440d90dada64ada6f6aa43adb7d49bfcc6b77,3f77097fc81dc10f,true,2,false,false,false,4,17,false,741,162
SYNTH_00842,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,411216d22b62825166a2b6734304ea7a6b61e96ed17b5dc54adb2d305e886aa4,ecb97794cb55171c,false,1,true,false,false,2,9,false,817,202
SYNTH_00843,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar el costo de fondeo interbancario,518_1018,c1cc8652a0f3e25a931e7c578035eb0ae784211719a6377e72fc3e01e070f2d2,a0242c0759205034,true,2,true,false,false,4,24,false,835,170
SYNTH_00844,2023-12-19,Dovish,dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion",518_1018,fb6ae963289018f7d4f4d5aadea37678e7aae7edd331c0be98f8a17479f18ab9,40750d420d8bbc58,false,1,true,false,false,2,24,false,823,169
SYNTH_00845,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar el tipo de interes de politica,518_1018,a0636c7650ec124f5cf54882a60027291001478cd99a76f2de98e1b63d56ce72,6652f0c7910533bc,true,2,true,false,false,3,14,false,790,187
SYNTH_00846,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,3c84cbc2ced161574cffa94859b6529c9fe515d3a2dec5dfa97250d21411235e,fc9ef92e01de9af9,false,1,true,false,false,2,24,false,902,227
SYNTH_00847,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,ae08ca5cb114a6118c9b1de38480443e797a035e76d6d9807b8baa1597af3b7b,07c321abb9d5c661,false,1,true,false,false,2,7,false,709,171
SYNTH_00848,2022-10-12,Hawkish,hawkish,Persistencia del IPCSAE y desanclaje de expectativas en transmision financiera,518_1018,97b92f54d86a61f8f8b546c99cebb2f9afd05dca1ec0051a704342a58864186a,8ddb2e5d6900c78d,true,2,false,false,false,3,4,false,798,167
SYNTH_00849,2022-10-12,Hawkish,hawkish,Presiones cambiarias y pass-through pese a debilidad de la actividad,518_1018,deff697d07f30e79403dbc9a08da144209f8f453e15c6f5346fbe8742c74b80d,0d89198f579589eb,true,3,false,false,false,3,19,false,820,211
SYNTH_00850,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,e3453b6c1e92b776efd499d49146b4b547bba4ae7936628b94cad1f3a7681c0c,1f7f6ae41dca4902,true,2,true,false,false,4,24,false,857,212
SYNTH_00851,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,d57249e7ca150c0dc69ccd044c7c8bc9b5e662ee9fab777a085f00658a1b5ae7,1347ce002f1c1979,true,4,true,false,false,4,13,false,774,143
SYNTH_00852,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en voto dividido,518_1018,049d882520cf4611680bedc40a3830f981f423fd743a7e7ad533da8b6e99d42c,ae69d875b2e74ba7,true,2,false,false,false,4,25,false,800,198
SYNTH_00853,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar el tipo de interes de politica,518_1018,a0636c7650ec124f5cf54882a60027291001478cd99a76f2de98e1b63d56ce72,6652f0c7910533bc,true,2,false,false,false,3,14,false,790,187
SYNTH_00854,2022-07-27,Hawkish,hawkish,Presiones cambiarias y pass-through aconsejan sesgo contractivo,518_1018,65b1271032e0ebe43df65033023f20c877e333ddfb911704054cd85b180f0945,f97cec19d5ad7129,false,1,true,true,false,4,12,false,888,170
SYNTH_00855,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,5c8a6c5c1a68f7cb75c9483fbc52217e9dc13984ee1dade0a98fa16082b3cb55,98f9caaf122b8f7f,false,1,true,false,false,3,6,false,763,156
SYNTH_00856,2022-07-27,Hawkish,hawkish,Presiones cambiarias y pass-through en transmision financiera,518_1018,7bd1a0cb766cb9bbcd0716503a00c20c7283b9a7ba18535d304b1472e6ece59d,5000bfa2a03037db,false,1,true,false,false,2,4,false,740,173
SYNTH_00857,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en forward guidance,518_1018,8e72e3eac98e52e4d6296e3e079c9fb114eb6c6051c55b9f58993b714d5aeb91,d319f49010bac9f6,true,4,false,false,true,4,12,false,815,159
SYNTH_00858,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en transmision financiera,518_1018,51a5268ebfbcb34d8952ce897bdb3555bdd7c2762ee5862b5db3cccf5bf535a5,4f1ff5c3fb365f5b,false,1,true,false,true,3,19,false,831,152
SYNTH_00859,2022-12-14,Hawkish,hawkish,Persistencia del IPCSAE y desanclaje de expectativas EEE/EOF a 2 anos,518_1018,c9070b81ccb057668cd320d8f71cb4fc22fac15974bd5a24789dfd6482e35d19,f2620682cc21e85b,false,1,true,false,false,3,25,false,779,189
SYNTH_00860,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,d57249e7ca150c0dc69ccd044c7c8bc9b5e662ee9fab777a085f00658a1b5ae7,1347ce002f1c1979,true,4,false,false,false,4,13,false,774,143
SYNTH_00861,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar la tasa de instancia,518_1018,f4fb5fba7fbcdf78d36fefe85e42c01b751b01df61c41656684f0bf3f2c8d247,17808cfcb269d741,true,2,false,false,false,4,24,false,801,158
SYNTH_00862,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar la TPM,518_1018,f13c9a0f393fbbb6152699b24508257994209e291b37e11e7a141ddfa921a479,19f0a00e9a1122af,true,3,true,false,true,3,6,false,790,226
SYNTH_00863,2023-09-05,Hawkish,hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,518_1018,38a89d779f76cee82707bf6412b71dea2005dd817e6f79d9cf9dfb85f8186c25,9101cf957153fc55,false,1,true,false,false,2,8,false,743,227
SYNTH_00864,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,cb15c75a58f1f3a04e8ee85eba66bbedce31d29d8856233211e709f550c73848,8146b99bc1032f58,false,1,true,false,false,2,17,false,754,186
SYNTH_00865,2024-04-03,Dovish,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb pese a riesgos inflacionarios,518_1018,dce7d623c73197dcf74e39b72555eb7b59dcd2f74f1ad08d51f9df865a04f4ab,df8f3ca4f6078bff,false,1,true,false,false,2,6,false,778,175
SYNTH_00866,2022-12-14,Hawkish,hawkish,Defensa de la TPM en su nivel maximo contractivo pese a desaceleracion,518_1018,f617442e262b1eb32f4e4f05269c27fa686cc64db45d7055e7131115916a586d,49aab61f8cd65010,true,2,false,false,true,3,8,false,775,156
SYNTH_00867,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada en voto dividido,518_1018,d5a3b03e0a95666a03673147b45646059cebf193ef3d983cc2b989b5320ab65e,9085a9529f637441,true,2,true,false,false,4,8,false,821,213
SYNTH_00868,2024-01-30,Neutral,neutral,Balance de riesgos neutral con voto dividido sobre el costo de fondeo interbancario,518_1018,77d60e3bf9298808d6855b135656ce09e75ecccaaf6773c42c63e5c734a9d080,e9ee0684c5e9fff3,false,1,true,false,false,3,17,false,719,187
SYNTH_00869,2024-06-18,Dovish,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,518_1018,597ffaa9f8ad7bf0ebc27801d173e0977f2929581ad90486a41fcc42ab035d0b,4c034a91af863753,true,2,false,false,false,4,13,false,814,181
SYNTH_00870,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar el costo de fondeo interbancario,518_1018,d261b893f918db5c915f8962d786cfcf4b4f1205b5fe145d5de519b5b4796d26,7d93874631fccf58,false,1,true,false,true,3,6,false,784,223
SYNTH_00871,2024-01-30,Neutral,neutral,Mantencion coherente con el corredor del IPoM pese a fuerzas contrapuestas,518_1018,77ec5a90c4980b8651927440b9ddaa167bade03b355c61ece370ac8a15839613,d421dd78673bf26a,false,1,true,false,false,2,2,true,747,171
SYNTH_00872,2024-04-03,Dovish,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb,518_1018,c18fae7298c021fe02f8c4226b1ea3726c6fc2848ea8e94df3af176d1b05e59b,6ab82330e27d98bf,true,3,false,false,false,3,6,false,765,180
SYNTH_00873,2024-01-30,Neutral,neutral,Mantencion coherente con el corredor del IPoM pese a fuerzas contrapuestas,518_1018,9dfe32e620d6ef00be2bff4099aa39f3cb6f51f464cec89b5a85bb5d45d28ec3,f375b81f7eaa35a2,false,1,true,false,false,2,2,true,746,170
SYNTH_00874,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada en voto dividido,518_1018,d5a3b03e0a95666a03673147b45646059cebf193ef3d983cc2b989b5320ab65e,9085a9529f637441,true,2,false,false,false,4,8,false,821,213
SYNTH_00875,2021-12-14,Hawkish,hawkish,Shock inflacionario por retiros previsionales y demanda sobrecalentada,518_1018,3102de0dd11898c618e33d8dfd58f3b222a6d46f468143e72c841c2c3b50c1af,96a0618832001c90,false,1,true,false,true,1,3,false,820,163
SYNTH_00876,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,d57249e7ca150c0dc69ccd044c7c8bc9b5e662ee9fab777a085f00658a1b5ae7,1347ce002f1c1979,true,4,false,false,false,4,13,false,774,143
SYNTH_00877,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar el nivel de la tasa de politica,518_1018,648da2c15563c87db5248e11029cd74cc71692c02de6f03e7c50a7b9e44e3034,ba31fb766eb19ffb,false,1,true,false,false,3,14,false,791,188
SYNTH_00878,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en voto dividido,518_1018,4e40777c6bb213ebf4b0c4e78f0c14716e266d395fa7e0c162087aad8ded5465,c9e47143cbf173c4,true,2,true,false,false,4,17,false,755,166
SYNTH_00879,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,ce1499312a68fa7784cd93847b754bfac75e59b69942f52166869f087c705e02,de549f0abda8d3c0,true,2,false,false,true,3,5,true,694,201
SYNTH_00880,2024-01-30,Neutral,neutral,Balance de riesgos neutral: costos externos compensados por debilidad de la demanda,518_1018,2ff79ce360f3b3651464d54c529659abfb8f6101f2f39c5db5f21d1ba07039e1,83bf4193405657bf,false,1,true,false,false,2,9,false,780,146
SYNTH_00881,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,aede295d8d1de738736edbb72b5bec8b64f504b3c6a2410d7c9de755c1719f83,3724db9a8c839d0a,false,1,true,false,true,2,5,true,691,198
SYNTH_00882,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en voto dividido,518_1018,c561eb35323138def10c6e0374848b6cc5393b613bd091888dcd52a97a6f6fb8,6876241d22f9d4b1,false,1,true,false,false,3,25,false,760,178
SYNTH_00883,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,1cdee66ef932ba56e8cc095a94a43691c5949896f75e7c5828c55af42ff116cf,51690ed81d9877dd,true,2,false,false,false,5,21,false,792,180
SYNTH_00884,2024-06-18,Dovish,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,518_1018,dfed8d2136954e715597ec7a8c6932ed9783c23f3a2c82d946569310e6bbd5f2,63793524921643db,true,2,false,false,true,4,6,false,757,144
SYNTH_00885,2024-04-03,Dovish,dovish,Aceleracion del ciclo de relajamiento con recortes de 75 o 100 pb,518_1018,9fdbfb5b104792371d6cf7249f474e66b9e556d7a7528c96c061bac5ae90cf11,102345fdc42c3352,false,1,true,false,false,2,5,false,701,195
SYNTH_00886,2023-12-19,Neutral,neutral,Mantencion unanime coherente con el corredor del IPoM,518_1018,644068177b88917adb37e6e5581f439c18cc4199ce4645d49d7233437b6a8ebd,a6d4d05577be4140,false,1,true,false,true,2,5,true,690,197
SYNTH_00887,2022-12-14,Hawkish,hawkish,Defensa de la TPM en su nivel maximo contractivo pese a desaceleracion,518_1018,b2a9afb89ed12c7baafde3658d201b5c0fbb03c0fcd9ad0f645f26f1a541eb05,a64a1cabd19193a9,true,2,false,false,true,3,8,false,790,171
SYNTH_00888,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,2e8362794fa4975dc1a49f91c8c02a28d08e0d65f4b26a0594f2b7b5fe550a62,3e5e01440506f83b,false,1,true,false,false,2,12,false,793,172
SYNTH_00889,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,54ff78697f07f7446c76f11a3d7e7582f86400cb1df8c38ceb9612b4b78bb44b,6955d47bbe471f04,false,1,true,false,false,2,5,false,844,158
SYNTH_00890,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo pese a desaceleracion,518_1018,47c990653a76c0eaf27e4fad46f10c4120a0889326754e9b5d08af31100084a2,281f792d9054bc42,true,2,false,false,false,3,5,false,795,217
SYNTH_00891,2023-04-05,Neutral,neutral,Mantencion condicionada a la actualizacion del escenario macro en el proximo IPoM,518_1018,8bdd358d5ad37522aa19135f94ab0efbc2fb6c29e14d94b863def1d2ce88abca,e12e538fac9b7fd9,false,1,true,false,false,2,13,false,771,142
SYNTH_00892,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,94f882a21589c38fe1ab0b6040de0a970e8eb91418d0621cf6841eeae7255e16,8c30e14207cd1eec,false,1,true,false,true,3,21,false,731,158
SYNTH_00893,2022-12-14,Hawkish,hawkish,Defensa de la TPM en su nivel maximo contractivo rechazando recortes prematuros,518_1018,5cd98d53223896fc0ae36d1188752a67329cf373b0888eda6e77b7f60722b834,0cab6b6ed3fe8112,false,1,true,false,false,2,25,false,811,171
SYNTH_00894,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC en forward guidance,518_1018,349d67c9d7040489b52a8ea730ee299f673609d9e6e1c668e95afce1db1e7f99,0ef9da54bba0120c,false,1,true,false,false,3,16,false,760,209
SYNTH_00895,2022-07-27,Hawkish,hawkish,Presiones cambiarias y pass-through con voto dividido,518_1018,db231384eaf48e6cf8a4275bd9255c54bf6b6bd547f5ae900f53ef25693e6ab2,55c9e6603412b19d,false,1,true,false,false,3,25,false,761,169
SYNTH_00896,2023-09-05,Hawkish,hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,518_1018,081fc323bf85ebbf53d790e21ddf528c5bef711821a853349e1dbd9b25e3c06d,8b20fa2080e13b65,true,3,false,false,false,4,8,false,788,227
SYNTH_00897,2024-06-18,Dovish,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,518_1018,87d29ef663b65286c0d3bbc1e663c3dd9ee40004467e618e323263774b5ab020,e541af2b0f4bd17a,true,2,false,false,false,4,13,false,824,185
SYNTH_00898,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,94101a0358f379634a971fe9c7db39742574ff8f4da9c46fb15350c930fad554,6079ee213f63a8a2,true,2,false,false,true,3,8,false,750,181
SYNTH_00899,2022-12-14,Hawkish,hawkish,Defensa de la TPM en su nivel maximo contractivo rechazando recortes prematuros,518_1018,47c06f8afe83a4e30bc0d5220b6a16f795dc56f6c3fc30f786b2b84106b0ef5d,61146ba057616056,false,1,true,false,true,1,2,false,795,195
SYNTH_00900,2023-09-05,Hawkish,hawkish,Voto minoritario que aboga por subir la tasa o frenar recortes para asegurar convergencia al 3%,518_1018,bf18f9ed8671c5f8a611bb576eacfc95fe40b74d828c55f40f287d3f95fc0a87,7fda68f5827a44b4,true,3,false,false,true,3,7,false,762,178
SYNTH_00901,2024-09-04,Dovish,dovish,Astringencia crediticia y contraccion de liquidez aconsejan profundizar recortes,518_1018,2d33f4a20bb2d03ed28dfba2920d9652f12d6838370d90e0285b6d393ea56b30,51f324a3320bbdf0,true,2,false,false,false,3,8,false,791,157
SYNTH_00902,2024-06-18,Dovish,dovish,Convergencia del IPCSAE mas veloz permite avanzar hacia el rango neutral,518_1018,45d5e27ff92db7bdeeeab08329d9a976fa4f1f517bef6b5f9432cc0192019c62,cc318d21e1526331,false,1,true,false,true,2,16,false,767,209
SYNTH_00903,2023-12-19,Dovish,dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion",518_1018,c9b9e8f771f543f6b464722de0463542bfb1b955fe1b4cff2900ed71a118efa8,ebedc52b764ced14,true,2,false,false,true,4,9,false,823,174
SYNTH_00904,2024-06-18,Dovish,dovish,Deterioro marcado del mercado laboral aconseja recortar la TPM,518_1018,e62d5288b53ff427e1e35ebfb8ec6d1874ef9a0000315d4009946fdab8b1069d,fd43749c5edc1810,true,2,false,false,false,3,6,false,855,146
SYNTH_00905,2023-12-19,Dovish,dovish,"Apertura acelerada de brecha de actividad negativa con caida de consumo, comercio y construccion",518_1018,4d74d922e77d52c5de817d2f792abc741fd7dbea54e42384034ab3ea307c52a5,79dfe68e4fce2d8e,true,3,false,false,true,4,9,false,793,159
SYNTH_00906,2024-01-30,Neutral,neutral,Tasa rectora en el centro del rango neutral con expectativas ancladas en 3%,518_1018,95e6c341932c9838a99b9390cff4b8599fba281725718749b49ef81bc28da0ce,d24604d346195f02,false,1,true,false,false,2,10,false,795,180
SYNTH_00907,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en transmision financiera,518_1018,0caecdf4bcd4ae6a7e13ba9af40a59d1037b9efc4285315872d776e4907bb17c,a0fea8bbcdb13241,false,1,true,false,true,3,19,false,851,162
SYNTH_00908,2023-06-20,Neutral,neutral,Menu de opciones abierto con postergacion a los nuevos datos de IPC,518_1018,496418798368393566b2d99422f75536d6041161f75e26e10508431f0f43d53e,860f5366fe6fcc54,true,3,false,false,false,4,11,false,789,150
SYNTH_00909,2022-09-06,Hawkish,hawkish,Aceleracion de alzas hacia nivel fuertemente contractivo en voto dividido,518_1018,4b2852e3aeffa63d69a0bfacd56237ce7950346df6c9042a07333a18fd5ea436,660d64c579819f12,true,3,false,false,false,4,25,false,788,192
