frag_id,tipo,detalle
SYNTH_00784,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00784,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00785,texto_duplicado_normalizado,"SYNTH_00768,SYNTH_00785"
SYNTH_00785,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00785,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00786,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00786,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00787,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00787,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00788,texto_duplicado_normalizado,"SYNTH_00744,SYNTH_00788"
SYNTH_00788,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00788,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00789,texto_duplicado_normalizado,"SYNTH_00789,SYNTH_00998"
SYNTH_00789,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00789,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00790,texto_duplicado_normalizado,"SYNTH_00644,SYNTH_00646,SYNTH_00790"
SYNTH_00790,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00790,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00791,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00791,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00792,texto_duplicado_normalizado,"SYNTH_00527,SYNTH_00792"
SYNTH_00792,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00792,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00793,texto_duplicado_normalizado,"SYNTH_00793,SYNTH_00884"
SYNTH_00793,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00793,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00794,texto_duplicado_normalizado,"SYNTH_00794,SYNTH_00978"
SYNTH_00794,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00794,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00795,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00796,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00796,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00797,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00797,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00798,texto_duplicado_normalizado,"SYNTH_00798,SYNTH_01003"
SYNTH_00798,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00798,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00799,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00799,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00800,texto_duplicado_normalizado,"SYNTH_00800,SYNTH_00879"
SYNTH_00800,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00800,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00801,texto_duplicado_normalizado,"SYNTH_00801,SYNTH_00911"
SYNTH_00801,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00801,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00802,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00802,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00803,texto_duplicado_normalizado,"SYNTH_00691,SYNTH_00803"
SYNTH_00803,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00803,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00804,texto_duplicado_normalizado,"SYNTH_00613,SYNTH_00804,SYNTH_00971"
SYNTH_00804,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00805,texto_duplicado_normalizado,"SYNTH_00805,SYNTH_00972"
SYNTH_00805,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00806,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00806,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00807,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00807,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00808,texto_duplicado_normalizado,"SYNTH_00711,SYNTH_00808"
SYNTH_00808,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00808,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00809,texto_duplicado_normalizado,"SYNTH_00675,SYNTH_00809"
SYNTH_00809,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00809,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00810,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00810,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00811,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00811,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00812,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00812,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00813,texto_duplicado_normalizado,"SYNTH_00813,SYNTH_00943"
SYNTH_00813,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00813,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00814,texto_duplicado_normalizado,"SYNTH_00626,SYNTH_00814,SYNTH_00952"
SYNTH_00814,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00815,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00815,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00816,texto_duplicado_normalizado,"SYNTH_00585,SYNTH_00767,SYNTH_00816"
SYNTH_00816,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00817,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00817,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00818,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00818,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00819,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00819,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00820,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00820,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00821,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00821,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00822,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00822,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00823,texto_duplicado_normalizado,"SYNTH_00659,SYNTH_00823"
SYNTH_00823,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00823,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00824,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00824,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00825,texto_duplicado_normalizado,"SYNTH_00825,SYNTH_00976"
SYNTH_00825,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00825,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00826,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00826,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00827,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00827,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00828,texto_duplicado_normalizado,"SYNTH_00828,SYNTH_00903"
SYNTH_00828,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00828,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00829,texto_duplicado_normalizado,"SYNTH_00725,SYNTH_00829"
SYNTH_00829,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00829,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00830,texto_duplicado_normalizado,"SYNTH_00615,SYNTH_00639,SYNTH_00830"
SYNTH_00830,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00830,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00831,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00831,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00832,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00832,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00833,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00833,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00834,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00834,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00835,texto_duplicado_normalizado,"SYNTH_00543,SYNTH_00589,SYNTH_00835,SYNTH_00994"
SYNTH_00835,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00835,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00836,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00836,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00837,texto_duplicado_normalizado,"SYNTH_00724,SYNTH_00837"
SYNTH_00837,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00837,oracion_larga_reutilizada,max_frecuencia=18
SYNTH_00838,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00838,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00839,texto_duplicado_normalizado,"SYNTH_00581,SYNTH_00839"
SYNTH_00839,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00839,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00840,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00840,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00841,texto_duplicado_normalizado,"SYNTH_00662,SYNTH_00841"
SYNTH_00841,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00841,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00842,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00842,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00843,texto_duplicado_normalizado,"SYNTH_00843,SYNTH_00954"
SYNTH_00843,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00843,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00844,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00844,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00845,texto_duplicado_normalizado,"SYNTH_00845,SYNTH_00853"
SYNTH_00845,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00845,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00846,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00846,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00847,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00847,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00848,texto_duplicado_normalizado,"SYNTH_00551,SYNTH_00848"
SYNTH_00848,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00848,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00849,texto_duplicado_normalizado,"SYNTH_00666,SYNTH_00849,SYNTH_01002"
SYNTH_00849,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00849,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00850,texto_duplicado_normalizado,"SYNTH_00850,SYNTH_00944"
SYNTH_00850,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00850,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00851,texto_duplicado_normalizado,"SYNTH_00851,SYNTH_00860,SYNTH_00876,SYNTH_00977"
SYNTH_00851,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00851,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00852,texto_duplicado_normalizado,"SYNTH_00745,SYNTH_00852"
SYNTH_00852,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00852,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00853,texto_duplicado_normalizado,"SYNTH_00845,SYNTH_00853"
SYNTH_00853,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00853,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00854,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00855,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00855,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00856,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00856,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00857,texto_duplicado_normalizado,"SYNTH_00682,SYNTH_00685,SYNTH_00857,SYNTH_00961"
SYNTH_00857,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00857,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00858,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00858,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00859,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00859,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00860,texto_duplicado_normalizado,"SYNTH_00851,SYNTH_00860,SYNTH_00876,SYNTH_00977"
SYNTH_00860,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00860,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00861,texto_duplicado_normalizado,"SYNTH_00655,SYNTH_00861"
SYNTH_00861,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00861,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00862,texto_duplicado_normalizado,"SYNTH_00862,SYNTH_01006,SYNTH_01015"
SYNTH_00862,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00862,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00863,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00863,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00864,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00864,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00865,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00865,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00866,texto_duplicado_normalizado,"SYNTH_00729,SYNTH_00866"
SYNTH_00866,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00866,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00867,texto_duplicado_normalizado,"SYNTH_00867,SYNTH_00874"
SYNTH_00867,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00867,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00868,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00868,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00869,texto_duplicado_normalizado,"SYNTH_00523,SYNTH_00869"
SYNTH_00869,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00869,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00870,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00870,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00871,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00871,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00872,texto_duplicado_normalizado,"SYNTH_00713,SYNTH_00741,SYNTH_00872"
SYNTH_00872,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00872,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00873,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00873,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00874,texto_duplicado_normalizado,"SYNTH_00867,SYNTH_00874"
SYNTH_00874,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00874,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00875,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00875,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00876,texto_duplicado_normalizado,"SYNTH_00851,SYNTH_00860,SYNTH_00876,SYNTH_00977"
SYNTH_00876,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00876,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00877,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00877,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00878,texto_duplicado_normalizado,"SYNTH_00878,SYNTH_00914"
SYNTH_00878,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00878,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00879,texto_duplicado_normalizado,"SYNTH_00800,SYNTH_00879"
SYNTH_00879,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00879,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00880,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00880,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00881,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00881,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00882,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00882,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00883,texto_duplicado_normalizado,"SYNTH_00619,SYNTH_00883"
SYNTH_00883,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00883,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00884,texto_duplicado_normalizado,"SYNTH_00793,SYNTH_00884"
SYNTH_00884,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00884,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00885,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00885,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00886,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00886,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00887,texto_duplicado_normalizado,"SYNTH_00751,SYNTH_00887"
SYNTH_00887,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00887,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00888,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00888,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00889,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00889,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00890,texto_duplicado_normalizado,"SYNTH_00587,SYNTH_00890"
SYNTH_00890,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00890,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00891,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00891,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00892,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00892,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00893,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00893,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00894,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00894,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00895,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00895,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00896,texto_duplicado_normalizado,"SYNTH_00761,SYNTH_00896,SYNTH_00941"
SYNTH_00896,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00896,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00897,texto_duplicado_normalizado,"SYNTH_00719,SYNTH_00897"
SYNTH_00897,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00897,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00898,texto_duplicado_normalizado,"SYNTH_00757,SYNTH_00898"
SYNTH_00898,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00898,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00899,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00899,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00900,texto_duplicado_normalizado,"SYNTH_00652,SYNTH_00743,SYNTH_00900"
SYNTH_00900,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00900,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00901,texto_duplicado_normalizado,"SYNTH_00557,SYNTH_00901"
SYNTH_00901,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00901,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00902,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00902,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00903,texto_duplicado_normalizado,"SYNTH_00828,SYNTH_00903"
SYNTH_00903,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00903,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00904,texto_duplicado_normalizado,"SYNTH_00607,SYNTH_00904"
SYNTH_00904,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00904,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00905,texto_duplicado_normalizado,"SYNTH_00602,SYNTH_00752,SYNTH_00905"
SYNTH_00905,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00905,oracion_larga_reutilizada,max_frecuencia=9
SYNTH_00906,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00906,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00907,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00907,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00908,texto_duplicado_normalizado,"SYNTH_00699,SYNTH_00908,SYNTH_01018"
SYNTH_00908,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00908,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00909,texto_duplicado_normalizado,"SYNTH_00672,SYNTH_00909,SYNTH_00988"
SYNTH_00909,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00909,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00910,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00910,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00911,texto_duplicado_normalizado,"SYNTH_00801,SYNTH_00911"
SYNTH_00911,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00911,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00912,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00912,oracion_larga_reutilizada,max_frecuencia=4
SYNTH_00913,texto_duplicado_normalizado,"SYNTH_00590,SYNTH_00641,SYNTH_00913"
SYNTH_00913,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00913,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00914,texto_duplicado_normalizado,"SYNTH_00878,SYNTH_00914"
SYNTH_00914,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00914,oracion_larga_reutilizada,max_frecuencia=17
SYNTH_00915,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00915,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00916,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00916,oracion_larga_reutilizada,max_frecuencia=6
SYNTH_00917,texto_duplicado_normalizado,"SYNTH_00638,SYNTH_00917"
SYNTH_00917,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00917,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00918,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00918,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00919,texto_duplicado_normalizado,"SYNTH_00919,SYNTH_00970"
SYNTH_00919,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00919,oracion_larga_reutilizada,max_frecuencia=28
SYNTH_00920,texto_duplicado_normalizado,"SYNTH_00920,SYNTH_00995"
SYNTH_00920,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00920,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00921,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00921,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00922,texto_duplicado_normalizado,"SYNTH_00739,SYNTH_00922"
SYNTH_00922,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00922,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00923,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00923,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00924,texto_duplicado_normalizado,"SYNTH_00777,SYNTH_00924"
SYNTH_00924,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00924,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00925,texto_duplicado_normalizado,"SYNTH_00524,SYNTH_00661,SYNTH_00759,SYNTH_00925"
SYNTH_00925,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00925,oracion_larga_reutilizada,max_frecuencia=11
SYNTH_00926,texto_duplicado_normalizado,"SYNTH_00640,SYNTH_00926,SYNTH_00963"
SYNTH_00926,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00926,oracion_larga_reutilizada,max_frecuencia=10
SYNTH_00927,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00927,oracion_larga_reutilizada,max_frecuencia=5
SYNTH_00928,texto_duplicado_normalizado,"SYNTH_00696,SYNTH_00928"
SYNTH_00928,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00928,oracion_larga_reutilizada,max_frecuencia=21
SYNTH_00929,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00929,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00930,texto_duplicado_normalizado,"SYNTH_00697,SYNTH_00772,SYNTH_00930"
SYNTH_00930,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00930,oracion_larga_reutilizada,max_frecuencia=19
SYNTH_00931,texto_duplicado_normalizado,"SYNTH_00667,SYNTH_00931"
SYNTH_00931,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00931,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00932,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00932,oracion_larga_reutilizada,max_frecuencia=2
SYNTH_00933,texto_duplicado_normalizado,"SYNTH_00933,SYNTH_00950"
SYNTH_00933,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00933,oracion_larga_reutilizada,max_frecuencia=14
SYNTH_00934,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00934,oracion_larga_reutilizada,max_frecuencia=25
SYNTH_00935,texto_duplicado_normalizado,"SYNTH_00540,SYNTH_00763,SYNTH_00935"
SYNTH_00935,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00935,oracion_larga_reutilizada,max_frecuencia=13
SYNTH_00936,texto_duplicado_normalizado,"SYNTH_00762,SYNTH_00936"
SYNTH_00936,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00936,oracion_larga_reutilizada,max_frecuencia=7
SYNTH_00937,texto_duplicado_normalizado,"SYNTH_00937,SYNTH_01001"
SYNTH_00937,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00937,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00938,texto_duplicado_normalizado,"SYNTH_00736,SYNTH_00938"
SYNTH_00938,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00938,oracion_larga_reutilizada,max_frecuencia=3
SYNTH_00939,oracion_larga_reutilizada,max_frecuencia=12
SYNTH_00940,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00940,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00941,texto_duplicado_normalizado,"SYNTH_00761,SYNTH_00896,SYNTH_00941"
SYNTH_00941,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00941,oracion_larga_reutilizada,max_frecuencia=8
SYNTH_00942,texto_duplicado_normalizado,"SYNTH_00942,SYNTH_01004"
SYNTH_00942,cita_no_literal_exacta,coincide_sin_caso
SYNTH_00942,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00943,texto_duplicado_normalizado,"SYNTH_00813,SYNTH_00943"
SYNTH_00943,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00943,oracion_larga_reutilizada,max_frecuencia=16
SYNTH_00944,texto_duplicado_normalizado,"SYNTH_00850,SYNTH_00944"
SYNTH_00944,cita_no_literal_exacta,no_es_subcadena_continua
SYNTH_00944,oracion_larga_reutilizada,max_frecuencia=24
SYNTH_00945,texto_duplicado_normalizado,"SYNTH_00756,SYNTH_00945"
SYNTH_00945,cita_no_literal_exacta,no_es_subcadena_continua
