intervencion_id,coleccion,lote,archivo_origen,etiqueta_origen,es_relevante_origen,etiqueta_previa_v3,es_relevante_previa_v3,estado_revision_v3,etiqueta_v3,es_relevante_v3,confianza_revision_v3,sha256_texto,n_caracteres_texto
RPM-2007-11-13:1521:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,82d70bea69a027b132c044b5039f236fa3d9adb507fcbb5b2c30973832bc7a67,1477
RPM-2007-11-13:1556:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,be0f191c921b764f233ff6cffc1c9a587d6395f929bbaef65759efaae80f2684,1039
RPM-2007-12-13:1573:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,47157db0a4c5aaec9daa2e4fb127323ea88e51ba82afe53cc54bfa848ff24672,848
RPM-2007-12-13:1586:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e14cafef8c80873fc5a4e04494dc94baae250830891ea9a02894b7b043fe2eae,329
RPM-2007-12-13:1587:4,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,695c7793fb6fe7410813bd6ceda621e71b32ae2f418d72fd3e3eb95918d214d7,765
RPM-2007-12-13:1591:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,71e53d8cea92dd72ff55312e327e4570145500b7b330356940e7e033239a06ac,137
RPM-2007-12-13:1609:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,c7bc97607b68d5aed03024cb0ae77d9bfe0faa094c9a00e7b6a7d57a779a3eca,1717
RPM-2008-01-10:1633:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,99afbf468fa55e334c944ca666d531e07c6e583e716d5ed51ebfa5d3b3a54ae4,1432
RPM-2008-01-10:1633:4,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,8f667c2adae7d1103312b96992e64d8100065e70009cbe2e94b406c0cd75c981,1706
RPM-2008-01-10:1634:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,486a659b5e38c2c7db29b5e0fbce61b8036954eca1ae611ac3812a737ebe74f2,4147
RPM-2008-01-10:1642:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,7932ce11ab0beffccf13137bcd6cde5c458686759a01c984a380d1eb2660f301,83
RPM-2008-02-07:1668:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,d056fb199a73ae9d3f090e212a66846b535fd82a8b2114db2c0c15dcd33fe0e1,74
RPM-2008-03-13:1694:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,69e6dbf93ca31489b1c2deec28ab4f3cc45d2ca7999912857c04d422903d0029,5910
RPM-2008-03-13:1718:6,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2c2a70ff5128e4320ee2743a1f27076c7b7b4a31c39b7af074f4a6966e3c145c,644
RPM-2008-03-13:1738:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0c48093155a4e9f0f730a2ad59f9a42713adeeb67513435aa77b2ef5ac3914d8,567
RPM-2008-04-10:1752:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c89f5fc71ba71afa662f52d85d1b11679b810e0da63ab950ab7ddda335834b3a,434
RPM-2008-04-10:1767:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2bf2bc3ff235f2486b7a89a14ca3e75db88ff70b3a69922e8dbfba5df3fd6df1,202
RPM-2008-04-10:1776:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,22af8c2dc49b83540ec56db0d0c05119568d9165cfad8da7cc4243275cb4c795,6186
RPM-2008-06-10:1881:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1c0c17ea95ae95cb790466eaf36be790ce250f9bf354f93645abbda3bd19a7c1,177
RPM-2008-06-10:1884:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,32b40e62f1f627f75cb43f0ee94d64c40c267b5e0e6e852a5ca23ef6a2003dc2,1071
RPM-2008-06-10:1891:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6bf33262ef526210a9c02f0f61f22152ec7ea30223a111d2e7828e4e2582ab96,779
RPM-2008-06-10:1912:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,4cf2b61168f39cb1f25bb0eea6228b940d5020f12f803b58dc524827646a7f88,2280
RPM-2008-07-10:1923:5,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a1827a3575446accd59a67c7edd11304dad0ef3d1632657810119d9f863d6f53,88
RPM-2008-07-10:1930:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,93dc8c5015e67d8ea82c5595e0e31082b9bce96d12ce5b22eed03bac89e1de7b,74
RPM-2008-07-10:1946:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,375a3b9e10b40015d18056c44344a98f3bc1b0cf744c63fab0c52ccc29934b74,417
RPM-2008-07-10:1947:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,71e9015ad5450043f8ffd4d37db4eb0e6160a77b86bf2fbb168286a8bc1fb8b1,337
RPM-2008-07-10:1965:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,f59fd17742397342e64a7e421d6cf1496bdd8c009852486e7c9f76ef2f8af11b,8199
RPM-2008-07-10:1971:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,b9c1cd1a8c5f3f5d9590ccfa3c7c519cb91a737ba32ca961f01af8ea88d59b56,6930
RPM-2008-08-14:2012:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,71c340b2be50ad93fcf9f93ef3eee19e9896160b09488ca30999266bcaab3846,184
RPM-2008-09-04:2061:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,042d3419625d1620d4103ad59cfa7bfe0a36a0c74078ea571a3bb75756477b51,349
RPM-2008-09-04:2085:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,c71ed588c9874b01702c3eb829686a1acc1fc8ae2c2572093457d5a3a967e34e,298
RPM-2008-09-04:2092:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,07135064596927ff7ab6a34cb1a9487cca0216fa19ce3c1c0a31c42dfacf7535,6475
RPM-2008-09-04:2096:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,5426b7817481cafd6caa818c16d5bce787d9ffbd8df8ec7213acf758576cc3a9,3497
RPM-2008-10-09:2107:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,20d8ea4de45561023918ba60663c5adeab2eb481e9bd6646ccf70717c3b595dc,1452
RPM-2008-10-09:2112:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,69570b1f0f5f0501d9e9bd5bc388799c57a2b9df6f7e229efaa34f2cb6030aa8,988
RPM-2008-11-13:2151:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,baddba496845619e0f6ebcfa1a06315007ed39d074df86d0938fde1c1aec7dd7,489
RPM-2008-11-13:2166:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,0f49f973a304a72b94956c15bb1feaeaa94c2d64307f29a548d99cf4e60f4bcf,7297
RPM-2008-12-11:2199:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,1a7e0818fcaab0b7d4d905f2464f5793f9b5ff07e57f51c14780bbc6b002ae6a,2338
RPM-2008-12-11:2241:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,15aa57dce688a6c12ee4f33daa39059c981747c943b619d1900a929b3d820fa5,2686
RPM-2008-12-11:2243:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,0d5a90cd3798287fb59940ecb244af7f092f2841f1fe025a293d0a5e8601adfb,7623
RPM-2008-12-11:2254:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,dovish,1,alta,6e1fa93499875cf2012c3e88a6b29224cc25d2080a4daa2276def787d07a7232,1756
RPM-2009-01-08:2258:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,3ad696591941c64185aa87d4d8b1dc8211fb70b5f2d1b9f3899a3f8687431b7d,1277
RPM-2009-01-08:2281:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,964fd973eefdbd1b74ec85416f15806c02b77013f00f912c354686c868061e35,566
RPM-2009-01-08:2293:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,9bd7b7b874782e73a6d14a1792ff69d99a3f57082cd51a6e295271dae4c6fa09,75
RPM-2009-01-08:2293:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,8fe215c0fc5da8effd69142614e2ecc5ca4d1ec84be69542b6fae7612ef34e49,6010
RPM-2009-01-08:2295:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,11a616e1c5c31d909210081bce5af61df1289d7c246f86e80e18fd46f939fa96,6386
RPM-2009-01-08:2296:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,f0528ba9681f34b0b18dcb2ccc4b8c92c16e3b3a892ccc8a38af5e69d7bf731a,4452
RPM-2009-01-08:2297:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,6598cc66fe4519a0785d8d0f30c518c86e97bd1931039c01c8ea299a522c278b,480
RPM-2009-02-12:2318:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0604ed760e8fef8ad60febe4d8c9703c60ed022f5ed8cd086de2deda93a29bbd,395
RPM-2009-02-12:2333:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,5f58432152f96485849c0a033fd2aa84af4bf348a64d8707b2e84bb20e509e09,4154
RPM-2009-03-12:2407:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c371d519ab744606dc1c6e84f967299788eda3d2589b77b0787ac5fe5e04cc3f,430
RPM-2009-04-09:2445:4,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,34451706a91d8f53c644a85846e9374e55fa2d968ddd791778d292738ddf7448,1213
RPM-2009-04-09:2447:5,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,611a4573e16e0e9bccdf22fa4e69be7ac28a512a1d5716d2a859c5caaf49c01a,203
RPM-2009-04-09:2455:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,f148c3fc56741357330e8d553aee130aec3d7abfec045a02427bbe8f2ad8cb3f,373
RPM-2009-04-09:2471:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d49aeeb718eaad73c4be2720114d134b57226076346985ff885d50b4888a8bf8,682
RPM-2009-04-09:2478:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0fabe7b31e0f620551c049e170881634b224d279d0684f79ef91a23071016789,2611
RPM-2009-04-09:2490:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,31b13deaf71b2ad4bbb745f0725b098cd4386a7dac0716a2c57fe299727dcb3a,5122
RPM-2009-05-07:2509:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,098881be6736911ebc5bc97c864c6aef691baf18ad09d7e897e75760349351bc,1326
RPM-2009-05-07:2537:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,44fc1392ab5de63d0e42254c100342c9353746c7a610e39770521879b5e21bcb,258
RPM-2009-05-07:2544:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,57c56f9a5bd84d6845e70c81bd578e1b1c187a3c8934c4155eea33660fea3ffd,5905
RPM-2009-06-16:2566:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,0a3e5620a559e46036d24043f33e222800a6a7d7fc4b8c2637b58c1853376306,639
RPM-2009-06-16:2575:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2af11402f23bdc58a7cb29bb9760189faa656e74d13c7be00427ee9712403917,977
RPM-2009-07-09:2607:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,19d0823c4b9da8042c93cfe898aa3bac3e3d2f5d7c3266cc6439730b4f713cf0,568
RPM-2009-07-09:2650:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,75a461abe8b465abceb111cf584236518dac38ae6991cec9895fcd0a4f2cddf7,7534
RPM-2009-08-13:2662:4,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,36279f381e1c9a0470b886ab9dd766cfa99a55e999f2acc9288ddd084f5c8ece,770
RPM-2009-08-13:2674:4,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,74ad4dae9eb8b8ae589b066e7efdf90e1e5f2f1d82c376cd06b328a42162d3d6,386
RPM-2009-08-13:2679:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a8e78f09bd839fe70b3051ead0a0fde56e9990e1ce5a31e46da87e62fc27804a,248
RPM-2009-08-13:2682:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,dovish,1,alta,60916d90da7c0f5d6ed898def2b887219f82e7388754f5ff1e3ab4c940cb866e,5114
RPM-2009-09-08:2705:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,50fb997dffcec62c9d0c0023689af095af75701c090f27951a5513b3781301f6,664
RPM-2009-09-08:2708:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,dovish,1,alta,3409f7ab29e49e35f2457500bd221ce4733b671f93647ea4420f43379cb7e6c0,6093
RPM-2009-10-13:2717:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,231ee8df1f21c6030210382dfeced2331ab112c430b5ed3f82107729b8b47a9d,2297
RPM-2009-11-12:2772:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,4805ad4df2ecfb83c102fbbb235e2d8d9140d9ae0a257ac66513e3d3ceee1ecd,381
RPM-2009-12-15:2826:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7658e6ce0e2d33e5a80b1ec25f194fb224fe01be8a1de1cbcd7ccf030f646340,119
RPM-2009-12-15:2833:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,dovish,1,alta,a9b15af0d3cefd14988060770375801c582a6e9978263a7979a73e8f780a69ab,3505
RPM-2009-12-15:2838:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,hawkish,1,alta,11a7ec4081234b7a5f6dc253c4054f717d1ec3649965f87ff251976efcad68e9,2325
RPM-2010-01-14:2846:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,e7a2605917ed225c1f70114b65995144fbee09afc47b0720071b3284290c19d3,718
RPM-2010-01-14:2848:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,d95b50edce6569c93b1b1b0837e250c0bd2413ac72b8c7aa2fcae734aca58a67,139
RPM-2010-01-14:2858:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,57eee25dfb9a99ee51cf9528d27e4db7f7077249c3e02f837f442a5d6c2e586f,2789
RPM-2010-01-14:2880:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,70aa225ddfcaec88468490a4946ea095baf1990d5902750142e0496c083f3719,1007
RPM-2010-02-11:2891:5,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bcbbd3ba6717745987068ed01da2585124749a85ef771508689303e677776933,242
RPM-2010-02-11:2903:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,eeec3e0e119ab2c37b8f37725949ed18966b8b3f9f9e0b89f1e6fa534efae265,412
RPM-2010-02-11:2905:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b62bd7514d093abcd57a21e97496ed503f013ab1d891770824057218de2ad008,497
RPM-2010-03-18:2971:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2e9292ecbf97a61ed3e6b083833e5db32d4f42f95a5b0c0803af59e44d3a7b51,5377
RPM-2010-03-18:2981:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,30e04ec2e396dbd7bfc2453fc54b2bd2a7a9e1c042290230d1616fe22999eb92,1089
RPM-2010-03-18:3011:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bb4c4ef0c96b089d07ace109028f1593fb6ba7a0c92e13db56629e7ea479ba39,3156
RPM-2010-03-18:3018:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,dovish,1,dovish,1,revisado,neutral,1,alta,2dcab36278af676e7466fe703786dc4fce09e9b0a74ff2f00bb7a473ac47b64f,5049
RPM-2010-04-15:3029:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,ec132febc228e6d80877e6acf6c1177ef2a4bcfe23596367810cde9202e19a5f,2235
RPM-2010-04-15:3057:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,8761a5449359b9f7121a4720220cc0107ee6c65d3adee5f0039312167001fd34,619
RPM-2010-04-15:3067:3,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,cdcfa63a57676d45b28db137128fb8e3369a2519fd6a4038624025b5795d1537,248
RPM-2010-05-13:3082:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,bb51f0b918c4b68231f437eadd3582747cb2059a7f735223e7a28d94ca74ce4d,7983
RPM-2010-05-13:3092:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,459925186d6a316ba983ac97006c5d94bbce9e187d50da1a70554b30ff8a3325,1272
RPM-2010-05-13:3102:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,82869b0c9cae134c289c2c2b6440c7a0b6e0bae136e7d386d7aa28390cf539b1,851
RPM-2010-05-13:3110:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,a500712a8c8f716ca45ef2b804a8b68aab7f2d288514197ab822594ba6e116a7,417
RPM-2010-05-13:3120:2,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,hawkish,1,alta,33359fca02523b08191b993342bb94efea5bb0364e1045e520c97b1e54b7928d,6723
RPM-2010-06-15:3155:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,7b7ce986620569a9d22dee2329a93793974dcca72267470c39f2b85417319c52,4648
RPM-2010-06-15:3190:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,2bde1c6964c880f6225f5f8d1857536da0b491186d4da7b4510bfb8993bb2c2f,578
RPM-2010-06-15:3206:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,5f2d059753286647d1a3f5ddbb8cfbdeddb10fb645b3ec54749e017a7b14215b,83
RPM-2010-07-15:3261:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,c23806d3859d3928e7831257b181af1aa3ffa86a0f57baa0a450b6442c65169e,3957
RPM-2010-07-15:3263:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,0,neutral,0,revisado,neutral,0,alta,a30031d1367083b255a0a4d5cf0385c469fad5ce9c7df550706a3c93f81dc610,105
RPM-2010-08-12:3335:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,hawkish,1,hawkish,1,revisado,hawkish,1,alta,8a6e9686200017f09e6149a53b1988192c1c9b77c31b78b4cc73da98e741d2e3,2204
RPM-2010-09-16:3366:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,a993b45fc8db2e689409a74ba7b9c785f10e3dff1c0176fb1032151fb74ec404,1980
RPM-2010-09-16:3377:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,b76edc55f44ac35b776908097d5e8e00d54fbef2b1c2e608b917ae72158d3076,113
RPM-2010-09-16:3388:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,05010caf2f143f842597b76414c945c79b04e737487a65453a74b51548f3d41e,113
RPM-2010-09-16:3420:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,d15dd3e9a655381745d676218b1272137da14300b9395c3130d6f914466b2fa9,165
RPM-2010-10-14:3441:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,05a0c4e7522b50e43752a37f37db06fecc789dce74ff14d85be00c3f52b94aea,144
RPM-2010-10-14:3455:1,humana_v2,gold_humano_306,data/evaluacion/tfidf_gold_v1/comparacion_gold.csv,neutral,1,neutral,1,revisado,neutral,1,alta,6d80edb946c1f5cf60986b48e311c4f4bb31884d24e1caaca777155be835b833,2578
