intervencion_id,meeting_id,fold,etiqueta_v2,pred_a,pred_tfidf,pred_beto,pred_b_tfidf,pred_b_beto,prob_b_hawkish,prob_b_dovish,prob_b_neutral,error_tfidf,error_beto,ambiguo_hd_conocido,n_segmentos_declarados
RPM-2009-08-13:2680:3,RPM-2009-08-13,3,neutral,0,neutral,neutral,neutral,neutral,0.007031214889138937,0.04129954054951668,0.9516692161560059,correcto,correcto,0,1
RPM-2009-08-13:2681:1,RPM-2009-08-13,3,dovish,1,dovish,dovish,dovish,dovish,0.16042496263980865,0.6321855783462524,0.20738951861858368,correcto,correcto,0,5
RPM-2009-08-13:2688:1,RPM-2009-08-13,3,dovish,1,dovish,hawkish,dovish,hawkish,0.7184350490570068,0.2670760154724121,0.014488967135548592,correcto,inversion_hd,0,1
RPM-2009-09-08:2689:1,RPM-2009-09-08,1,neutral,0,neutral,neutral,neutral,neutral,0.026424938812851906,0.09106425940990448,0.8825108408927917,correcto,correcto,0,1
RPM-2009-09-08:2699:4,RPM-2009-09-08,1,neutral,1,neutral,neutral,neutral,neutral,0.0014387457631528378,0.006646671798080206,0.9919146299362183,correcto,correcto,0,1
RPM-2009-09-08:2705:7,RPM-2009-09-08,1,neutral,0,neutral,neutral,neutral,neutral,0.05750572308897972,0.1497824639081955,0.7927117943763733,correcto,correcto,0,1
RPM-2009-09-08:2706:1,RPM-2009-09-08,1,neutral,0,neutral,neutral,neutral,neutral,0.015622464939951897,0.09192673116922379,0.892450749874115,correcto,correcto,0,1
RPM-2009-09-08:2711:2,RPM-2009-09-08,1,dovish,1,dovish,dovish,dovish,dovish,0.24797460436820984,0.7344209551811218,0.017604494467377663,correcto,correcto,0,1
RPM-2009-10-13:2714:1,RPM-2009-10-13,2,neutral,0,neutral,neutral,neutral,neutral,0.04038303717970848,0.13912363350391388,0.8204934000968933,correcto,correcto,0,1
RPM-2009-10-13:2715:1,RPM-2009-10-13,2,neutral,0,neutral,neutral,neutral,neutral,0.0016635399078950286,0.00454408023506403,0.9937923550605774,correcto,correcto,0,1
RPM-2009-10-13:2718:1,RPM-2009-10-13,2,neutral,1,neutral,neutral,neutral,neutral,0.001325111137703061,0.002302807755768299,0.9963721036911011,correcto,correcto,0,1
RPM-2009-10-13:2725:5,RPM-2009-10-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0012859535636380315,0.00294563383795321,0.9957684278488159,correcto,correcto,0,1
RPM-2009-10-13:2726:2,RPM-2009-10-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0021882690489292145,0.007106726057827473,0.9907049536705017,correcto,correcto,0,1
RPM-2009-10-13:2728:1,RPM-2009-10-13,2,neutral,0,neutral,neutral,neutral,neutral,0.003368769772350788,0.009320633485913277,0.9873106479644775,correcto,correcto,0,1
RPM-2009-10-13:2729:1,RPM-2009-10-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0013371125096455216,0.0036410598549991846,0.9950218200683594,correcto,correcto,0,1
RPM-2009-10-13:2734:2,RPM-2009-10-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0012329727178439498,0.002303740242496133,0.9964632391929626,correcto,correcto,0,1
RPM-2009-10-13:2742:1,RPM-2009-10-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0012773772468790412,0.002384762279689312,0.996337890625,correcto,correcto,0,1
RPM-2009-10-13:2747:1,RPM-2009-10-13,2,neutral,0,neutral,neutral,neutral,neutral,0.006973917596042156,0.030132437124848366,0.9628936052322388,correcto,correcto,0,1
RPM-2009-10-13:2757:2,RPM-2009-10-13,2,dovish,1,dovish,dovish,dovish,dovish,0.1977907419204712,0.7628795504570007,0.03932978957891464,correcto,correcto,0,1
RPM-2009-10-13:2758:1,RPM-2009-10-13,2,dovish,1,hawkish,dovish,hawkish,dovish,0.40022626519203186,0.589796245098114,0.009977483190596104,inversion_hd,correcto,0,1
RPM-2009-12-15:2809:1,RPM-2009-12-15,2,neutral,1,neutral,neutral,neutral,neutral,0.0013598176883533597,0.002683155005797744,0.99595707654953,correcto,correcto,0,1
RPM-2009-12-15:2821:1,RPM-2009-12-15,2,neutral,1,neutral,neutral,neutral,neutral,0.0014872181927785277,0.0030257608741521835,0.9954870343208313,correcto,correcto,0,1
RPM-2009-12-15:2823:2,RPM-2009-12-15,2,neutral,1,neutral,neutral,neutral,neutral,0.001493929885327816,0.004025822971016169,0.9944802522659302,correcto,correcto,0,1
RPM-2009-12-15:2828:1,RPM-2009-12-15,2,neutral,1,neutral,neutral,neutral,neutral,0.006085856817662716,0.03076108545064926,0.9631530046463013,correcto,correcto,0,1
RPM-2009-12-15:2829:1,RPM-2009-12-15,2,neutral,1,neutral,neutral,neutral,neutral,0.01305752620100975,0.026867669075727463,0.9600747227668762,correcto,correcto,0,1
RPM-2010-02-11:2897:1,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.002497599460184574,0.005028273910284042,0.9924741387367249,correcto,correcto,0,1
RPM-2010-02-11:2911:2,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.00389575632289052,0.009363798424601555,0.9867404103279114,correcto,correcto,0,1
RPM-2010-02-11:2915:1,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.001979800872504711,0.003408994758501649,0.9946111440658569,correcto,correcto,0,1
RPM-2010-02-11:2915:4,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.0028474684804677963,0.008202957920730114,0.9889496564865112,correcto,correcto,0,1
RPM-2010-02-11:2918:2,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.0020582410506904125,0.0037081774789839983,0.9942335486412048,correcto,correcto,0,1
RPM-2010-02-11:2931:3,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.001848431071266532,0.0033149723894894123,0.994836688041687,correcto,correcto,0,1
RPM-2010-02-11:2932:1,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.0031616869382560253,0.00897024292498827,0.987868070602417,correcto,correcto,0,1
RPM-2010-02-11:2933:1,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.005634377710521221,0.01807837374508381,0.9762871861457825,correcto,correcto,0,2
RPM-2010-02-11:2943:1,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.0019647651351988316,0.003247577929869294,0.9947876930236816,correcto,correcto,0,1
RPM-2010-02-11:2947:4,RPM-2010-02-11,5,neutral,1,neutral,neutral,neutral,neutral,0.0020131878554821014,0.003578056814149022,0.9944086670875549,correcto,correcto,0,1
RPM-2010-02-11:2957:3,RPM-2010-02-11,5,neutral,0,neutral,neutral,neutral,neutral,0.007926522754132748,0.032614607363939285,0.9594588279724121,correcto,correcto,0,1
RPM-2010-02-11:2958:2,RPM-2010-02-11,5,neutral,0,neutral,neutral,neutral,neutral,0.01079763937741518,0.03984338045120239,0.9493589401245117,correcto,correcto,0,1
RPM-2010-02-11:2962:2,RPM-2010-02-11,5,neutral,0,neutral,neutral,neutral,neutral,0.006395556498318911,0.020711008459329605,0.9728934168815613,correcto,correcto,0,1
RPM-2010-04-15:3042:1,RPM-2010-04-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0017481702379882336,0.0031538130715489388,0.9950980544090271,correcto,correcto,0,1
RPM-2010-04-15:3044:3,RPM-2010-04-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0021197893656790257,0.0033036607783287764,0.9945765733718872,correcto,correcto,0,1
RPM-2010-04-15:3051:4,RPM-2010-04-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0027784735430032015,0.006590069271624088,0.9906314611434937,correcto,correcto,0,1
RPM-2010-04-15:3063:2,RPM-2010-04-15,5,neutral,1,neutral,neutral,neutral,neutral,0.004855089355260134,0.013714386150240898,0.9814305901527405,correcto,correcto,0,2
RPM-2010-04-15:3065:1,RPM-2010-04-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0017283293418586254,0.004461357835680246,0.99381023645401,correcto,correcto,0,1
RPM-2010-04-15:3076:1,RPM-2010-04-15,5,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.6957948803901672,0.2820706069469452,0.022134477272629738,correcto,correcto,0,2
RPM-2010-06-15:3132:2,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0009830871131271124,0.0026320405304431915,0.996384859085083,correcto,correcto,0,1
RPM-2010-06-15:3134:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0008523321594111621,0.002345727989450097,0.9968018531799316,correcto,correcto,0,1
RPM-2010-06-15:3135:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0011809583520516753,0.003097206586971879,0.9957218170166016,correcto,correcto,0,1
RPM-2010-06-15:3137:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0008239331073127687,0.0026758951134979725,0.9965001344680786,correcto,correcto,0,1
RPM-2010-06-15:3147:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0011051858309656382,0.003683715593069792,0.9952110648155212,correcto,correcto,0,1
RPM-2010-06-15:3151:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0009255624609068036,0.0025688980240374804,0.996505618095398,correcto,correcto,0,1
RPM-2010-06-15:3166:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0009812272619456053,0.0022418496664613485,0.9967768788337708,correcto,correcto,0,1
RPM-2010-06-15:3188:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0009107818477787077,0.0023900007363408804,0.9966992735862732,correcto,correcto,0,1
RPM-2010-06-15:3192:1,RPM-2010-06-15,3,neutral,1,neutral,neutral,neutral,neutral,0.0009914330439642072,0.002949135610833764,0.9960594177246094,correcto,correcto,0,1
RPM-2010-06-15:3199:1,RPM-2010-06-15,3,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.72269207239151,0.23296985030174255,0.04433802515268326,correcto,correcto,0,3
RPM-2010-08-12:3281:1,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0012069534277543426,0.005688462406396866,0.9931045174598694,correcto,correcto,0,1
RPM-2010-08-12:3286:3,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0015457008266821504,0.012054582126438618,0.98639976978302,correcto,correcto,0,1
RPM-2010-08-12:3302:1,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0011412163730710745,0.0030263718217611313,0.9958325028419495,correcto,correcto,0,1
RPM-2010-08-12:3303:3,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0011418884387239814,0.003601980395615101,0.9952560067176819,correcto,correcto,0,1
RPM-2010-08-12:3306:1,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0014118388062343001,0.004027377348393202,0.9945607781410217,correcto,correcto,0,1
RPM-2010-08-12:3308:2,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.0011435203487053514,0.0027730034198611975,0.9960834980010986,correcto,correcto,0,1
RPM-2010-08-12:3310:4,RPM-2010-08-12,1,neutral,1,neutral,neutral,neutral,neutral,0.000869686424266547,0.0029437921475619078,0.9961865544319153,correcto,correcto,0,1
RPM-2010-08-12:3337:1,RPM-2010-08-12,1,hawkish,1,neutral,neutral,neutral,neutral,0.01768425665795803,0.41732028126716614,0.564995527267456,hd_a_n,hd_a_n,0,3
RPM-2010-09-16:3345:1,RPM-2010-09-16,2,neutral,0,neutral,neutral,neutral,neutral,0.038105309009552,0.07274934649467468,0.8891453742980957,correcto,correcto,0,1
RPM-2010-09-16:3346:1,RPM-2010-09-16,2,neutral,0,neutral,neutral,neutral,neutral,0.008580666966736317,0.03402247279882431,0.9573968648910522,correcto,correcto,0,1
RPM-2010-09-16:3354:3,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.0014186358312144876,0.0025559100322425365,0.9960254430770874,correcto,correcto,0,1
RPM-2010-09-16:3372:1,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.001477606245316565,0.003249768167734146,0.9952725768089294,correcto,correcto,0,1
RPM-2010-09-16:3374:1,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.0014740804908797145,0.0029752166010439396,0.9955507516860962,correcto,correcto,0,1
RPM-2010-09-16:3388:2,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.001982893329113722,0.004026074428111315,0.9939910769462585,correcto,correcto,0,1
RPM-2010-09-16:3389:1,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.0012301112292334437,0.0031998837366700172,0.9955700039863586,correcto,correcto,0,1
RPM-2010-09-16:3395:4,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.001261190278455615,0.002524477895349264,0.9962143301963806,correcto,correcto,0,1
RPM-2010-09-16:3409:2,RPM-2010-09-16,2,neutral,1,neutral,neutral,neutral,neutral,0.001310124876908958,0.002481249626725912,0.996208667755127,correcto,correcto,0,1
RPM-2010-09-16:3422:1,RPM-2010-09-16,2,neutral,0,neutral,neutral,neutral,neutral,0.0064057232812047005,0.021434839814901352,0.9721593856811523,correcto,correcto,0,1
RPM-2010-10-14:3434:3,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.0017113799694925547,0.0025362689048051834,0.9957523345947266,correcto,correcto,0,1
RPM-2010-10-14:3435:1,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.0016470993869006634,0.0032081063836812973,0.995144784450531,correcto,correcto,0,1
RPM-2010-10-14:3439:3,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.0033249787520617247,0.012876313179731369,0.9837987422943115,correcto,correcto,0,1
RPM-2010-10-14:3449:4,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.003426499664783478,0.010533281601965427,0.9860403537750244,correcto,correcto,0,1
RPM-2010-10-14:3467:1,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.0018623393261805177,0.003167936811223626,0.9949697852134705,correcto,correcto,0,1
RPM-2010-10-14:3476:2,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.002329271286725998,0.006373186595737934,0.9912974834442139,correcto,correcto,0,1
RPM-2010-10-14:3476:3,RPM-2010-10-14,5,neutral,1,neutral,neutral,neutral,neutral,0.33694103360176086,0.10926222801208496,0.5537967085838318,correcto,correcto,0,2
RPM-2010-10-14:3476:5,RPM-2010-10-14,5,neutral,0,neutral,neutral,neutral,neutral,0.18656805157661438,0.23756097257137299,0.575870931148529,correcto,correcto,0,1
RPM-2010-10-14:3491:1,RPM-2010-10-14,5,hawkish,1,dovish,hawkish,dovish,hawkish,0.7819017767906189,0.16489119827747345,0.053207024931907654,inversion_hd,correcto,0,2
RPM-2010-10-14:3492:1,RPM-2010-10-14,5,hawkish,1,hawkish,hawkish,hawkish,hawkish,0.732257068157196,0.25478655099868774,0.012956395745277405,correcto,correcto,0,1
RPM-2010-10-14:3493:1,RPM-2010-10-14,5,neutral,0,neutral,neutral,neutral,neutral,0.38488534092903137,0.20340348780155182,0.41171109676361084,correcto,correcto,0,1
RPM-2011-01-13:3651:1,RPM-2011-01-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0016165559645742178,0.00529309269040823,0.9930903315544128,correcto,correcto,0,1
RPM-2011-01-13:3656:3,RPM-2011-01-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0014516555238515139,0.002740129828453064,0.9958081245422363,correcto,correcto,0,1
RPM-2011-01-13:3659:1,RPM-2011-01-13,2,neutral,0,neutral,neutral,neutral,neutral,0.0016451789997518063,0.0029017983470112085,0.9954530000686646,correcto,correcto,0,1
RPM-2011-01-13:3672:1,RPM-2011-01-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0014912700280547142,0.00280381110496819,0.9957048296928406,correcto,correcto,0,1
RPM-2011-01-13:3695:1,RPM-2011-01-13,2,neutral,1,neutral,neutral,neutral,neutral,0.003072701394557953,0.006017047446221113,0.9909102320671082,correcto,correcto,0,1
RPM-2011-01-13:3698:1,RPM-2011-01-13,2,neutral,1,neutral,neutral,neutral,neutral,0.0015501797897741199,0.004053320270031691,0.9943965673446655,correcto,correcto,0,1
RPM-2011-01-13:3717:1,RPM-2011-01-13,2,neutral,0,neutral,neutral,neutral,neutral,0.3578788936138153,0.14394240081310272,0.4981786906719208,correcto,correcto,0,1
RPM-2011-08-18:4216:1,RPM-2011-08-18,3,neutral,0,neutral,neutral,neutral,neutral,0.00627569854259491,0.02278863824903965,0.9709357023239136,correcto,correcto,0,1
RPM-2011-08-18:4224:2,RPM-2011-08-18,3,neutral,1,neutral,neutral,neutral,neutral,0.0010649641044437885,0.0028297672979533672,0.9961052536964417,correcto,correcto,0,1
RPM-2011-08-18:4234:2,RPM-2011-08-18,3,neutral,1,neutral,neutral,neutral,neutral,0.0009236192563548684,0.002360603306442499,0.9967159032821655,correcto,correcto,0,1
RPM-2011-08-18:4252:2,RPM-2011-08-18,3,neutral,1,neutral,neutral,neutral,neutral,0.0009313670452684164,0.0026675667613744736,0.9964010715484619,correcto,correcto,0,1
RPM-2011-08-18:4263:1,RPM-2011-08-18,3,neutral,1,neutral,neutral,neutral,neutral,0.0008531316416338086,0.0019535995088517666,0.9971932768821716,correcto,correcto,0,1
RPM-2011-08-18:4267:2,RPM-2011-08-18,3,neutral,0,neutral,neutral,neutral,neutral,0.0619867667555809,0.11295352876186371,0.825059711933136,correcto,correcto,0,1
RPM-2011-08-18:4267:3,RPM-2011-08-18,3,neutral,0,neutral,neutral,neutral,neutral,0.006908877287060022,0.03928409516811371,0.9538070559501648,correcto,correcto,0,1
RPM-2011-08-18:4272:1,RPM-2011-08-18,3,dovish,1,hawkish,neutral,hawkish,neutral,0.08419366180896759,0.3913986086845398,0.524407684803009,inversion_hd,hd_a_n,0,4
RPM-2011-08-18:4280:1,RPM-2011-08-18,3,neutral,1,hawkish,hawkish,hawkish,hawkish,0.490161269903183,0.452958345413208,0.05688037723302841,n_a_hd,n_a_hd,0,1
RPM-2011-09-15:4314:2,RPM-2011-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0021677003242075443,0.004246045835316181,0.9935863614082336,correcto,correcto,0,1
RPM-2011-09-15:4319:1,RPM-2011-09-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0024496109690517187,0.009393462911248207,0.9881569743156433,correcto,correcto,0,1
RPM-2011-09-15:4329:1,RPM-2011-09-15,5,dovish,1,dovish,dovish,dovish,dovish,0.431586891412735,0.5310593247413635,0.0373537540435791,correcto,correcto,0,2
RPM-2011-09-15:4332:1,RPM-2011-09-15,5,dovish,1,dovish,hawkish,dovish,hawkish,0.6476390361785889,0.3299507796764374,0.022410189732909203,correcto,inversion_hd,0,2
RPM-2011-09-15:4333:1,RPM-2011-09-15,5,dovish,1,neutral,dovish,neutral,dovish,0.054451365023851395,0.4936036169528961,0.45194506645202637,hd_a_n,correcto,0,1
RPM-2011-11-15:4410:1,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.001937459222972393,0.0036452957428991795,0.9944171905517578,correcto,correcto,0,1
RPM-2011-11-15:4413:2,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0020175911486148834,0.005273614544421434,0.9927088022232056,correcto,correcto,0,1
RPM-2011-11-15:4419:1,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.002208360005170107,0.0035583777353167534,0.9942331910133362,correcto,correcto,0,1
RPM-2011-11-15:4420:1,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.001960025168955326,0.003670264733955264,0.9943696856498718,correcto,correcto,0,1
RPM-2011-11-15:4428:1,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0033307091798633337,0.014158288948237896,0.9825111031532288,correcto,correcto,0,1
RPM-2011-11-15:4433:2,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0019625111017376184,0.003148982534185052,0.9948886036872864,correcto,correcto,0,1
RPM-2011-11-15:4433:3,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0021799353417009115,0.007261584512889385,0.9905585050582886,correcto,correcto,0,1
RPM-2011-11-15:4434:1,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0017102650599554181,0.003069276688620448,0.9952203631401062,correcto,correcto,0,1
RPM-2011-11-15:4437:3,RPM-2011-11-15,5,neutral,1,neutral,neutral,neutral,neutral,0.0018672810401767492,0.003153660101816058,0.9949790835380554,correcto,correcto,0,1
RPM-2011-11-15:4438:1,RPM-2011-11-15,5,neutral,0,neutral,neutral,neutral,neutral,0.003023929428309202,0.007770346477627754,0.9892057180404663,correcto,correcto,0,1
RPM-2011-11-15:4444:3,RPM-2011-11-15,5,neutral,0,neutral,neutral,neutral,neutral,0.0024393319617956877,0.0034733687061816454,0.9940873384475708,correcto,correcto,0,1
RPM-2011-11-15:4456:2,RPM-2011-11-15,5,neutral,0,neutral,neutral,neutral,neutral,0.007509819697588682,0.022155437618494034,0.9703347682952881,correcto,correcto,0,1
RPM-2012-01-12:4520:1,RPM-2012-01-12,4,neutral,0,neutral,neutral,neutral,neutral,0.001720502390526235,0.003988960292190313,0.9942905902862549,correcto,correcto,0,1
RPM-2012-01-12:4525:1,RPM-2012-01-12,4,neutral,1,neutral,neutral,neutral,neutral,0.010153419338166714,0.0529073029756546,0.9369392395019531,correcto,correcto,0,1
RPM-2012-01-12:4528:1,RPM-2012-01-12,4,neutral,1,neutral,neutral,neutral,neutral,0.0018836362287402153,0.0037328556645661592,0.9943835735321045,correcto,correcto,0,1
RPM-2012-01-12:4531:2,RPM-2012-01-12,4,neutral,1,neutral,neutral,neutral,neutral,0.001536886440590024,0.004299078602343798,0.9941640496253967,correcto,correcto,0,1
RPM-2012-01-12:4537:2,RPM-2012-01-12,4,neutral,1,neutral,neutral,neutral,neutral,0.0045475345104932785,0.013926593586802483,0.9815258979797363,correcto,correcto,0,2
RPM-2012-01-12:4555:3,RPM-2012-01-12,4,neutral,1,neutral,neutral,neutral,neutral,0.0016341875307261944,0.0029280611779540777,0.9954378008842468,correcto,correcto,0,1
RPM-2012-01-12:4559:1,RPM-2012-01-12,4,neutral,1,neutral,neutral,neutral,neutral,0.004306895658373833,0.022036157548427582,0.9736570119857788,correcto,correcto,0,1
RPM-2012-02-14:4577:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0046890173107385635,0.016677888110280037,0.9786331057548523,correcto,correcto,0,3
RPM-2012-02-14:4584:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.004163270816206932,0.01580611802637577,0.9800305962562561,correcto,correcto,0,2
RPM-2012-02-14:4586:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0017597404075786471,0.004809997975826263,0.9934303164482117,correcto,correcto,0,1
RPM-2012-02-14:4611:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0017083848360925913,0.008319574408233166,0.9899719953536987,correcto,correcto,0,1
RPM-2012-02-14:4615:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0014459965750575066,0.003209789516404271,0.9953441023826599,correcto,correcto,0,1
RPM-2012-02-14:4620:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0018707129638642073,0.003288326784968376,0.9948409199714661,correcto,correcto,0,1
RPM-2012-02-14:4628:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0018250964349135756,0.0030340412631630898,0.995140790939331,correcto,correcto,0,1
RPM-2012-02-14:4633:1,RPM-2012-02-14,4,neutral,1,neutral,neutral,neutral,neutral,0.0016351469093933702,0.0031791420187801123,0.9951856732368469,correcto,correcto,0,1
RPM-2012-02-14:4640:1,RPM-2012-02-14,4,neutral,0,neutral,neutral,neutral,neutral,0.005825224798172712,0.025702238082885742,0.9684725403785706,correcto,correcto,0,1
RPM-2012-02-14:4648:1,RPM-2012-02-14,4,neutral,1,neutral,dovish,neutral,dovish,0.060477372258901596,0.7214933633804321,0.2180292308330536,correcto,n_a_hd,0,3
RPM-2012-03-15:4681:1,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.0015758108347654343,0.005260974634438753,0.9931632280349731,correcto,correcto,0,1
RPM-2012-03-15:4689:2,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.004594462923705578,0.021304382011294365,0.9741011261940002,correcto,correcto,0,1
RPM-2012-03-15:4697:1,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.0015860492130741477,0.0038879544008523226,0.9945259690284729,correcto,correcto,0,1
RPM-2012-03-15:4701:1,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.001567091909237206,0.0026074061170220375,0.9958255290985107,correcto,correcto,0,1
RPM-2012-03-15:4706:2,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.00164376653265208,0.0029712554533034563,0.9953849911689758,correcto,correcto,0,1
RPM-2012-03-15:4713:1,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.0013219801476225257,0.0021373131312429905,0.9965407252311707,correcto,correcto,0,1
RPM-2012-03-15:4719:6,RPM-2012-03-15,2,neutral,1,neutral,neutral,neutral,neutral,0.04059609770774841,0.18839775025844574,0.7710061073303223,correcto,correcto,0,3
RPM-2012-03-15:4720:1,RPM-2012-03-15,2,neutral,0,neutral,neutral,neutral,neutral,0.0030668785329908133,0.009809005074203014,0.9871242046356201,correcto,correcto,0,1
RPM-2012-03-15:4721:1,RPM-2012-03-15,2,neutral,1,hawkish,dovish,hawkish,dovish,0.16202446818351746,0.5040782690048218,0.3338972330093384,n_a_hd,n_a_hd,0,4
RPM-2012-04-17:4743:1,RPM-2012-04-17,3,neutral,1,neutral,neutral,neutral,neutral,0.0008624318870715797,0.002284648362547159,0.9968529343605042,correcto,correcto,0,1
RPM-2012-04-17:4749:1,RPM-2012-04-17,3,neutral,1,neutral,neutral,neutral,neutral,0.0009342231205664575,0.0022606831043958664,0.9968050718307495,correcto,correcto,0,1
RPM-2012-04-17:4770:1,RPM-2012-04-17,3,neutral,1,neutral,neutral,neutral,neutral,0.0009821720886975527,0.002282619010657072,0.996735155582428,correcto,correcto,0,1
RPM-2012-04-17:4771:1,RPM-2012-04-17,3,neutral,1,neutral,neutral,neutral,neutral,0.0010269765043631196,0.0023241464514285326,0.9966488480567932,correcto,correcto,0,1
RPM-2012-04-17:4778:3,RPM-2012-04-17,3,neutral,0,neutral,neutral,neutral,neutral,0.09708896279335022,0.15291252732276917,0.7499985098838806,correcto,correcto,0,1
RPM-2012-04-17:4779:1,RPM-2012-04-17,3,neutral,0,neutral,neutral,neutral,neutral,0.004727913998067379,0.027339637279510498,0.9679323434829712,correcto,correcto,0,1
RPM-2012-04-17:4788:2,RPM-2012-04-17,3,neutral,1,neutral,neutral,neutral,neutral,0.0015885430620983243,0.009493534453213215,0.9889179468154907,correcto,correcto,0,1
RPM-2012-04-17:4790:2,RPM-2012-04-17,3,neutral,1,dovish,dovish,dovish,dovish,0.4216996431350708,0.5033047795295715,0.07499559968709946,n_a_hd,n_a_hd,0,1
RPM-2012-05-17:4793:1,RPM-2012-05-17,5,neutral,0,neutral,neutral,neutral,neutral,0.009146658703684807,0.03809984400868416,0.9527534246444702,correcto,correcto,0,1
RPM-2012-05-17:4812:1,RPM-2012-05-17,5,neutral,1,neutral,neutral,neutral,neutral,0.0017003258690238,0.00373831856995821,0.9945613741874695,correcto,correcto,0,1
