fold,intervencion_id,etiqueta,referencia,pred
4,RPM-2009-05-07:2534:1,neutral,mayoritaria_hd,hawkish
4,RPM-2009-05-07:2535:2,neutral,mayoritaria_hd,hawkish
4,RPM-2009-05-07:2537:8,neutral,mayoritaria_hd,hawkish
4,RPM-2009-05-07:2538:1,neutral,mayoritaria_hd,hawkish
4,RPM-2009-05-07:2541:2,neutral,mayoritaria_hd,hawkish
4,RPM-2009-05-07:2550:1,dovish,mayoritaria_hd,hawkish
4,RPM-2012-01-12:4520:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-01-12:4525:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-01-12:4531:2,neutral,mayoritaria_hd,hawkish
4,RPM-2012-01-12:4555:3,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4577:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4584:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4586:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4611:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4620:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4628:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4633:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-02-14:4648:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-06-14:4863:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-06-14:4890:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-06-14:4897:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-08-16:4976:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-08-16:5012:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-08-16:5030:1,neutral,mayoritaria_hd,hawkish
4,RPM-2012-08-16:5039:2,neutral,mayoritaria_hd,hawkish
4,RPM-2013-03-14:5412:2,neutral,mayoritaria_hd,hawkish
4,RPM-2013-03-14:5421:1,neutral,mayoritaria_hd,hawkish
4,RPM-2013-03-14:5430:1,neutral,mayoritaria_hd,hawkish
4,RPM-2013-06-13:5578:2,neutral,mayoritaria_hd,hawkish
4,RPM-2013-06-13:5599:1,neutral,mayoritaria_hd,hawkish
4,RPM-2013-06-13:5626:1,neutral,mayoritaria_hd,hawkish
4,RPM-2013-06-13:5632:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-04-16:6696:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-04-16:6698:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-04-16:6706:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-04-16:6737:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-04-16:6741:3,neutral,mayoritaria_hd,hawkish
4,RPM-2015-04-16:6744:2,dovish,mayoritaria_hd,hawkish
4,RPM-2015-06-11:6824:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-06-11:6839:2,neutral,mayoritaria_hd,hawkish
4,RPM-2015-06-11:6854:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-06-11:6856:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7058:5,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7063:2,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7068:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7080:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7097:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7097:2,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7097:3,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7103:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-10-15:7110:1,hawkish,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7162:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7163:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7169:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7175:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7191:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7192:1,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7194:2,neutral,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7211:2,dovish,mayoritaria_hd,hawkish
4,RPM-2015-12-17:7212:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2006-02-09:587:9,neutral,mayoritaria,neutral
5,RPM-2006-07-13:745:6,neutral,mayoritaria,neutral
5,RPM-2006-07-13:761:1,neutral,mayoritaria,neutral
5,RPM-2007-02-08:1087:1,neutral,mayoritaria,neutral
5,RPM-2007-02-08:1103:1,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1577:1,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1582:2,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1587:2,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1590:1,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1594:2,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1596:1,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1608:3,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1808:1,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1841:1,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2911:2,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2918:2,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2933:1,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2947:4,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2957:3,neutral,mayoritaria,neutral
5,RPM-2010-04-15:3042:1,neutral,mayoritaria,neutral
5,RPM-2010-04-15:3044:3,neutral,mayoritaria,neutral
5,RPM-2010-04-15:3051:4,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3439:3,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3467:1,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3476:2,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3476:3,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3493:1,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4413:2,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4419:1,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4428:1,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4433:2,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4434:1,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4444:3,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4456:2,neutral,mayoritaria,neutral
5,RPM-2012-05-17:4812:1,neutral,mayoritaria,neutral
5,RPM-2012-05-17:4825:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5044:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5084:2,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5977:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5987:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5991:2,neutral,mayoritaria,neutral
5,RPM-2014-01-16:6006:3,dovish,mayoritaria,neutral
5,RPM-2014-05-15:6181:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6955:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6962:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6969:1,dovish,mayoritaria,neutral
5,RPM-2015-09-15:6980:1,neutral,mayoritaria,neutral
5,RPM-2015-09-15:7045:1,hawkish,mayoritaria,neutral
5,RPM-2006-02-09:581:2,neutral,mayoritaria,neutral
5,RPM-2006-02-09:582:1,neutral,mayoritaria,neutral
5,RPM-2006-02-09:583:1,neutral,mayoritaria,neutral
5,RPM-2006-02-09:587:10,neutral,mayoritaria,neutral
5,RPM-2006-02-09:595:1,neutral,mayoritaria,neutral
5,RPM-2006-07-13:745:4,neutral,mayoritaria,neutral
5,RPM-2006-07-13:752:1,neutral,mayoritaria,neutral
5,RPM-2006-07-13:758:1,neutral,mayoritaria,neutral
5,RPM-2006-07-13:762:2,neutral,mayoritaria,neutral
5,RPM-2006-07-13:769:2,neutral,mayoritaria,neutral
5,RPM-2006-07-13:770:1,neutral,mayoritaria,neutral
5,RPM-2006-07-13:770:3,neutral,mayoritaria,neutral
5,RPM-2006-07-13:772:1,hawkish,mayoritaria,neutral
5,RPM-2006-07-13:774:1,neutral,mayoritaria,neutral
5,RPM-2006-07-13:775:1,dovish,mayoritaria,neutral
5,RPM-2006-07-13:779:1,hawkish,mayoritaria,neutral
5,RPM-2006-07-13:780:3,hawkish,mayoritaria,neutral
5,RPM-2006-07-13:780:4,hawkish,mayoritaria,neutral
5,RPM-2007-02-08:1066:1,neutral,mayoritaria,neutral
5,RPM-2007-02-08:1074:1,neutral,mayoritaria,neutral
5,RPM-2007-02-08:1083:1,neutral,mayoritaria,neutral
5,RPM-2007-02-08:1090:4,neutral,mayoritaria,neutral
5,RPM-2007-02-08:1102:1,hawkish,mayoritaria,neutral
5,RPM-2007-03-15:1105:1,neutral,mayoritaria,neutral
5,RPM-2007-03-15:1117:1,neutral,mayoritaria,neutral
5,RPM-2007-03-15:1123:1,neutral,mayoritaria,neutral
5,RPM-2007-03-15:1133:1,neutral,mayoritaria,neutral
5,RPM-2007-03-15:1134:1,neutral,mayoritaria,neutral
5,RPM-2007-03-15:1149:1,dovish,mayoritaria,neutral
5,RPM-2007-03-15:1156:1,neutral,mayoritaria,neutral
5,RPM-2007-03-15:1161:1,dovish,mayoritaria,neutral
5,RPM-2007-03-15:1165:1,hawkish,mayoritaria,neutral
5,RPM-2007-03-15:1167:1,hawkish,mayoritaria,neutral
5,RPM-2007-12-13:1596:2,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1602:1,neutral,mayoritaria,neutral
5,RPM-2007-12-13:1607:2,dovish,mayoritaria,neutral
5,RPM-2007-12-13:1611:1,hawkish,mayoritaria,neutral
5,RPM-2007-12-13:1613:1,hawkish,mayoritaria,neutral
5,RPM-2007-12-13:1614:1,hawkish,mayoritaria,neutral
5,RPM-2008-05-08:1786:1,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1789:1,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1818:4,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1828:2,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1837:1,neutral,mayoritaria,neutral
5,RPM-2008-05-08:1848:1,dovish,mayoritaria,neutral
5,RPM-2010-02-11:2897:1,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2915:1,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2915:4,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2931:3,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2932:1,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2943:1,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2958:2,neutral,mayoritaria,neutral
5,RPM-2010-02-11:2962:2,neutral,mayoritaria,neutral
5,RPM-2010-04-15:3063:2,neutral,mayoritaria,neutral
5,RPM-2010-04-15:3065:1,neutral,mayoritaria,neutral
5,RPM-2010-04-15:3076:1,hawkish,mayoritaria,neutral
5,RPM-2010-10-14:3434:3,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3435:1,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3449:4,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3476:5,neutral,mayoritaria,neutral
5,RPM-2010-10-14:3491:1,hawkish,mayoritaria,neutral
5,RPM-2010-10-14:3492:1,hawkish,mayoritaria,neutral
5,RPM-2011-09-15:4314:2,neutral,mayoritaria,neutral
5,RPM-2011-09-15:4319:1,neutral,mayoritaria,neutral
5,RPM-2011-09-15:4329:1,dovish,mayoritaria,neutral
5,RPM-2011-09-15:4332:1,dovish,mayoritaria,neutral
5,RPM-2011-09-15:4333:1,dovish,mayoritaria,neutral
5,RPM-2011-11-15:4410:1,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4420:1,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4433:3,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4437:3,neutral,mayoritaria,neutral
5,RPM-2011-11-15:4438:1,neutral,mayoritaria,neutral
5,RPM-2012-05-17:4793:1,neutral,mayoritaria,neutral
5,RPM-2012-05-17:4822:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5060:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5068:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5075:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5086:1,neutral,mayoritaria,neutral
5,RPM-2012-09-13:5089:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5968:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5971:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5972:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5975:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5990:1,neutral,mayoritaria,neutral
5,RPM-2014-01-16:5999:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6189:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6193:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6195:3,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6202:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6207:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6212:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6214:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6218:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6220:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6221:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6229:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6233:1,neutral,mayoritaria,neutral
5,RPM-2014-05-15:6234:1,dovish,mayoritaria,neutral
5,RPM-2015-02-12:6620:1,neutral,mayoritaria,neutral
5,RPM-2015-02-12:6624:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6921:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6925:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6937:1,neutral,mayoritaria,neutral
5,RPM-2015-08-13:6965:1,neutral,mayoritaria,neutral
5,RPM-2015-09-15:6990:1,neutral,mayoritaria,neutral
5,RPM-2015-09-15:6996:1,neutral,mayoritaria,neutral
5,RPM-2015-09-15:7003:2,neutral,mayoritaria,neutral
5,RPM-2015-09-15:7011:1,neutral,mayoritaria,neutral
5,RPM-2015-09-15:7015:1,neutral,mayoritaria,neutral
5,RPM-2015-09-15:7021:1,neutral,mayoritaria,neutral
5,RPM-2006-02-09:587:9,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:745:6,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:761:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1087:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1103:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1577:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1582:2,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1587:2,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1590:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1594:2,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1596:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1608:3,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1808:1,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1841:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2911:2,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2918:2,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2933:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2947:4,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2957:3,neutral,mayoritaria_hd,hawkish
5,RPM-2010-04-15:3042:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-04-15:3044:3,neutral,mayoritaria_hd,hawkish
5,RPM-2010-04-15:3051:4,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3439:3,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3467:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3476:2,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3476:3,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3493:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4413:2,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4419:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4428:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4433:2,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4434:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4444:3,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4456:2,neutral,mayoritaria_hd,hawkish
5,RPM-2012-05-17:4812:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-05-17:4825:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5044:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5084:2,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5977:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5987:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5991:2,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:6006:3,dovish,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6181:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6955:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6962:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6969:1,dovish,mayoritaria_hd,hawkish
5,RPM-2015-09-15:6980:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:7045:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2006-02-09:581:2,neutral,mayoritaria_hd,hawkish
5,RPM-2006-02-09:582:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-02-09:583:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-02-09:587:10,neutral,mayoritaria_hd,hawkish
5,RPM-2006-02-09:595:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:745:4,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:752:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:758:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:762:2,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:769:2,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:770:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:770:3,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:772:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2006-07-13:774:1,neutral,mayoritaria_hd,hawkish
5,RPM-2006-07-13:775:1,dovish,mayoritaria_hd,hawkish
5,RPM-2006-07-13:779:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2006-07-13:780:3,hawkish,mayoritaria_hd,hawkish
5,RPM-2006-07-13:780:4,hawkish,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1066:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1074:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1083:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1090:4,neutral,mayoritaria_hd,hawkish
5,RPM-2007-02-08:1102:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1105:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1117:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1123:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1133:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1134:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1149:1,dovish,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1156:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1161:1,dovish,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1165:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2007-03-15:1167:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1596:2,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1602:1,neutral,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1607:2,dovish,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1611:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1613:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2007-12-13:1614:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1786:1,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1789:1,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1818:4,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1828:2,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1837:1,neutral,mayoritaria_hd,hawkish
5,RPM-2008-05-08:1848:1,dovish,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2897:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2915:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2915:4,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2931:3,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2932:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2943:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2958:2,neutral,mayoritaria_hd,hawkish
5,RPM-2010-02-11:2962:2,neutral,mayoritaria_hd,hawkish
5,RPM-2010-04-15:3063:2,neutral,mayoritaria_hd,hawkish
5,RPM-2010-04-15:3065:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-04-15:3076:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3434:3,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3435:1,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3449:4,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3476:5,neutral,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3491:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2010-10-14:3492:1,hawkish,mayoritaria_hd,hawkish
5,RPM-2011-09-15:4314:2,neutral,mayoritaria_hd,hawkish
5,RPM-2011-09-15:4319:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-09-15:4329:1,dovish,mayoritaria_hd,hawkish
5,RPM-2011-09-15:4332:1,dovish,mayoritaria_hd,hawkish
5,RPM-2011-09-15:4333:1,dovish,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4410:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4420:1,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4433:3,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4437:3,neutral,mayoritaria_hd,hawkish
5,RPM-2011-11-15:4438:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-05-17:4793:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-05-17:4822:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5060:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5068:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5075:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5086:1,neutral,mayoritaria_hd,hawkish
5,RPM-2012-09-13:5089:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5968:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5971:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5972:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5975:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5990:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-01-16:5999:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6189:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6193:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6195:3,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6202:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6207:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6212:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6214:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6218:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6220:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6221:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6229:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6233:1,neutral,mayoritaria_hd,hawkish
5,RPM-2014-05-15:6234:1,dovish,mayoritaria_hd,hawkish
5,RPM-2015-02-12:6620:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-02-12:6624:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6921:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6925:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6937:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-08-13:6965:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:6990:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:6996:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:7003:2,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:7011:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:7015:1,neutral,mayoritaria_hd,hawkish
5,RPM-2015-09-15:7021:1,neutral,mayoritaria_hd,hawkish
